Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	0.00345980062737797	1.06578947368421	0.013454780217581	1
BORCS8-MEF2B	0.0447451145038253	-0.0526315789473684	0.0978799379771178	1
SAMHD1	0.0447451145038253	-0.0526315789473684	0.0978799379771178	1
BIRC3	0.0447451145038253	-0.0526315789473684	0.0978799379771178	1
DAZAP1	0.0243393097521576	-0.0657894736842105	0.070989653443793	1
SPEN	0.0243393097521576	-0.0657894736842105	0.070989653443793	1
KMT2C	0.00729340429459569	-0.0921052631578947	0.0255269150310849	1
AMPLIFICATION_13Q31.3	0.0338932582119702	-0.0921052631578947	0.0912510798014582	1
CCND1	0.00218064308745882	-0.118421052631579	0.00954031350763234	1
TP53	0.00118638971105802	-0.131578947368421	0.0059319485552901	1
HLA-C	0.000642348944236502	-0.144736842105263	0.00374703550804626	1
SP140	0.000642348944236502	-0.144736842105263	0.00374703550804626	1
DELETION_9P21.1	9.8242168809188e-05	-0.184210526315789	0.000859618977080395	1
DELETION_6Q21	9.8242168809188e-05	-0.184210526315789	0.000859618977080395	1
DELETION_9P21.3	1.40216082632588e-05	-0.223684210526316	0.000245378144607029	1
AMPLIFICATION_17Q24.3	3.8165413349877e-07	-0.447368421052632	1.33578946724569e-05	1
AMPLIFICATION_14Q32.33	0.00098954588263407	0.907908992416035	0.0115447019640642	2
DELETION_17P13.3	0.0284564509772276	0.361863488624052	0.0905432531093605	2
DELETION_11Q22.3	0.0194219933071108	0.346695557963164	0.0849270370580405	2
BORCS8-MEF2B	0.0446884365881014	-0.0563380281690141	0.12031502158335	2
DAZAP1	0.0242648677308687	-0.0704225352112676	0.0849270370580405	2
CARD11	0.00723164484483975	-0.0985915492957746	0.0421845949282319	2
KMT2C	0.00723164484483975	-0.0985915492957746	0.0421845949282319	2
AMPLIFICATION_13Q31.3	0.0338251834361843	-0.0985915492957746	0.0986567850222042	2
SP140	0.000624736606152712	-0.154929577464789	0.0109328906076725	2
DELETION_6Q25.3	0.000334041596566544	-0.169014084507042	0.0109328906076725	2
DELETION_8P23.3	0.0207872310601038	-0.232936078006501	0.0849270370580405	2
AMPLIFICATION-8Q23.2-8Q24.21	0.0242531251497766	-0.247020585048754	0.0849270370580405	2
AMPLIFICATION_17Q24.3	0.00142670762383682	-0.387865655471289	0.0124836917085722	2
DELETION_9P21.1	0.00025679753265378	0.608695652173913	0.00719876764888905	3
DELETION_9P21.3	0.000511299170865085	0.565217391304348	0.00719876764888905	3
DELETION_6Q21	0.00127408771170183	0.527536231884058	0.011148267477391	3
DELETION_6Q25.3	0.0343659442075019	0.31304347826087	0.13364533858473	3
BIRC3	0.044663313797978	-0.0579710144927536	0.156321598292923	3
DAZAP1	0.0242319214624962	-0.072463768115942	0.106014656398421	3
SPEN	0.0242319214624962	-0.072463768115942	0.106014656398421	3
CARD11	0.00720438025703922	-0.101449275362319	0.0420255514993954	3
KMT2C	0.00720438025703922	-0.101449275362319	0.0420255514993954	3
HLA-C	0.000617037227047633	-0.159420289855072	0.00719876764888905	3
AMPLIFICATION-3Q22.1-3Q22.3	1.94190898665818e-10	1.55555555555556	6.79668145330363e-09	4
AMPLIFICATION-3Q23-3Q29	5.17517056716248e-08	1.29166666666667	9.05654849253434e-07	4
BORCS8-MEF2B	0.0447004416562691	-0.0555555555555556	0.139381606885896	4
SAMHD1	0.0447004416562691	-0.0555555555555556	0.139381606885896	4
BIRC3	0.0447004416562691	-0.0555555555555556	0.139381606885896	4
DAZAP1	0.0242806222196287	-0.0694444444444444	0.121403111098144	4
SPEN	0.0242806222196287	-0.0694444444444444	0.121403111098144	4
CARD11	0.0072446973161043	-0.0972222222222222	0.0633911015159126	4
AMPLIFICATION_13Q31.3	0.033839595810992	-0.0972222222222222	0.139381606885896	4
DELETION_17P11.2	0.0477879795037358	-0.208333333333333	0.139381606885896	4
AMPLIFICATION_15Q21.2	1.25730298177633e-05	-0.319444444444444	0.000146685347873905	4
DELETION_11Q22.3	0.0109037534255718	-0.361111111111111	0.0763262739790026	4
ATM	3.014897650525e-18	0.648648648648649	1.05521417768375e-16	5
SAMHD1	0.0447234188013173	-0.0540540540540541	0.0920776269438885	5
DAZAP1	0.0243107953799657	-0.0675675675675676	0.05672518921992	5
SPEN	0.0243107953799657	-0.0675675675675676	0.05672518921992	5
CARD11	0.00726972244514116	-0.0945945945945946	0.0195723296599954	5
KMT2C	0.00726972244514116	-0.0945945945945946	0.0195723296599954	5
AMPLIFICATION_13Q31.3	0.033867190431952	-0.0945945945945946	0.074084479069895	5
CCND1	0.00216681952772747	-0.121621621621622	0.00758386834704615	5
TP53	0.00117654237606783	-0.135135135135135	0.00457544257359712	5
SP140	0.000635567297451657	-0.148648648648649	0.002780606926351	5
DELETION_9P21.1	9.63491157190143e-05	-0.189189189189189	0.000562036508360917	5
DELETION_TP53	0.000239428244045998	-0.22972972972973	0.00119714122022999	5
AMPLIFICATION_15Q21.2	1.30108692205166e-05	-0.310810810810811	0.000101634781888695	5
DELETION_8P23.3	2.04112572968056e-07	-0.310810810810811	3.57197002694098e-06	5
AMPLIFICATION_14Q32.33	1.45192545555279e-05	-0.351351351351351	0.000101634781888695	5
AMPLIFICATION_17Q24.3	3.58093571610311e-07	-0.459459459459459	4.17775833545363e-06	5
AMPLIFICATION-3Q23-3Q29	0.00581211932855201	-0.502702702702703	0.0184931069544837	5
SP140	0.00733182566372225	0.442857142857143	0.0320767372787848	6
CARD11	0.0287790730529349	0.328571428571429	0.100726755685272	6
KMT2C	0.0287790730529349	0.328571428571429	0.100726755685272	6
BORCS8-MEF2B	0.0446760662683728	-0.0571428571428571	0.120281716876388	6
BIRC3	0.0446760662683728	-0.0571428571428571	0.120281716876388	6
AMPLIFICATION_13Q31.3	0.0338103363051332	-0.1	0.10757834278906	6
CCND1	0.00213685059995556	-0.128571428571429	0.0106842529997778	6
TP53	0.00115524159262924	-0.142857142857143	0.00808669114840468	6
DELETION_6Q25.3	0.000331510558100025	-0.171428571428571	0.00290071738337522	6
DELETION_6Q21	9.23101123269814e-05	-0.2	0.00107695131048145	6
AMPLIFICATION-8Q23.2-8Q24.21	1.31774626827306e-05	-0.342857142857143	0.000461211193895571	6
AMPLIFICATION-3Q22.1-3Q22.3	6.3294820182207e-05	-0.514285714285714	0.00107695131048145	6
AMPLIFICATION-3Q23-3Q29	0.00143905957412379	-0.514285714285714	0.00839451418238877	6
AMPLIFICATION_17Q24.3	0.00114900501802778	1.16444444444444	0.00880914750853025	7
AMPLIFICATION_15Q21.2	0.00125844964407575	1.06222222222222	0.00880914750853025	7
BORCS8-MEF2B	0.0447344200475508	-0.0533333333333333	0.156570470166428	7
SAMHD1	0.0447344200475508	-0.0533333333333333	0.156570470166428	7
SPEN	0.0243252512525089	-0.0666666666666667	0.106422974229726	7
CARD11	0.00728172443702347	-0.0933333333333333	0.0364086221851174	7
KMT2C	0.00728172443702347	-0.0933333333333333	0.0364086221851174	7
TP53	0.00118152874189503	-0.133333333333333	0.00880914750853025	7
DELETION_9P21.1	9.73056624598703e-05	-0.186666666666667	0.00170284909304773	7
DELETION_9P21.3	1.38041603346112e-05	-0.226666666666667	0.000483145611711392	7
