Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	2.67292146295497e-13	1.50297619047619	9.3552251203424e-12	1
AMPLIFICATION-3Q23-3Q29	5.32393659988806e-09	1.16369047619048	9.31688904980411e-08	1
NOTCH1	0.0448210096244096	-0.0476190476190476	0.120671948988795	1
DAZAP1	0.0448210096244096	-0.0476190476190476	0.120671948988795	1
BIRC3	0.0244392426967647	-0.0595238095238095	0.0855373494386765	1
HLA-C	0.00737665029998526	-0.0833333333333333	0.0322728450624355	1
AMPLIFICATION_13Q31.3	0.0316601735237688	-0.0952380952380952	0.100736915757446	1
SPEN	0.00405850018151255	-0.0952380952380952	0.0202925009075628	1
SP140	0.000666464732319879	-0.130952380952381	0.00388771093853263	1
UBR5	0.000105078762055696	-0.166666666666667	0.000735551334389872	1
DELETION_9P21.1	1.56412946000513e-05	-0.202380952380952	0.000182481770333932	1
AMPLIFICATION_17Q24.3	0.0174630693897539	-0.279761904761905	0.0679119365157096	1
DELETION_11Q22.3	2.80519853944319e-05	-0.389880952380952	0.000245454872201279	1
DELETION_11Q22.3	1.61412307087593e-05	0.56078431372549	9.41571791344292e-05	2
ATM	2.86680615613593e-05	0.537254901960784	0.000143340307806796	2
DELETION_13Q14.2	0.0326334384229544	0.298039215686274	0.0671864908707885	2
NOTCH1	0.0448294384119088	-0.0470588235294118	0.0825805444429899	2
DAZAP1	0.0448294384119088	-0.0470588235294118	0.0825805444429899	2
TET2	0.0244503589891558	-0.0588235294117647	0.0534851602887783	2
S1PR1	0.0134205056784044	-0.0705882352941176	0.0361321306726272	2
RAD50	0.0073859343732267	-0.0823529411764706	0.0215423085885779	2
SPEN	0.00406582207327512	-0.0941176470588235	0.0142303772564629	2
KMT2C	0.00406582207327512	-0.0941176470588235	0.0142303772564629	2
SP140	0.000669180946737436	-0.129411764705882	0.00292766664197628	2
TP53	1.582965382854e-05	-0.2	9.41571791344292e-05	2
AMPLIFICATION_7P22.3	0.0240751275161707	-0.215686274509804	0.0534851602887783	2
KMT2D	4.29548264321157e-06	-0.223529411764706	3.75854731281012e-05	2
DELETION_TP53	2.90006645583154e-06	-0.270588235294118	3.3834108651368e-05	2
AMPLIFICATION_14Q32.33	0.0226379561273942	-0.27843137254902	0.0534851602887783	2
DELETION_17P11.2	3.35056692824696e-08	-0.305882352941176	5.86349212443218e-07	2
DELETION_1Q21.1-1Q21.3	1.60568638031255e-08	-0.317647058823529	5.61990233109393e-07	2
AMPLIFICATION-3Q23-3Q29	0.00717101588849727	-0.443137254901961	0.0215423085885779	2
AMPLIFICATION_14Q32.33	2.33633283590589e-07	1.0375	8.17716492567062e-06	3
DELETION_19P13.3	0.000580905593456951	0.45	0.00677723192366443	3
DELETION_11Q22.3	0.00254864001011722	0.3875	0.0223006000885257	3
TP53	0.022885568694866	0.2875	0.0853715815435567	3
DELETION_13Q14.2	0.0276837353310047	0.275	0.0880846124168331	3
NOTCH1	0.044785067237582	-0.05	0.111962668093955	3
DAZAP1	0.044785067237582	-0.05	0.111962668093955	3
ANK2	0.0243918804410162	-0.0625	0.0853715815435567	3
PCLO	0.0133633708522555	-0.075	0.0668168542612775	3
AMPLIFICATION_13Q31.3	0.0316156638618038	-0.1	0.0922123529302611	3
KMT2C	0.00402737587283553	-0.1	0.0234930259248739	3
DELETION_1P13.1	0.0202237396042471	-0.1625	0.0853715815435567	3
DELETION_6Q25.3	3.94994688995205e-06	-0.2375	6.91240705741609e-05	3
AMPLIFICATION_7P22.3	0.0038119345902947	-0.25	0.0234930259248739	3
AMPLIFICATION_13Q31.3	0.0473311742896671	0.688888888888889	0.138049258344862	4
TP53	0.00376474930712959	0.588888888888889	0.0717497021008511	4
DELETION_9P21.1	0.01718317141371	0.477777777777778	0.107196668036538	4
DELETION_6Q25.3	0.0216431833720638	0.455555555555556	0.107196668036538	4
DELETION_TP53	0.0349431189290395	0.411111111111111	0.135889906946265	4
NOTCH1	0.044868630998371	-0.0444444444444444	0.138049258344862	4
DAZAP1	0.044868630998371	-0.0444444444444444	0.138049258344862	4
BIRC3	0.0245020955512088	-0.0555555555555556	0.107196668036538	4
ANK2	0.0245020955512088	-0.0555555555555556	0.107196668036538	4
HLA-C	0.00742920681420601	-0.0777777777777778	0.0866740794990701	4
KMT2C	0.00409998297719149	-0.0888888888888889	0.0717497021008511	4
AMPLIFICATION_14Q32.33	0.0236109449104597	-0.3	0.107196668036538	4
UBR5	0.000811454649170046	0.659856996935649	0.00355011409011895	5
SP140	0.0345737461285959	0.387129724208376	0.0550036870227662	5
NOTCH1	0.0448611627818507	-0.0449438202247191	0.0682669868419467	5
TET2	0.0244922310105497	-0.0561797752808989	0.0428868273430833	5
BIRC3	0.0244922310105497	-0.0561797752808989	0.0428868273430833	5
ANK2	0.0244922310105497	-0.0561797752808989	0.0428868273430833	5
S1PR1	0.0134614594265573	-0.0674157303370786	0.0314100719953004	5
PCLO	0.0134614594265573	-0.0674157303370786	0.0314100719953004	5
AMPLIFICATION_13Q31.3	0.0317099457290412	-0.0898876404494382	0.052849909548402	5
SPEN	0.00409345889920482	-0.0898876404494382	0.0143271061472169	5
KMT2C	0.00409345889920482	-0.0898876404494382	0.0143271061472169	5
CCND1	0.000370817399918013	-0.134831460674157	0.00185408699959007	5
TP53	1.65542499216451e-05	-0.191011235955056	9.65664578762631e-05	5
DELETION_9P21.1	1.65542499216451e-05	-0.191011235955056	9.65664578762631e-05	5
DELETION_6Q25.3	4.55679542153989e-06	-0.213483146067416	3.9871959938474e-05	5
DELETION_TP53	3.09108559798374e-06	-0.258426966292135	3.60626653098103e-05	5
AMPLIFICATION_17Q24.3	0.0146556240595111	-0.302349336057201	0.0320591776301805	5
AMPLIFICATION_14Q32.33	0.0117615783314763	-0.313585291113381	0.0314100719953004	5
DELETION_13Q14.2	0.0245067584817619	-0.335035750766088	0.0428868273430833	5
DELETION_11Q22.3	0.00508804241581245	-0.336057201225741	0.0161892258684942	5
AMPLIFICATION-8Q23.2-8Q24.21	1.49861078048758e-07	-0.426966292134831	2.62256886585327e-06	5
AMPLIFICATION-3Q23-3Q29	0.00775940202513602	-0.491317671092952	0.0226315892399801	5
AMPLIFICATION-3Q22.1-3Q22.3	2.7983372994297e-10	-0.617977528089888	9.79418054800395e-09	5
AMPLIFICATION_17Q24.3	0.00501392211991804	0.824049513704686	0.0350974548394263	6
DELETION_17P11.2	0.00301863340816707	0.496905393457118	0.0264130423214619	6
NOTCH1	0.0448456843209189	-0.0459770114942529	0.13079991260268	6
TET2	0.0244717950588958	-0.0574712643678161	0.0856512827061353	6
BIRC3	0.0244717950588958	-0.0574712643678161	0.0856512827061353	6
ANK2	0.0244717950588958	-0.0574712643678161	0.0856512827061353	6
RAD50	0.00740385085892246	-0.0804597701149425	0.043189130010381	6
AMPLIFICATION_13Q31.3	0.0316907532219288	-0.0919540229885057	0.100834214797046	6
UBR5	0.000107374507834199	-0.160919540229885	0.00125270259139899	6
TP53	1.61976082940746e-05	-0.195402298850575	0.000283458145146306	6
DELETION_6Q25.3	4.4277819520981e-06	-0.218390804597701	0.000154972368323433	6
ATM	0.0211294029474094	-0.294429708222812	0.0856512827061353	6
AMPLIFICATION_7P22.3	0.000949431348490129	1.27777777777778	0.00830752429928863	8
DELETION_1Q21.1-1Q21.3	0.0124937583063362	0.477777777777778	0.0728802567869612	8
DELETION_6Q25.3	0.0216431833720638	0.455555555555556	0.0857573344292308	8
NOTCH1	0.0367874978797861	0.4	0.107296868816043	8
DAZAP1	0.044868630998371	-0.0444444444444444	0.12080016038023	8
TET2	0.0245020955512088	-0.0555555555555556	0.0857573344292308	8
BIRC3	0.0245020955512088	-0.0555555555555556	0.0857573344292308	8
ANK2	0.0245020955512088	-0.0555555555555556	0.0857573344292308	8
