SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.104461070304897
GROUP7-15	1	-0.248817156369971
MCL-38	1	-0.199755219285499
MCL-98	1	-0.330270998599626
UNMC-64	1	-0.390465191806638
IA2745	1	0.019806699733715
MCL-128	1	0.109766712457608
MCL-35	1	-0.0481165682553677
GROUP6-1	1	-0.0513048272752922
UNMC-23	1	0.174122795347077
MCL-71	1	0.2083768572484
UNMC-44	1	0.222523975111035
M47-3	1	0.250675315125481
GROUP5-3	1	-0.0113324308270116
GROUP5-7	1	0.385702801576587
UNMC-88	1	0.0818315922402215
MCL-24	1	0.320939338274038
UNMC-37	1	0.186484935920413
MCL-109	1	0.289443680489085
SC01-10	1	0.227297244393961
UNMC-59	2	0.438172600379248
UNMC-18	2	-0.0351143014130478
UNMC-16	2	-0.0279680489327009
WCM062	2	0.0888561145419429
GROUP4-9	2	-0.0333821438215549
UNMC-5	2	-0.171783884480756
GROUP7-1	2	0.287654138100184
M47-027	2	-0.117202633708905
HUMC3	2	-0.276340235753767
GROUP4-2	2	-0.243980457362127
UNMC-62	2	0.280830687772874
IA2852	2	-0.0395044258696613
GROUP5-6	2	0.441562506572867
GROUP7-17	2	0.208073447816101
M22-51	2	-0.276594250137725
HUMC-6	2	-0.247085207219898
S03-3	2	0.53199620591058
MCL-37	2	0.217392920643971
IA2268	2	-0.250323046982188
GROUP4-1	2	0.1269584370044
GROUP4-4	2	0.0222620941331927
MCL-40	2	-0.169981792199603
GROUP7-13	2	-0.105756405088248
UNMC-20	2	0.0125164328862842
GROUP6-3	2	0.243702002418743
UNMC-28	2	0.228732336330549
MCL-39	2	-0.17563117825998
UNMC-90	2	0.226684202519581
GROUP7-6	2	0.0926210918995441
UNMC-6	2	-0.19134723520805
GROUP7-9	2	-0.166053566477893
HUMC5	2	0.0653421936088257
UNMC-86	2	0.215696519025998
GROUP5-5	2	-0.122976222620771
GROUP7-5	2	-0.171442638767666
HUMC1	2	0.178877839518152
UNMC-85	2	-0.355772440023485
M47-025	2	-0.203102335085504
IA834	2	0.203117995740858
HUMC-12	2	0.0850784169301131
GROUP5-2	2	-0.163798922521733
MCL-45	2	-0.0329574930840037
HUMC-8	3	0.0906370664195514
UNMC-7	3	0.0331586984319682
HUMC-15	3	0.0476732771927772
MCL-138	3	-0.369308118676763
MCL-42	3	-0.297911263355918
SC86-6	3	-0.0991620290514369
IA4885	3	0.163171610025447
UNMC-79-C1	3	-0.241344473843853
GROUP7-14	3	0.217035031460546
GROUP7-2	3	0.183435876161646
UNMC-24	3	-0.0844867004695845
M47-023	3	0.153943993383829
S08-1	3	0.00871313397194779
UNMC-84	3	0.0949139869125386
M47-022	3	0.264900337532809
BC04	3	-0.0265794291943143
UNMC-51	3	-0.124240506434795
GROUP4-3	3	-0.439937522681543
UNMC-31	3	0.166982411172246
IA2334	3	0.0949450275966531
MCL-122	3	0.0406698604244318
GROUP4-5	3	0.60852557253611
GROUP5-8	3	-0.248011134951856
UNMC-81	4	-0.0331739032198193
S92-5	4	-0.306135686577839
WCM032	4	0.129522663583969
MCL-14	4	0.462390317577304
UNMC-69	4	-0.0544030879912716
SPECS-3157	4	0.105611334597769
GROUP5-4	4	-0.00157757547386635
IA68	4	0.249257982022446
GROUP7-11	4	0.11776866735877
IA1147	4	-0.386902479473253
GROUP4-6	4	0.431341369356814
UNMC-8	4	0.333271030393653
HUMC-9	4	0.543852486740622
UNMC-97	4	-0.0954145235278514
SC08-2	4	-0.177599156295419
GROUP4-11	4	0.0682318286339515
MCL-25	4	0.204296165738656
GROUP7-19	4	0.404467406620873
IA-02	4	0.0133815736831352
GROUP7-3	4	0.269100544347962
GROUP4-10	4	-0.0307543883167578
HUMC-7	5	0.0590829214287388
UNMC-33	5	0.329669497243359
GROUP5-9	5	0.134335267520344
GROUP4-7	5	0.0480592042206518
M47-029	5	-0.0956411636089441
IA4227	5	-0.294562944407225
UNMC-48	5	-0.142047981144343
UNMC-55	5	-0.0282830108610093
UNMC-47	5	-0.263600486747666
UNMC-87	5	0.0379004061088534
GROUP7-20	5	0.3540912973072
GROUP5-10	5	0.431840086630112
HUMC4	5	0.0634494891144589
IA2084	5	-0.346602726514735
IA4203	5	0.258123454784451
GROUP7-22	5	0.0480592042206518
GROUP4-8	5	0.0391917641560183
UNMC-71-A5	5	0.188205578216862
WCM041	5	0.472260659858345
MCL-146	5	0.478026151316552
UNMC-68-A2	6	-0.349946164357632
SPECS-3163	6	0.00751175156844499
S94-7	6	-0.0315134068223424
SPECS-3155	6	-0.218237066605337
GROUP6-2	6	0.155238346397301
SPECS-1917	6	0.0142596726355742
SPECS-3158	6	0.250106653087822
GROUP5-1	6	0.133618672443988
IA4289	6	0.165900642591674
SC02-11	6	-0.267983611462797
S87-4	6	-0.123755076214541
S06-166	6	-0.0844076356521534
S89-9	6	0.644550747707208
HUMC-10	6	0.556247185685494
MCL-126	6	-0.355237140087311
M47-024	7	-0.160902927705129
IA04	7	-0.130274744732294
IA1857	7	-0.0867572604079709
WCM045	7	-0.221768166805743
MCL-33	8	0.633143438756825
GROUP6-4	8	0.439162199206829
UNMC-61	8	-0.061551720038723
MCL-61	8	0.0604700539474763
UNMC-39	8	0.0659895600719441
