Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.93836215175736e-11	1.41666666666667	8.64213376557538e-10	1
AMPLIFICATION-3Q23-3Q29	5.3507820905836e-12	1.23484848484848	1.87277373170426e-10	1
NOTCH2	0.0244821336257593	-0.0568181818181818	0.0778976979001432	1
RAD50	0.0134515801303663	-0.0681818181818182	0.0588506630703526	1
SAMHD1	0.00741249832827051	-0.0795454545454545	0.043239573581578	1
AMPLIFICATION_18Q21.33	0.00335047004105311	-0.113636363636364	0.0238863867090773	1
AMPLIFICATION_7P22.3	0.0185651785849286	-0.17965367965368	0.0721979167191668	1
DELETION_6Q21	0.00341234095843961	-0.202380952380952	0.0238863867090773	1
DELETION_17P11.2	0.0133347270561333	-0.211580086580087	0.0588506630703526	1
DELETION_19P13.3	0.0235406148908333	-0.220779220779221	0.0778976979001432	1
ATM	0.0355842422186503	-0.239177489177489	0.10378737313773	1
AMPLIFICATION_15Q21.2	2.08962466050769e-06	-0.284090909090909	2.43789543725897e-05	1
RAD50	0.0386530301181088	0.48019801980198	0.0644217168635147	2
NOTCH1	0.0449405823737435	-0.0396039603960396	0.0714963810491374	2
NOTCH2	0.0245972811331862	-0.0495049504950495	0.0478280466478621	2
TET2	0.0135643671559978	-0.0594059405940594	0.0279266382623484	2
DELETION_12P13.2	0.00750909219335163	-0.0693069306930693	0.0175212151178205	2
KIAA1671	0.00750909219335163	-0.0693069306930693	0.0175212151178205	2
SAMHD1	0.00750909219335163	-0.0693069306930693	0.0175212151178205	2
AMPLIFICATION_13Q31.3	0.0116973238043452	-0.099009900990099	0.0255878958220051	2
AMPLIFICATION_18Q21.33	0.00342023109728003	-0.099009900990099	0.00997567403373342	2
UBR5	0.00021326540604585	-0.128712871287129	0.000678571746509523	2
TP53	6.34022660886517e-05	-0.148514851485149	0.000221907931310281	2
DELETION_15Q26.2	6.34022660886517e-05	-0.148514851485149	0.000221907931310281	2
DELETION_9P21.1	3.43207622795535e-05	-0.158415841584158	0.000150153334973047	2
DELETION_9P21.3	2.78522301528886e-06	-0.198019801980198	1.9496561107022e-05	2
DELETION_1P13.1	2.78522301528886e-06	-0.198019801980198	1.9496561107022e-05	2
DELETION_6Q21	3.95725224297183e-07	-0.227722772277228	6.9251914252007e-06	2
DELETION_TP53	5.47220601761795e-06	-0.247524752475248	3.1921201769438e-05	2
AMPLIFICATION-8Q23.2-8Q24.21	6.41189052874617e-06	-0.287128712871287	3.20594526437308e-05	2
AMPLIFICATION_14Q32.33	1.16226565407734e-06	-0.306930693069307	1.35597659642356e-05	2
ATM	0.0353879635604016	-0.330445544554455	0.0619289362307028	2
WIDE_PEAK_1P21.2-22.1	0.0276913893043525	-0.350247524752475	0.051010453981702	2
DELETION_17P13.3	3.52437961149007e-11	-0.356435643564356	1.23353286402152e-09	2
