Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q23-3Q29	2.87523090469241e-16	1.23981324278438	1.00633081664234e-14	1
AMPLIFICATION-3Q22.1-3Q22.3	5.83798451598026e-11	1.22920203735144	1.02164729029655e-09	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00790040724028674	0.41553480475382	0.0395020362014337	1
DELETION_8P23.3	0.00504134464715378	0.299660441426146	0.0352894125300765	1
BIRC3	0.0243393097521576	-0.0657894736842105	0.106484480165689	1
SAMHD1	0.00729340429459569	-0.0921052631578947	0.0395020362014337	1
SP140	0.00218064308745882	-0.118421052631579	0.0190806270152647	1
UBR5	0.00118638971105802	-0.131578947368421	0.0138412132956769	1
DELETION_13Q12.11	0.0288667401319787	-0.193972835314092	0.112259544957695	1
WIDE_PEAK_1P21.2-22.1	0.039406417573457	-0.216893039049236	0.1379224615071	1
AMPLIFICATION_14Q32.33	0.000137911831242841	0.486802413273002	0.000804485682249906	2
DELETION_11Q22.3	1.58264602818278e-06	0.464177978883861	1.84642036621324e-05	2
ATM	5.49290453402045e-05	0.398190045248869	0.000458857280392281	2
DELETION_13Q14.2	0.00250698444116255	0.302790346907994	0.0109680569300862	2
SP140	0.026719351465053	0.150075414781297	0.0850161182978959	2
BIRC3	0.023296189299748	0.128205128205128	0.081536662549118	2
NOTCH1	0.0446501612206212	-0.0588235294117647	0.120211972517057	2
AMPLIFICATION_13Q31.3	0.0328528205260896	-0.0882352941176471	0.095820726534428	2
RAD50	0.013190682308351	-0.0882352941176471	0.0512970978658094	2
AMPLIFICATION_7P22.3	0.0488268477110106	-0.158371040723982	0.122067119277526	2
DELETION_9P21.1	0.00240340632359867	-0.198717948717949	0.0109680569300862	2
DELETION_8P23.3	6.55510400560402e-05	-0.305429864253394	0.000458857280392281	2
AMPLIFICATION-3Q22.1-3Q22.3	2.24671209276506e-07	-0.647435897435897	3.93174616233886e-06	2
AMPLIFICATION-3Q23-3Q29	1.77858426518683e-07	-0.677224736048265	3.93174616233886e-06	2
KMT2D	0.0458717996285311	0.291208791208791	0.105202975547498	3
NOTCH1	0.0448759268694598	-0.043956043956044	0.105202975547498	3
KIAA1671	0.0245117352059073	-0.0549450549450549	0.0779918847460687	3
BIRC3	0.0245117352059073	-0.0549450549450549	0.0779918847460687	3
TP53	0.000203586295998791	-0.142857142857143	0.00101793147999396	3
DELETION_6Q25.3	3.17751085287216e-05	-0.175824175824176	0.000222425759701051	3
DELETION_6Q21	8.92772080382221e-06	-0.197802197802198	7.81175570334443e-05	3
DELETION_19P13.3	0.0480927888217136	-0.20467032967033	0.105202975547498	3
AMPLIFICATION_7P22.3	0.000162309194277895	-0.208791208791209	0.000946803633287721	3
DELETION_17P13.3	0.0383280226809209	-0.215659340659341	0.103190830294787	3
AMPLIFICATION-3Q22.1-3Q22.3	0.0324236914184728	-0.31043956043956	0.0945690999705457	3
AMPLIFICATION_14Q32.33	9.46189458022948e-07	-0.32967032967033	1.65583155154016e-05	3
AMPLIFICATION-8Q23.2-8Q24.21	5.52037110076798e-07	-0.373626373626374	1.65583155154016e-05	3
DELETION_11Q22.3	0.000734420017116659	-0.380494505494505	0.00321308757488538	3
AMPLIFICATION-3Q23-3Q29	0.0024752675583679	-0.453296703296703	0.00962604050476405	3
DELETION_13Q14.2	1.93074471643141e-06	-0.453983516483517	2.25253550250331e-05	3
DELETION_6Q21	0.00121423702265932	0.623106060606061	0.00785945082688932	4
DELETION_TP53	0.0317476246371212	0.511363636363636	0.079369061592803	4
TP53	0.0135157538579054	0.472537878787879	0.0430331320896966	4
DELETION_17P13.3	0.0081568622419748	0.466856060606061	0.0317211309410131	4
NSD2	0.0449100182877028	-0.0416666666666667	0.0924618023570352	4
NOTCH1	0.0449100182877028	-0.0416666666666667	0.0924618023570352	4
KIAA1671	0.0245568147184813	-0.0520833333333333	0.066114501165142	4
BIRC3	0.0245568147184813	-0.0520833333333333	0.066114501165142	4
KMT2C	0.0135246986567618	-0.0625	0.0430331320896966	4
SAMHD1	0.00747508726218034	-0.0729166666666667	0.0317211309410131	4
HLA-C	0.00126306770899808	-0.104166666666667	0.00785945082688932	4
DELETION_12P13.2	0.000695535836334982	-0.114583333333333	0.00785945082688932	4
DELETION_15Q26.2	9.42779758294903e-06	-0.1875	0.000164986457701608	4
AMPLIFICATION-8Q23.2-8Q24.21	0.0343852689245124	-0.252840909090909	0.0802322941571956	4
AMPLIFICATION_14Q32.33	1.02914783818462e-06	-0.3125	3.60201743364617e-05	4
ATM	0.00167455022034697	-0.388257575757576	0.00837275110173485	4
DELETION_11Q22.3	0.00134733442746674	-0.398674242424242	0.00785945082688932	4
AMPLIFICATION_7P22.3	0.0102939100331353	1.0239898989899	0.0450358563949669	5
DELETION_9P21.1	0.0335193488397667	0.483585858585859	0.0782118139594556	5
SAMHD1	0.041967965974665	0.46969696969697	0.0873614471957057	5
NSD2	0.0449287442720772	-0.0404040404040404	0.0873614471957057	5
KIAA1671	0.0245816018934416	-0.0505050505050505	0.0716963388558713	5
BIRC3	0.0245816018934416	-0.0505050505050505	0.0716963388558713	5
KMT2C	0.0135489930074483	-0.0606060606060606	0.047421475526069	5
AMPLIFICATION_13Q31.3	0.0331919432576728	-0.0606060606060606	0.0782118139594556	5
ARID1A	0.00415274937977521	-0.0808080808080808	0.020763746898876	5
SP140	0.00230000610191914	-0.0909090909090909	0.013416702261195	5
HLA-C	0.00127198223042312	-0.101010101010101	0.00890387561296184	5
TP53	0.000211468975599931	-0.131313131313131	0.0018503535364994	5
DELETION_TP53	0.000169049389613106	-0.191919191919192	0.0018503535364994	5
AMPLIFICATION_14Q32.33	1.07715505059015e-06	-0.303030303030303	1.88502133853276e-05	5
DELETION_13Q12.11	6.81292841094258e-10	-0.323232323232323	2.3845249438299e-08	5
DELETION_13Q14.2	0.0279150505892038	-0.349747474747475	0.0751559054324718	5
AMPLIFICATION-3Q23-3Q29	0.0430863794535476	-0.416666666666667	0.0873614471957057	5
AMPLIFICATION-3Q22.1-3Q22.3	0.0132146580609136	-0.420454545454545	0.047421475526069	5
