SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.459255544413509
UNMC-81	1	-0.0826710241803168
GROUP7-15	1	0.0199577270488524
MCL-38	1	0.290868230193457
MCL-98	1	-0.485843039736652
GROUP6-4	1	0.101620993056017
UNMC-28	1	0.241080280243442
IA2745	1	0.010010534820436
MCL-128	1	-0.0456959225622523
GROUP7-2	1	0.116280416223277
MCL-35	1	-0.0215923210800765
MCL-71	1	0.176527912773435
GROUP5-3	1	0.110292178917549
GROUP5-7	1	-0.188552305459176
UNMC-88	1	-0.00259563002406133
MCL-24	1	0.186212175657623
UNMC-37	1	0.0037374691425347
MCL-109	1	-0.228174930574942
SC01-10	1	0.132195149241023
UNMC-59	2	-0.0891089499562505
UNMC-24	2	0.501079817614061
GROUP5-1	2	0.106805904261098
GROUP5-5	2	0.0814863520598673
UNMC-8	2	0.170147751340452
GROUP6-1	2	0.110291450029998
UNMC-23	2	-0.21822193795126
IA4289	2	-0.0321870672807219
UNMC-44	2	0.17159425802071
HUMC-9	2	-0.370794025526546
GROUP5-8	2	0.0476334596758126
MCL-146	2	-0.00557756892802607
HUMC-8	3	0.00331184868038159
GROUP4-9	3	0.595168586431732
M47-027	3	0.280626802499135
GROUP7-17	3	-0.0520530647831055
IA2268	3	-0.0866282840161382
GROUP4-4	3	0.580079066242566
IA4885	3	0.100792352489594
GROUP7-14	3	-0.0861930081955282
HUMC5	3	0.160457544729032
M47-023	3	0.175609781571639
S08-1	3	0.206937563313933
UNMC-84	3	-0.122891150418613
M47-022	3	0.0478053635819864
UNMC-51	3	-0.0659344196271801
UNMC-85	3	0.0803463979017699
M47-025	3	-0.217803913522396
IA834	3	0.152220534954901
MCL-45	3	-0.149403442059321
UNMC-18	4	-0.0637901413338054
S92-5	4	-0.145792647281465
UNMC-33	4	0.0827916265967374
GROUP7-1	4	-0.00695123581383122
IA04	4	0.217419174802148
HUMC-15	4	0.460215135303186
GROUP5-9	4	0.108224935241432
IA2852	4	0.427247106374044
MCL-138	4	0.0806913342590059
GROUP4-7	4	0.166861084027003
M47-029	4	0.129274862516472
MCL-33	4	0.0234164593751916
MCL-40	4	0.137957545638162
IA4227	4	0.0683598032707191
UNMC-48	4	0.157279308424774
UNMC-47	4	0.133881619655518
UNMC-87	4	-0.329976815656665
GROUP7-9	4	-0.216228545707538
IA2084	4	-0.313179722636454
IA4203	4	0.353797529032664
GROUP7-22	4	-0.162044873877413
UNMC-97	4	0.181304367063779
SC08-2	4	0.0277477498144676
IA2334	4	-0.115841966769205
MCL-25	4	0.125785977786271
SPECS-3164	4	-0.185353117995573
UNMC-71-A5	4	-0.214451342927099
WCM041	4	0.245009573806062
MCL-126	4	-0.105873088032665
HUMC-7	5	0.181457982919889
UNMC-62	5	-0.340020538553478
MCL-14	5	0.0988596602205836
GROUP7-20	5	0.23179477062528
GROUP5-10	5	0.134625841308492
HUMC4	5	0.67373654920859
UNMC-86	5	-0.296011385521022
M47-3	5	0.0801805458924412
GROUP4-3	5	0.46308166811219
WCM045	5	0.259376916895942
GROUP7-5	5	0.407761875979336
GROUP4-8	5	0.0465851776799597
HUMC1	5	0.301994056086541
UNMC-16	6	0.0289138602453493
WCM062	6	0.00726188350037227
UNMC-68-A2	6	-0.154745695854464
SPECS-3163	6	-0.315635821311514
UNMC-5	6	-0.255977369872108
S94-7	6	-0.279988913891974
HUMC3	6	0.523055622846039
GROUP4-2	6	0.208224672030026
GROUP5-6	6	0.0590963323331018
M22-51	6	0.2498875031924
HUMC-6	6	0.112222042347239
S03-3	6	-0.401454154826662
MCL-37	6	0.198681935283802
GROUP4-1	6	0.0657460465159241
GROUP7-13	6	0.0236382969176564
UNMC-20	6	0.189563104660873
GROUP6-3	6	-0.314796733703297
MCL-39	6	-0.0717859295864156
UNMC-90	6	-0.049785746075737
GROUP7-6	6	-0.121119458157392
UNMC-64	6	-0.200690068921523
UNMC-61	6	0.0477447777719235
UNMC-31	6	0.17929796706198
MCL-61	6	-0.143007934280604
GROUP4-5	6	0.0974662825116965
HUMC-12	6	0.0187815963215757
UNMC-39	6	0.286511930310785
GROUP5-2	6	0.170582964749728
UNMC-7	7	0.0088392604953935
M47-024	7	0.137628292221122
SPECS-3155	7	0.245522598071073
SPECS-1917	7	-0.0313424290055619
SPECS-3158	7	0.166382115945108
MCL-42	7	0.468287303894346
SC86-6	7	0.255447902446059
UNMC-79-C1	7	-0.367019908555045
SC02-11	7	0.15435507386979
BC04	7	0.14433003227438
S87-4	7	-0.167466593748752
S06-166	7	0.409244171710294
MCL-122	7	-0.0602858189158767
S89-9	7	-0.00897032201140542
GROUP4-11	7	0.0222119266502281
HUMC-10	7	0.0473145586647803
WCM032	8	-0.144501182541659
IA1857	8	-0.0341189216094717
GROUP6-2	8	0.245522598071073
UNMC-69	8	0.010507791273969
SPECS-3157	8	0.67373654920859
GROUP5-4	8	0.507190134088661
IA68	8	-0.208828073538684
GROUP7-11	8	0.121289638093581
UNMC-6	8	0.214918642750036
UNMC-55	8	-0.117857839160862
IA1147	8	0.615943044931539
GROUP4-6	8	0.559037089191999
GROUP7-19	8	0.012475887185806
IA-02	8	0.10514945728983
GROUP7-3	8	-0.0479836615679809
