Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	2.6483337670026e-07	1.05086206896552	9.2691681845091e-06	1
AMPLIFICATION-8Q23.2-8Q24.21	0.014752895892898	0.417672413793103	0.0576445447018782	1
DELETION_9P21.3	0.000232526419689227	0.407758620689655	0.0023205004310715	1
DELETION_9P21.1	0.000265200049265314	0.398275862068966	0.0023205004310715	1
SAMHD1	0.0243918804410162	-0.0625	0.0776105286759606	1
NOTCH2	0.0243918804410162	-0.0625	0.0776105286759606	1
SPEN	0.00733714827278625	-0.0875	0.0428000315912531	1
HLA-C	0.00120466904642103	-0.125	0.00843268332494721	1
DELETION_1P13.1	0.0148228829233401	-0.168534482758621	0.0576445447018782	1
DELETION_TP53	0.0493962397223127	-0.171551724137931	0.132989876175457	1
AMPLIFICATION_15Q21.2	0.011390594650064	-0.221551724137931	0.05695297325032	1
WIDE_PEAK_1P21.2-22.1	0.0340121351621709	-0.230172413793103	0.0992020608896651	1
ATM	0.000246489328711974	-0.352586206896552	0.0023205004310715	1
DELETION_11Q22.3	2.63414238733243e-05	0.453993933265925	0.00030731661185545	2
AMPLIFICATION_15Q21.2	0.0161786829342952	0.43427704752275	0.0566253902700332	2
ATM	0.00469356332168203	0.335187057633974	0.0273791193764785	2
DELETION_13Q14.2	0.0179530729131554	0.277047522750253	0.0570761486617719	2
NOTCH1	0.0244612065693308	-0.0581395348837209	0.0570761486617719	2
SAMHD1	0.0244612065693308	-0.0581395348837209	0.0570761486617719	2
TET2	0.0244612065693308	-0.0581395348837209	0.0570761486617719	2
NOTCH2	0.0244612065693308	-0.0581395348837209	0.0570761486617719	2
RAD50	0.0073949986574282	-0.0813953488372093	0.0287583281122208	2
KMT2C	0.0073949986574282	-0.0813953488372093	0.0287583281122208	2
DELETION_6Q25.3	0.00591303766291321	-0.177451971688574	0.0287583281122208	2
DELETION_1P13.1	0.00374520444272962	-0.189079878665319	0.0262164310991073	2
DELETION_9P21.1	1.60150729120199e-05	-0.197674418604651	0.000280263775960348	2
DELETION_9P21.3	2.24879118788065e-06	-0.232558139534884	7.87076915758227e-05	2
AMPLIFICATION-3Q22.1-3Q22.3	0.000762634715928325	-0.419110212335693	0.00667305376437284	2
DELETION_6Q21	2.72295753711232e-10	0.84822695035461	9.53035137989312e-09	3
DELETION_6Q25.3	7.68395297633135e-06	0.714893617021277	0.000134469177085799	3
ATM	0.00162885562450877	0.427659574468085	0.00950165780963449	3
NOTCH1	0.0245393791782414	-0.0531914893617021	0.0613484479456035	3
SAMHD1	0.0245393791782414	-0.0531914893617021	0.0613484479456035	3
TET2	0.0245393791782414	-0.0531914893617021	0.0613484479456035	3
PCLO	0.0135076174821642	-0.0638297872340425	0.0429787828977952	3
RAD50	0.00746045540801096	-0.074468085106383	0.0261115939280384	3
SPEN	0.00746045540801096	-0.074468085106383	0.0261115939280384	3
CARD11	0.00227896021777755	-0.0957446808510638	0.0113948010888877	3
SP140	0.00125681880986717	-0.106382978723404	0.00879773166907019	3
HLA-C	0.00125681880986717	-0.106382978723404	0.00879773166907019	3
SMARCA4	0.000112250499317513	-0.148936170212766	0.00130958915870432	3
AMPLIFICATION_14Q32.33	0.00338489594552673	-0.295035460992908	0.0148089197616794	3
AMPLIFICATION-3Q22.1-3Q22.3	0.0437430594400579	-0.353191489361702	0.102067138693468	3
DELETION_1P13.1	0.00275295209711139	0.302353896103896	0.0107059248220999	4
WIDE_PEAK_1P21.2-22.1	0.0176729771427047	0.245941558441558	0.0475810923072819	4
SAMHD1	0.0227981746230248	0.15625	0.056995436557562	4
ANK2	0.00730477479964101	-0.0909090909090909	0.0255667117987435	4
DELETION_6Q25.3	0.0100026902897031	-0.171266233766234	0.0291745133449674	4
DELETION_9P21.1	0.00212317872524705	-0.176542207792208	0.00928890692295584	4
TP53	9.91592184469407e-05	-0.181818181818182	0.000908967959457705	4
CCND1	9.91592184469407e-05	-0.181818181818182	0.000908967959457705	4
DELETION_TP53	0.00988035465007034	-0.236201298701299	0.0291745133449674	4
DELETION_6Q21	0.000103882052509452	-0.241477272727273	0.000908967959457705	4
DELETION_11Q22.3	0.00212237047924004	-0.308441558441558	0.00928890692295584	4
DELETION_13Q14.2	0.000209374308872789	-0.365665584415584	0.00146562016210952	4
AMPLIFICATION-3Q22.1-3Q22.3	0.000261680464880682	-0.448863636363636	0.00152646937847064	4
AMPLIFICATION-8Q23.2-8Q24.21	1.03801462361873e-07	-0.493506493506494	3.63305118266556e-06	4
DELETION_TP53	0.000397286451141645	0.958585858585859	0.00463500859665252	5
