Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	0.00202920848961853	0.754901960784314	0.0142044594273297	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00862077076218312	0.577777777777778	0.0377158720845511	1
DELETION_8P23.3	0.000668905154580828	0.463398692810457	0.00585292010258224	1
DELETION_15Q26.2	0.0110048883157294	0.350326797385621	0.0391431415620128	1
ANK2	0.0121854349171712	0.32156862745098	0.0391431415620128	1
NOTCH1	0.0448294384119088	-0.0470588235294118	0.0980643965260505	1
DAZAP1	0.0244503589891558	-0.0588235294117647	0.0611258974728895	1
NOTCH2	0.0134205056784044	-0.0705882352941176	0.0391431415620128	1
SAMHD1	0.0134205056784044	-0.0705882352941176	0.0391431415620128	1
RAD50	0.00406582207327512	-0.0941176470588235	0.0237172954274382	1
HLA-C	0.000196824906080148	-0.152941176470588	0.00229629057093506	1
SP140	0.000105858901601196	-0.164705882352941	0.00185253077802093	1
AMPLIFICATION_17Q24.3	0.0373762041711916	-0.218300653594771	0.0872111430661137	1
DELETION_6Q21	2.20977812331214e-06	-0.235294117647059	7.73422343159249e-05	1
DELETION_17P13.3	0.016008195493556	-0.268627450980392	0.0430989878672662	1
DELETION_19P13.3	0.00512433892425879	-0.277124183006536	0.025621694621294	1
AMPLIFICATION_14Q32.33	8.09018796629668e-05	0.641558441558442	0.00141578289410192	2
DELETION_11Q22.3	0.000692719315831335	0.354112554112554	0.00726762614300604	2
DELETION_19P13.3	0.00447031883102672	0.302597402597403	0.0223515941551336	2
DELETION_13Q14.2	0.00851639169189461	0.279220779220779	0.0331193010240346	2
DELETION_17P13.3	0.0305085203740581	0.231168831168831	0.0657198266765585	2
TP53	0.0136122650166314	0.215584415584416	0.0366484058140076	2
NOTCH1	0.0446760662683728	-0.0571428571428571	0.0868701288551693	2
DAZAP1	0.0242486413146984	-0.0714285714285714	0.060621603286746	2
NOTCH2	0.0132237241076157	-0.0857142857142857	0.0366484058140076	2
ANK2	0.00721821145697385	-0.1	0.0315796751242606	2
DELETION_15Q26.2	0.0319210586714713	-0.139393939393939	0.0657198266765585	2
UBR5	0.0111183719439787	-0.141125541125541	0.0366484058140076	2
DELETION_9P21.3	0.0122971336128158	-0.167965367965368	0.0366484058140076	2
DELETION_9P21.1	0.00199289256953103	-0.183982683982684	0.0116252066555977	2
DELETION_6Q25.3	0.000830585844914976	-0.239393939393939	0.00726762614300604	2
AMPLIFICATION_17Q24.3	0.0284872907859319	-0.25021645021645	0.0657198266765585	2
AMPLIFICATION_7P22.3	0.00189264991112093	-0.267965367965368	0.0116252066555977	2
DELETION_8P23.3	1.89434602774736e-07	-0.410822510822511	6.63021109711576e-06	2
DELETION_6Q25.3	8.69846430121378e-09	0.789329685362517	3.04446250542482e-07	4
DELETION_6Q21	6.43590227247348e-06	0.683310533515732	7.50855265121906e-05	4
DELETION_9P21.3	0.0133391941761978	0.354309165526676	0.058761114347292	4
ATM	0.0171289674079044	0.322161422708618	0.0666126510307393	4
DELETION_9P21.1	0.0266227662301583	0.307113543091655	0.0847088016414128	4
DAZAP1	0.0244612065693308	-0.0581395348837209	0.0847088016414128	4
SAMHD1	0.0134311118508096	-0.0697674418604651	0.058761114347292	4
SPEN	0.00224026863515483	-0.104651162790698	0.0130682337050698	4
UBR5	0.000198008868595718	-0.151162790697674	0.00138606208017003	4
HLA-C	0.000198008868595718	-0.151162790697674	0.00138606208017003	4
AMPLIFICATION_14Q32.33	3.00267350534021e-06	-0.348837209302326	5.25467863434537e-05	4
UBR5	0.00662778901207294	0.361528822055138	0.0165694725301824	5
HLA-C	0.00662778901207294	0.361528822055138	0.0165694725301824	5
SP140	0.0247081529039179	0.285087719298246	0.048043630646507	5
NOTCH2	0.0134096393229407	-0.0714285714285714	0.0293335860189328	5
ANK2	0.00737665029998526	-0.0833333333333333	0.0172121840332989	5
SPEN	0.00222946144422572	-0.107142857142857	0.00650259587899168	5
CCND1	0.00222946144422572	-0.107142857142857	0.00650259587899168	5
TP53	0.000195616512206536	-0.154761904761905	0.00097808256103268	5
DELETION_6Q21	0.016383222390376	-0.173558897243108	0.0337301637448918	5
DELETION_9P21.1	2.97272898623451e-05	-0.19047619047619	0.000208091029036416	5
DELETION_17P11.2	0.0352007048343661	-0.192355889724311	0.0648434036422533	5
DELETION_9P21.3	8.16576849694719e-06	-0.214285714285714	0.000131272518109846	5
DELETION_TP53	1.50025734982681e-05	-0.273809523809524	0.000131272518109846	5
DELETION_17P13.3	0.000427339726624654	-0.347117794486216	0.00186961130398286	5
DELETION_13Q14.2	0.00141267120414659	-0.354010025062657	0.00494434921451307	5
DELETION_11Q22.3	0.00102096446440395	-0.365914786967419	0.00397041736157092	5
AMPLIFICATION-8Q23.2-8Q24.21	1.60643926944133e-06	-0.369047619047619	5.62253744304466e-05	5
ATM	5.73497121968877e-05	-0.406641604010025	0.000334539987815178	5
AMPLIFICATION-3Q22.1-3Q22.3	1.1982638748234e-05	-0.537593984962406	0.000131272518109846	5
DELETION_17P11.2	0.00412489757590296	0.520750988142292	0.0180464268945754	6
NOTCH1	0.0448830562873425	-0.0434782608695652	0.130908914171416	6
ANK2	0.0074451765414153	-0.0760869565217391	0.0289534643277262	6
RAD50	0.00411260420393774	-0.0869565217391304	0.0180464268945754	6
CCND1	0.00226990969346599	-0.0978260869565217	0.0132411398785516	6
TP53	0.00020463777470324	-0.141304347826087	0.00143246442292268	6
UBR5	0.00020463777470324	-0.141304347826087	0.00143246442292268	6
DELETION_6Q25.3	3.34577586438152e-07	-0.25	1.17102155253353e-05	6
DELETION_19P13.3	0.0158908790121731	-0.278656126482213	0.0556180765426059	6
DELETION_13Q14.2	0.0423929290959312	-0.296442687747036	0.130908914171416	6
AMPLIFICATION_14Q32.33	3.28673674709975e-06	-0.326086956521739	3.83452620494971e-05	6
AMPLIFICATION-8Q23.2-8Q24.21	1.84511506618137e-06	-0.33695652173913	3.2289513658174e-05	6
