SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.276222677653564
GROUP7-15	1	-0.158046308501287
IA1857	1	0.148335120243196
GROUP4-2	1	-0.0585479067328221
MCL-38	1	-0.169030780275458
MCL-98	1	-0.0623342046578087
GROUP7-13	1	0.102575947350164
UNMC-28	1	0.0816923043805419
GROUP5-4	1	0.0262532385429679
GROUP7-11	1	0.193010295483754
UNMC-6	1	0.315352397861677
UNMC-55	1	0.171061278546035
UNMC-64	1	0.313278146158035
IA2745	1	-0.0687044502036657
MCL-128	1	0.368322211677979
GROUP7-14	1	0.167565466479396
GROUP4-6	1	0.189920789408363
GROUP7-2	1	0.192180206650797
MCL-35	1	0.240475782900647
UNMC-8	1	0.0574326907621943
GROUP6-1	1	0.258855877586355
MCL-71	1	-0.0351797119498606
M47-3	1	0.134746142411892
UNMC-31	1	0.11741333098097
UNMC-97	1	-0.0136084978395777
MCL-61	1	0.252625163181846
GROUP5-7	1	0.0412356578968347
GROUP4-5	1	-0.0693947983184991
HUMC-12	1	0.224365448015321
UNMC-88	1	0.121671970147205
UNMC-39	1	0.132840328024731
HUMC-10	1	0.167849166012126
GROUP7-19	1	0.249284000348491
MCL-24	1	0.313727816610438
UNMC-37	1	0.0514541081007687
IA-02	1	-0.0416385690871336
GROUP7-3	1	0.303297749762811
GROUP5-2	1	0.135779163697466
MCL-109	1	0.0537997097968053
UNMC-59	2	0.342753279477509
UNMC-18	2	0.148069672090972
HUMC-7	2	0.286806591675012
HUMC-15	2	0.131319811679929
GROUP6-2	2	-0.019718637370069
UNMC-62	2	0.0489693982417347
MCL-138	2	-0.00195274276797519
GROUP4-7	2	-0.111062744567201
MCL-33	2	-0.00945191455151186
IA2268	2	0.151608770239238
GROUP4-1	2	0.212845309918059
UNMC-20	2	-0.0482516291602825
UNMC-69	2	0.0799302681760858
SPECS-3158	2	-0.1274149496498
GROUP6-4	2	0.0641332456079855
GROUP6-3	2	-0.197092564531666
SPECS-3157	2	-0.0161828328341518
IA68	2	0.271020392916092
IA1147	2	0.0239306817905493
UNMC-61	2	0.305516761652346
MCL-75	2	0.0868168901177341
UNMC-23	2	0.211223969621909
SC02-11	2	0.121286569488118
GROUP7-5	2	-0.0624986287608836
GROUP4-8	2	-0.0590833065619383
HUMC1	2	0.0516370739731571
GROUP4-11	2	0.364221787849642
MCL-25	2	0.351345742491883
GROUP4-10	2	0.0253083765621145
MCL-45	2	0.0925012612544495
HUMC-8	3	0.0654184488965029
UNMC-16	3	0.269654337143599
WCM062	3	0.0778232320794209
GROUP4-9	3	0.106293494256001
UNMC-68-A2	3	0.173934737519481
SPECS-3163	3	0.201283833044814
UNMC-5	3	0.17250127206924
S94-7	3	0.212831776161224
GROUP7-1	3	-0.0232608420036711
M47-027	3	-0.105057645563248
SPECS-3155	3	0.175501020769807
HUMC3	3	0.141399606771951
SPECS-1917	3	-0.0863198149195137
GROUP5-6	3	0.444025270803509
GROUP7-17	3	0.258569070297167
M22-51	3	0.0570565923890424
HUMC-6	3	0.329971227098207
S03-3	3	0.107457897734566
MCL-14	3	0.297462474671627
MCL-39	3	0.0903217614818036
UNMC-90	3	-0.0911864219134895
HUMC4	3	0.0718698410909973
HUMC5	3	-0.0661542350968062
S06-166	3	0.0729415819334496
S89-9	3	-0.075822407103158
M47-025	3	0.251894712126299
IA834	3	0.241918333736448
SC01-10	3	-0.33224237928312
MCL-126	3	0.212866763832148
UNMC-81	4	-0.00464585876165408
UNMC-7	4	0.168541149425761
S92-5	4	-0.00853378320845637
M47-024	4	0.0354706340614161
WCM032	4	0.124720450147877
MCL-42	4	0.192658047772824
IA4885	4	0.173189622829468
GROUP5-10	4	0.122677505762601
UNMC-24	4	0.106001341279197
GROUP5-1	4	0.108704921415667
S08-1	4	0.200082620137729
UNMC-84	4	-0.00490180022689467
M47-022	4	0.275956075885309
BC04	4	-0.0613347256102117
HUMC-9	4	-0.0329049524846683
UNMC-51	4	0.20080113450577
GROUP5-3	4	0.00295977842489599
UNMC-33	5	0.0958462896885992
IA04	5	-0.0795529233443458
GROUP5-9	5	0.139348400581181
IA2852	5	-0.0102302504289866
M47-029	5	0.0360485628025514
MCL-37	5	0.248284659227234
GROUP4-4	5	0.0878409521654917
MCL-40	5	-0.0568663545922063
IA4227	5	0.352497565621892
UNMC-48	5	0.00596705119640039
GROUP7-6	5	0.286502098611676
SC86-6	5	0.274485488290951
UNMC-47	5	0.0983066994528958
UNMC-87	5	0.187391782169543
GROUP7-9	5	0.432937019084247
UNMC-79-C1	5	-0.0740962632574353
IA2084	5	-0.0893927195473768
IA4203	5	0.0013472189743818
M47-023	5	0.241959514474608
UNMC-86	5	0.173443589637459
GROUP5-5	5	-0.046433258564412
UNMC-44	5	0.206638010169882
GROUP7-22	5	0.0386840933811395
GROUP4-3	5	0.444025270803509
WCM045	5	0.3096304974504
S87-4	5	0.361764667223427
UNMC-85	5	0.0739536181797947
SC08-2	5	-0.0872698047933864
IA2334	5	0.229372609353913
MCL-122	5	0.199908268235534
GROUP5-8	5	0.400142257186027
SPECS-3164	5	-0.0765579784911736
UNMC-71-A5	5	0.266825838225662
WCM041	5	0.116947258617607
MCL-146	5	0.152871445346141
