SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.258890751055612
UNMC-81	1	-0.195827456686526
UNMC-18	1	-0.00267755063965412
GROUP7-15	1	0.429219502312824
MCL-38	1	0.262085886067409
MCL-98	1	0.101204702749854
GROUP7-11	1	0.00234049180833151
UNMC-6	1	-0.165245895140198
IA2084	1	-0.0171811033682308
MCL-128	1	0.0135832059963555
GROUP7-14	1	0.0975872287483336
MCL-35	1	0.292839668782993
UNMC-8	1	0.24310667328069
GROUP6-1	1	-0.0409212419658024
UNMC-23	1	0.257363231760432
MCL-71	1	0.0499101574871047
UNMC-44	1	-0.188251183277225
GROUP5-7	1	0.181987079219318
MCL-24	1	0.155829468124765
UNMC-37	1	-0.0111538370016072
IA-02	1	0.500542932606378
MCL-45	1	0.0842220816723865
MCL-109	1	0.204130035239226
UNMC-59	2	-0.0191196106691707
UNMC-16	2	0.160561739190663
WCM062	2	-0.255316936746239
UNMC-5	2	0.0886057922141051
HUMC3	2	0.125528288391423
S03-3	2	-0.281623183100059
MCL-37	2	0.00883697825779225
MCL-33	2	0.312881328502496
GROUP7-13	2	0.00658438173813322
UNMC-28	2	0.526132394647896
UNMC-90	2	-0.0218539605889474
UNMC-64	2	0.126333101113206
GROUP7-2	2	0.0407399428574553
UNMC-31	2	0.489205139430254
MCL-61	2	0.214782787924614
GROUP5-3	2	-0.302510983525676
GROUP4-5	2	0.0138013631787631
HUMC-12	2	-0.126253472643024
UNMC-88	2	0.292859531393579
UNMC-39	2	0.00493216010151045
GROUP7-3	2	-0.118359806319678
GROUP5-2	2	-0.00677846652862377
HUMC-8	3	0.153525608494809
UNMC-33	3	-0.145028313367682
GROUP4-9	3	0.196728046927701
S94-7	3	0.0122721646268612
GROUP7-1	3	0.0981668137282967
M47-027	3	-0.27243042812459
IA04	3	0.161660973911746
IA1857	3	0.12131977563586
GROUP4-2	3	0.191403810230781
IA2852	3	-0.356306181121028
GROUP5-6	3	-0.065990669474796
GROUP4-7	3	-0.264987854565899
GROUP7-17	3	0.119260993756359
M22-51	3	0.0253951950634099
HUMC-6	3	0.101021624229881
IA2268	3	0.159952365973561
GROUP4-1	3	-0.108897589457378
GROUP4-4	3	0.211601709867661
MCL-40	3	-0.0262336024290507
UNMC-20	3	0.0332419296380515
MCL-39	3	0.390086927745927
UNMC-48	3	0.381108094500107
GROUP7-6	3	-0.279657481744216
IA68	3	0.179269744994585
SC86-6	3	-0.36604826101795
IA4885	3	0.249562339967788
UNMC-55	3	0.253695313109769
GROUP7-20	3	-0.162113041901207
IA2745	3	-0.00526155851726064
HUMC4	3	0.0737646745850647
GROUP4-6	3	-0.0555258724943333
HUMC5	3	-0.292394167144301
UNMC-24	3	-0.0577775944792109
M47-023	3	-0.0112445710553553
UNMC-86	3	0.556840376677409
GROUP5-5	3	-0.0223937901205826
S08-1	3	0.0532591446147533
UNMC-84	3	0.0725493145543145
M47-022	3	0.644380969836532
BC04	3	0.331068961076034
GROUP7-22	3	-0.0427396101985865
UNMC-51	3	-0.24390056238255
M47-025	3	0.263615516501996
IA834	3	0.563049582913113
GROUP7-19	3	0.114773600141625
GROUP5-8	3	0.0478595599768839
HUMC-7	4	0.191920626904651
S92-5	4	0.101792286158967
UNMC-62	4	0.32139498127248
M47-029	4	0.100819596606132
MCL-14	4	0.394403431213808
GROUP5-4	4	0.372910649321013
UNMC-47	4	0.372650080394633
UNMC-87	4	0.602952620492322
GROUP7-9	4	-0.162290605940885
IA4203	4	0.0372397381332751
GROUP4-3	4	-0.067672048458082
GROUP4-8	4	0.424728290649596
UNMC-97	4	-0.0941962187385796
HUMC1	4	-0.1072206859427
UNMC-85	4	0.0864615358557078
IA2334	4	0.116761326545665
GROUP4-11	4	-0.390950808027147
MCL-25	4	0.0341021867937207
SPECS-3164	4	0.253695313109769
WCM041	4	0.0285491692693114
MCL-146	4	-0.00760766065073434
UNMC-7	5	-0.084611988345547
HUMC-15	5	0.028458798353768
MCL-138	5	-0.217285163215266
UNMC-69	5	0.0531438192378582
GROUP6-4	5	0.111591931969162
GROUP6-3	5	0.353151559716127
MCL-42	5	-0.0224259532895094
IA1147	5	0.203813809991791
MCL-75	5	0.217411698933807
SC02-11	5	0.128346801838239
GROUP4-10	5	-0.0218890125052689
UNMC-68-A2	6	-0.126134086368316
M47-024	6	0.478664160870711
SPECS-3163	6	0.425818019949148
SPECS-3155	6	-0.182476317895504
WCM032	6	-0.0516482612154284
GROUP6-2	6	0.00661912614918154
GROUP5-9	6	0.050659072638881
SPECS-1917	6	-0.201483336535562
SPECS-3158	6	-0.0250533190307024
IA4227	6	0.288831224161764
SPECS-3157	6	0.0912335725396536
GROUP5-10	6	-0.0295439648387991
UNMC-79-C1	6	-0.250924510533086
UNMC-61	6	0.0279320833726957
GROUP5-1	6	0.128346801838239
HUMC-9	6	0.0648285302330703
M47-3	6	0.644380969836532
WCM045	6	0.502422189723007
GROUP7-5	6	0.389352695444814
S87-4	6	0.11674502605617
SC08-2	6	0.219862569738302
S06-166	6	0.239265361509871
MCL-122	6	0.257914084413073
S89-9	6	0.596375015334247
HUMC-10	6	-0.276962127818938
UNMC-71-A5	6	-0.0329727452706467
SC01-10	6	-0.0134833772997004
MCL-126	6	0.0743989984984066
