Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	1.06552271757626e-09	1.47103658536585	1.86466475575846e-08	1
AMPLIFICATION-3Q23-3Q29	2.09861681469574e-12	1.34908536585366	7.34515885143509e-11	1
NOTCH1	0.0448035010594034	-0.0487804878048781	0.120624810544548	1
NOTCH2	0.0448035010594034	-0.0487804878048781	0.120624810544548	1
BIRC3	0.0244161630478562	-0.0609756097560976	0.0776877915159061	1
TET2	0.0244161630478562	-0.0609756097560976	0.0776877915159061	1
KIAA1671	0.00404331883347198	-0.0975609756097561	0.0157240176857244	1
AMPLIFICATION_18Q21.33	0.00331082794474374	-0.121951219512195	0.0144848722582539	1
UBR5	0.000660846873262627	-0.134146341463415	0.00385494009403199	1
DELETION_6Q25.3	2.09023149016687e-06	-0.24390243902439	1.82895255389601e-05	1
AMPLIFICATION_15Q21.2	0.00279268371096284	-0.278963414634146	0.0139634185548142	1
DELETION_17P11.2	6.25955895806746e-08	-0.304878048780488	7.30281878441204e-07	1
DELETION_11Q22.3	2.89495966757069e-06	-0.44969512195122	2.02647176729948e-05	1
AMPLIFICATION-8Q23.2-8Q24.21	0.000198904584404672	1.11904761904762	0.00633545794782971	2
DELETION_11Q22.3	0.029785325896271	0.321428571428571	0.111533441881885	2
KIAA1671	0.0318666976805387	0.321428571428571	0.111533441881885	2
NOTCH2	0.0448210096244096	-0.0476190476190476	0.142612303350394	2
BIRC3	0.0244392426967647	-0.0595238095238095	0.106921686798346	2
TET2	0.0244392426967647	-0.0595238095238095	0.106921686798346	2
S1PR1	0.00737665029998526	-0.0833333333333333	0.0508036360444706	2
ARID1A	0.00222946144422572	-0.107142857142857	0.0260103835159667	2
AMPLIFICATION_18Q21.33	0.00332466968594176	-0.119047619047619	0.0290908597519904	2
TP53	0.000362026168447412	-0.142857142857143	0.00633545794782971	2
AMPLIFICATION_15Q21.2	0.00870919475048067	-0.261904761904762	0.0508036360444706	2
DELETION_11Q22.3	6.4479342703081e-05	0.435714285714286	0.00225677699460784	3
DELETION_19P13.3	0.000247662942546494	0.421428571428571	0.00433410149456364	3
DELETION_17P13.3	0.00109422302699544	0.371428571428571	0.0095744514862101	3
DELETION_13Q14.2	0.0018165642285337	0.35	0.0127159495997359	3
TP53	0.0174891674485062	0.228571428571429	0.0765151075872146	3
BIRC3	0.0223882111183303	0.178571428571429	0.0870652654601734	3
NOTCH1	0.0446760662683728	-0.0571428571428571	0.120281716876388	3
NOTCH2	0.0446760662683728	-0.0571428571428571	0.120281716876388	3
ANK2	0.0446760662683728	-0.0571428571428571	0.120281716876388	3
PCLO	0.0132237241076157	-0.0857142857142857	0.066538578970831	3
DELETION_15Q26.2	0.0343865976415342	-0.121428571428571	0.120281716876388	3
DELETION_8P23.3	0.0133077157941662	-0.207142857142857	0.066538578970831	3
AMPLIFICATION-3Q23-3Q29	0.000716127856292887	-0.507142857142857	0.00835482499008368	3
ANK2	0.0448123665948209	-0.0481927710843374	0.0825490963588806	4
BIRC3	0.0244278475884526	-0.0602409638554217	0.0534359165997401	4
PCLO	0.0133985030978238	-0.072289156626506	0.0312631738949222	4
S1PR1	0.00736713835383533	-0.0843373493975904	0.0198346032603259	4
KIAA1671	0.00405100126355898	-0.0963855421686747	0.011815420352047	4
ARID1A	0.00222386557437478	-0.108433734939759	0.00707593591846521	4
TP53	0.000360153234739427	-0.144578313253012	0.00140059591287555	4
CCND1	0.000360153234739427	-0.144578313253012	0.00140059591287555	4
DELETION_15Q26.2	0.000360153234739427	-0.144578313253012	0.00140059591287555	4
DELETION_6Q21	0.0411116187731605	-0.17429718875502	0.0799392587255899	4
AMPLIFICATION_17Q24.3	0.0478891983300241	-0.240160642570281	0.0838060970775422	4
DELETION_TP53	1.9165185993158e-05	-0.240963855421687	0.000111796918293422	4
DELETION_13Q14.2	0.0351550646946921	-0.269879518072289	0.0723780743714249	4
DELETION_19P13.3	0.0020823480797062	-0.282730923694779	0.00707593591846521	4
DELETION_17P13.3	0.0115894001088692	-0.288353413654619	0.028973500272173	4
AMPLIFICATION_15Q21.2	3.26731355298252e-07	-0.349397590361446	1.14355974354388e-05	4
AMPLIFICATION-8Q23.2-8Q24.21	2.6200840151304e-06	-0.385542168674699	3.0567646843188e-05	4
DELETION_11Q22.3	1.12827365953184e-05	-0.439357429718875	7.89791561672288e-05	4
AMPLIFICATION-3Q22.1-3Q22.3	1.5302774079077e-06	-0.608032128514056	2.67798546383848e-05	4
AMPLIFICATION-3Q23-3Q29	6.01198409150024e-06	-0.649799196787149	5.26048608006271e-05	4
DELETION_6Q21	2.38744044869379e-38	0.846153846153846	8.35604157042826e-37	5
DELETION_6Q25.3	0.00216694909733698	0.703296703296703	0.0132138839430368	5
NOTCH1	0.0448759268694598	-0.043956043956044	0.120819803110084	5
ANK2	0.0448759268694598	-0.043956043956044	0.120819803110084	5
