Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	6.53994316672005e-06	1.34761441090555	0.000228898010835202	1
BORCS8-MEF2B	0.0243792582694605	-0.0632911392405063	0.0775703672210107	1
BIRC3	0.0243792582694605	-0.0632911392405063	0.0775703672210107	1
NSD2	0.0243792582694605	-0.0632911392405063	0.0775703672210107	1
DAZAP1	0.0243792582694605	-0.0632911392405063	0.0775703672210107	1
SAMHD1	0.0243792582694605	-0.0632911392405063	0.0775703672210107	1
RAD50	0.00732663558931128	-0.0886075949367089	0.0427387076043158	1
SPEN	0.00401910068877579	-0.10126582278481	0.0281337048214305	1
AMPLIFICATION_18Q21.33	0.00386116529370663	-0.139240506329114	0.0281337048214305	1
HLA-C	0.000651924138365421	-0.139240506329114	0.00760578161426325	1
ARID1A	0.000352236619149818	-0.151898734177215	0.00616414083512182	1
DELETION_9P21.3	0.000200433701807675	0.582236842105263	0.00491091684688037	2
DELETION_9P21.1	0.000559401021180527	0.546052631578947	0.00491091684688037	2
TP53	0.000701559549554338	0.532894736842105	0.00491091684688037	2
DELETION_17P13.3	0.000674838376754081	0.486842105263158	0.00491091684688037	2
DELETION_TP53	0.00972092846816635	0.470394736842105	0.0567054160643037	2
ANK2	0.0447451145038253	-0.0526315789473684	0.120467615971837	2
BORCS8-MEF2B	0.0243393097521576	-0.0657894736842105	0.0774432583023196	2
BIRC3	0.0243393097521576	-0.0657894736842105	0.0774432583023196	2
DAZAP1	0.0243393097521576	-0.0657894736842105	0.0774432583023196	2
KIAA1671	0.0243393097521576	-0.0657894736842105	0.0774432583023196	2
SAMHD1	0.0243393097521576	-0.0657894736842105	0.0774432583023196	2
KMT2C	0.000642348944236502	-0.144736842105263	0.00491091684688037	2
DELETION_1P13.1	0.0347169614648017	-0.174342105263158	0.101257804272338	2
AMPLIFICATION-3Q22.1-3Q22.3	7.33927047956033e-07	1.26233766233766	8.56248222615372e-06	3
AMPLIFICATION-3Q23-3Q29	2.01312927796503e-08	1.17316017316017	7.04595247287761e-07	3
BIRC3	0.0243529870303198	-0.0649350649350649	0.0852354546061193	3
DAZAP1	0.0243529870303198	-0.0649350649350649	0.0852354546061193	3
KIAA1671	0.0243529870303198	-0.0649350649350649	0.0852354546061193	3
SP140	0.00218729042695675	-0.116883116883117	0.0153110329886973	3
UBR5	0.00119112991863878	-0.12987012987013	0.0104223867880893	3
AMPLIFICATION_18Q21.33	0.00384427755190133	-0.142857142857143	0.0224249523860911	3
DELETION_11Q22.3	0.0239102522393742	-0.293506493506493	0.0852354546061193	3
AMPLIFICATION_14Q32.33	7.33317171363596e-07	-0.428571428571429	8.56248222615372e-06	3
UBR5	0.022631020893167	0.495314591700134	0.0657672819689109	4
DAZAP1	0.0393285479009834	0.43239625167336	0.0917666117689613	4
ANK2	0.0448123665948209	-0.0481927710843374	0.0980270519261707	4
BORCS8-MEF2B	0.0244278475884526	-0.0602409638554217	0.0657672819689109	4
BIRC3	0.0244278475884526	-0.0602409638554217	0.0657672819689109	4
NSD2	0.0244278475884526	-0.0602409638554217	0.0657672819689109	4
KIAA1671	0.0244278475884526	-0.0602409638554217	0.0657672819689109	4
CCND1	0.00222386557437478	-0.108433734939759	0.0111193278718739	4
KMT2C	0.000663687395612195	-0.132530120481928	0.0038715098077378	4
ARID1A	0.000360153234739427	-0.144578313253012	0.00252107264317599	4
DELETION_TP53	9.07269630737937e-05	-0.192771084337349	0.000793860926895695	4
TP53	1.54499380859168e-05	-0.204819277108434	0.000180249277669029	4
DELETION_13Q12.11	0.0323623338318666	-0.298527443105756	0.0809058345796665	4
AMPLIFICATION-8Q23.2-8Q24.21	9.06917075583746e-06	-0.337349397590361	0.000158710488227156	4
DELETION_11Q22.3	0.0109744894825533	-0.370816599732262	0.0480133914861707	4
AMPLIFICATION-3Q22.1-3Q22.3	3.05721555736224e-09	-0.602409638554217	1.07002544507678e-07	4
AMPLIFICATION_14Q32.33	0.0173142680792325	0.521021021021021	0.0605999382773137	5
DELETION_11Q22.3	0.00919300788404079	0.343843843843844	0.0402194094926785	5
ANK2	0.0447234188013173	-0.0540540540540541	0.111808547003293	5
NSD2	0.0243107953799657	-0.0675675675675676	0.0654521414076	5
PCLO	0.0243107953799657	-0.0675675675675676	0.0654521414076	5
SAMHD1	0.0243107953799657	-0.0675675675675676	0.0654521414076	5
RAD50	0.00726972244514116	-0.0945945945945946	0.0363486122257058	5
DELETION_9P21.1	2.63361391946363e-05	-0.216216216216216	0.000230441217953068	5
DELETION_TP53	8.35586232160222e-05	-0.216216216216216	0.000584910362512155	5
TP53	1.35831848107227e-05	-0.22972972972973	0.000158470489458431	5
DELETION_8P23.3	0.0109011939949925	-0.253753753753754	0.0423935322027486	5
DELETION_9P21.3	3.50662021226309e-06	-0.256756756756757	0.000122731707429208	5
AMPLIFICATION-8Q23.2-8Q24.21	7.84470819388958e-06	-0.378378378378378	0.000137282393393068	5
AMPLIFICATION-3Q22.1-3Q22.3	0.00437499449815922	-0.468468468468468	0.0255208012392621	5
DELETION_17P11.2	4.73916682363269e-31	0.807228915662651	1.65870838827144e-29	6
KMT2C	0.00649274182383695	0.606425702811245	0.0227245963834293	6
ARID1A	0.0281359555592353	0.471218206157965	0.0703398888980883	6
ANK2	0.0448123665948209	-0.0481927710843374	0.104562188721249	6
BORCS8-MEF2B	0.0244278475884526	-0.0602409638554217	0.0657672819689109	6
NSD2	0.0244278475884526	-0.0602409638554217	0.0657672819689109	6
DAZAP1	0.0244278475884526	-0.0602409638554217	0.0657672819689109	6
SPEN	0.00405100126355898	-0.0963855421686747	0.0157538938027294	6
CCND1	0.00222386557437478	-0.108433734939759	0.0111193278718739	6
UBR5	0.00121726814526166	-0.120481927710843	0.00710073084735968	6
HLA-C	0.000663687395612195	-0.132530120481928	0.00464581176928536	6
DELETION_9P21.1	2.94143199793777e-05	-0.192771084337349	0.000257375299819555	6
DELETION_9P21.3	4.15983192912063e-06	-0.228915662650602	4.85313725064073e-05	6
AMPLIFICATION-3Q22.1-3Q22.3	0.0030574049233846	-0.479250334672021	0.0133761465398076	6
AMPLIFICATION-3Q23-3Q29	4.77793504537536e-13	-0.759036144578313	8.36138632940688e-12	6
DELETION_1P13.1	0.00212676848770305	0.704201680672269	0.00651853898213464	7
WIDE_PEAK_1P21.2-22.1	7.33715727364439e-18	0.588235294117647	2.56800504577554e-16	7
ANK2	0.0448294384119088	-0.0470588235294118	0.0713195611098549	7
BORCS8-MEF2B	0.0244503589891558	-0.0588235294117647	0.0418252768842628	7
BIRC3	0.0244503589891558	-0.0588235294117647	0.0418252768842628	7
DAZAP1	0.0244503589891558	-0.0588235294117647	0.0418252768842628	7
PCLO	0.0244503589891558	-0.0588235294117647	0.0418252768842628	7
KIAA1671	0.0244503589891558	-0.0588235294117647	0.0418252768842628	7
RAD50	0.0073859343732267	-0.0823529411764706	0.0172338468708623	7
CCND1	0.00223492765101759	-0.105882352941176	0.00651853898213464	7
SP140	0.00223492765101759	-0.105882352941176	0.00651853898213464	7
UBR5	0.00122519226734211	-0.117647058823529	0.00476463659521932	7
AMPLIFICATION_18Q21.33	0.00390705115194373	-0.129411764705882	0.0105189838706177	7
HLA-C	0.000669180946737436	-0.129411764705882	0.00292766664197628	7
ARID1A	0.000363859273768979	-0.141176470588235	0.0018192963688449	7
DELETION_9P21.1	3.00349199991186e-05	-0.188235294117647	0.00021024443999383	7
DELETION_TP53	9.21527613982293e-05	-0.188235294117647	0.000537557774823004	7
TP53	1.582965382854e-05	-0.2	0.000138509470999725	7
AMPLIFICATION-8Q23.2-8Q24.21	9.32023400348966e-06	-0.329411764705882	0.000108736063374046	7
DELETION_17P13.3	3.36225238566494e-10	-0.376470588235294	5.88394167491364e-09	7
AMPLIFICATION-3Q22.1-3Q22.3	0.0250951661305577	-0.433613445378151	0.0418252768842628	7
AMPLIFICATION-3Q23-3Q29	0.00480959794379244	-0.586554621848739	0.0120239948594811	7
