SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.364387316670626
GROUP7-15	1	-0.191099795850429
MCL-38	1	0.0566632035601358
MCL-98	1	-0.339351746853546
UNMC-28	1	-0.342512184016885
GROUP7-11	1	0.0535387580591178
IA2745	1	0.242677665832074
IA2084	1	-0.0945252493618884
MCL-128	1	0.00192882599609982
GROUP7-2	1	0.28587954692141
MCL-35	1	0.0581107473095911
UNMC-8	1	0.195096392088434
GROUP6-1	1	0.190354173094932
UNMC-23	1	-0.0290262723138462
MCL-71	1	0.23763962395345
UNMC-44	1	0.0773752728408964
M47-3	1	0.188490465011682
UNMC-31	1	0.107683421159395
GROUP5-3	1	0.104710979275453
GROUP5-7	1	-0.0248534704820563
GROUP4-5	1	0.449396846989735
UNMC-88	1	0.0866487946129098
GROUP7-19	1	0.180499471465159
MCL-24	1	0.239390552753611
UNMC-37	1	0.0744010986210315
IA-02	1	-0.271473089103926
MCL-45	1	0.17067155004769
MCL-109	1	0.0323747697605833
UNMC-59	2	-0.322393947321192
UNMC-18	2	0.0234853765626182
HUMC-7	2	0.178715301058635
UNMC-16	2	0.163804754580034
WCM062	2	0.496425228265359
UNMC-5	2	0.222969596078736
HUMC3	2	0.155783636084109
GROUP4-2	2	0.0775500106376087
GROUP5-6	2	0.500402851530951
MCL-138	2	0.165940030963496
M22-51	2	-0.0572424649148872
HUMC-6	2	0.0792190425787545
S03-3	2	0.149149519488793
MCL-14	2	0.141529886833311
MCL-33	2	0.0535387580591178
GROUP4-1	2	0.0825567366506072
GROUP7-13	2	-0.0759389258671999
UNMC-20	2	0.0689579833876889
UNMC-69	2	-0.167623341367143
GROUP6-4	2	0.0224987288309296
GROUP6-3	2	0.0211355157750356
MCL-39	2	-0.0936513210789896
UNMC-90	2	-0.102992312178595
GROUP5-4	2	0.0727599536220608
IA68	2	0.192409920531925
UNMC-64	2	0.0475478359253868
HUMC4	2	-0.34387978306464
IA1147	2	0.176161002951105
GROUP4-6	2	0.319655053585929
UNMC-97	2	0.119127403944212
HUMC1	2	0.222969596078736
MCL-61	2	-0.00647968552391847
HUMC-12	2	0.0953275136135776
UNMC-39	2	0.276500805394794
MCL-25	2	0.157115841902078
GROUP7-3	2	0.0381044901274205
GROUP5-2	2	-0.13673302725449
GROUP4-10	2	0.404732786304678
HUMC-8	3	-0.310433449209759
GROUP4-9	3	-0.291163501786342
GROUP7-1	3	0.21374020010499
M47-027	3	-0.345170048443895
GROUP7-17	3	0.309315328900883
IA2268	3	-0.160056816114363
UNMC-6	3	-0.132849319173187
IA4885	3	0.0339805032675402
GROUP7-9	3	0.0237006824860184
GROUP7-20	3	-0.281936842668848
GROUP7-14	3	0.372084457266526
HUMC5	3	0.0836534993255569
UNMC-24	3	0.0230277983355982
M47-023	3	0.416251530491989
UNMC-86	3	0.0319405894838756
GROUP5-5	3	-0.106942417862304
IA4289	3	0.085278365479284
S08-1	3	0.645532457917012
UNMC-84	3	-0.324564623377419
M47-022	3	0.0199768156569394
BC04	3	0.397154205978471
GROUP7-22	3	0.218004889492035
UNMC-51	3	0.498361344926318
M47-025	3	0.102973180500789
IA834	3	0.153683191075923
GROUP5-8	3	0.167000045722043
UNMC-81	4	0.166541682406663
UNMC-7	4	0.181437937606105
S92-5	4	0.445971589554928
UNMC-68-A2	4	0.390684489100043
M47-024	4	0.464113119446182
SPECS-3163	4	0.548652617376068
S94-7	4	0.00654868931283697
SPECS-3155	4	0.0283490478594848
WCM032	4	0.264617388402259
GROUP6-2	4	0.0085629822224234
GROUP5-9	4	0.367349440530481
SPECS-1917	4	0.0703870014549481
SPECS-3158	4	0.105881475854147
IA4227	4	0.0114112906244628
SPECS-3157	4	-0.0605883995778291
MCL-42	4	0.357525242787067
SC86-6	4	0.0471671461972838
UNMC-55	4	0.228820883663161
UNMC-87	4	0.0209552944733571
GROUP5-10	4	0.257888257925432
UNMC-79-C1	4	-0.149982351318763
UNMC-61	4	-0.0993572096608294
GROUP5-1	4	-0.15882627834199
SC02-11	4	-0.0627877736963631
HUMC-9	4	0.0912133067141106
WCM045	4	0.236441348046152
GROUP7-5	4	-0.0357170419350896
GROUP4-8	4	0.0860084506070782
S87-4	4	0.143960061907999
SC08-2	4	0.228820883663161
S06-166	4	0.0873634846424458
S89-9	4	0.22271834110993
GROUP4-11	4	0.515070865055657
HUMC-10	4	0.343304140781361
SC01-10	4	0.37339711685834
MCL-126	4	0.104953318972786
UNMC-33	5	0.0991105032527113
IA04	5	-0.207773710822
HUMC-15	5	0.389066465955384
IA1857	5	0.0314461145864298
UNMC-62	5	0.0386455333741751
IA2852	5	-0.0342148754944128
GROUP4-7	5	-0.0361094190210498
M47-029	5	0.313097459016022
MCL-37	5	-0.0688317326779787
GROUP4-4	5	0.177973264432278
MCL-40	5	-0.0353436446284794
UNMC-48	5	0.645532457917012
GROUP7-6	5	0.510099776594061
UNMC-47	5	0.355882102526288
IA4203	5	0.019121800483048
GROUP4-3	5	0.202857828028577
UNMC-85	5	0.0708572894470917
IA2334	5	0.183374116975516
MCL-122	5	0.588084471904538
SPECS-3164	5	-0.279972100343275
UNMC-71-A5	5	0.0229111138466022
WCM041	5	0.0695150536250433
MCL-146	5	0.0268725064935998
