Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	9.36076941056993e-08	1.27669172932331	1.63813464684974e-06	1
AMPLIFICATION-3Q23-3Q29	7.77109994857431e-11	1.18195488721804	2.71988498200101e-09	1
DAZAP1	0.0245481919940873	-0.0526315789473684	0.0954651910881173	1
BIRC3	0.0135162503880225	-0.0631578947368421	0.0660710341855629	1
SAMHD1	0.00413053625635386	-0.0842105263157895	0.0240947948287308	1
KIAA1671	0.00413053625635386	-0.0842105263157895	0.0240947948287308	1
SP140	0.000693377959699911	-0.115789473684211	0.00808940952983229	1
AMPLIFICATION_18Q21.33	0.00228334439764044	-0.126315789473684	0.0199792634793539	1
DELETION_11Q22.3	0.0151019506709858	-0.277694235588972	0.0660710341855629	1
AMPLIFICATION-8Q23.2-8Q24.21	0.000142573631773287	0.984818481848185	0.00499007711206505	2
DELETION_8P23.3	0.00411470286035436	0.438943894389439	0.0208159693922699	2
DELETION_11Q22.3	0.00380730539472773	0.384158415841584	0.0208159693922699	2
DAZAP1	0.0245972811331862	-0.0495049504950495	0.0860904839661517	2
BIRC3	0.0135643671559978	-0.0594059405940594	0.0527503167177692	2
SPEN	0.00416319387845397	-0.0792079207920792	0.0208159693922699	2
SAMHD1	0.00416319387845397	-0.0792079207920792	0.0208159693922699	2
SP140	0.000705717526360975	-0.108910891089109	0.0123500567113171	2
AMPLIFICATION_15Q21.2	0.00719436304639538	-0.25016501650165	0.0314753383279798	2
AMPLIFICATION_14Q32.33	0.0039341739264679	-0.27986798679868	0.0208159693922699	2
DELETION_11Q22.3	2.24666397688014e-11	0.586046511627907	7.86332391908049e-10	3
AMPLIFICATION_15Q21.2	0.00176282328259548	0.515503875968992	0.00585938953306655	3
ATM	2.49342974279447e-06	0.487596899224806	3.62077895436293e-05	3
DELETION_13Q14.2	0.00184152242467806	0.327906976744186	0.00585938953306655	3
AMPLIFICATION_14Q32.33	0.026241041154123	0.30077519379845	0.0656026028853075	3
BIRC3	0.0116547936755043	0.2	0.0339931482202209	3
CCND1	0.0291616916160408	0.196899224806202	0.0680439471040952	3
NOTCH1	0.0134311118508096	-0.0697674418604651	0.0361606857521797	3
KMT2C	0.0012290212618337	-0.116279069767442	0.00537696802052244	3
ARID1A	0.000365653786578891	-0.13953488372093	0.00182826893289446	3
CARD11	0.000365653786578891	-0.13953488372093	0.00182826893289446	3
DELETION_9P21.1	8.39123251486853e-06	-0.209302325581395	5.87386276040797e-05	3
DELETION_8P23.3	0.00156542882320623	-0.248837209302326	0.00585938953306655	3
AMPLIFICATION-3Q22.1-3Q22.3	3.74113382863511e-06	-0.529457364341085	3.62077895436293e-05	3
AMPLIFICATION-3Q23-3Q29	4.13803309070049e-06	-0.544186046511628	3.62077895436293e-05	3
KMT2D	0.00393711847318085	0.581516095534787	0.00810583215066646	4
SAMHD1	0.0170047701615043	0.527518172377985	0.0247986231521938	4
NOTCH1	0.0136069587749802	-0.0560747663551402	0.0207062416141003	4
BIRC3	0.0136069587749802	-0.0560747663551402	0.0207062416141003	4
PCLO	0.0075456411355673	-0.0654205607476635	0.0132048719872428	4
ANK2	0.0075456411355673	-0.0654205607476635	0.0132048719872428	4
KIAA1671	0.0041921767587322	-0.0747663551401869	0.00815145480864594	4
KMT2C	0.0012933790739621	-0.0934579439252336	0.00323344768490525	4
SP140	0.000716740343815006	-0.102803738317757	0.0019296855410404	4
TP53	0.00039617230764627	-0.11214953271028	0.00115550256396829	4
ARID1A	0.00039617230764627	-0.11214953271028	0.00115550256396829	4
AMPLIFICATION_18Q21.33	0.0023296330119594	-0.11214953271028	0.0054358103612386	4
CCND1	0.000119841371940336	-0.130841121495327	0.000419444801791176	4
DELETION_6Q25.3	1.04140042870302e-05	-0.168224299065421	4.55612687557571e-05	4
SMARCA4	5.58259536430429e-06	-0.177570093457944	2.79129768215214e-05	4
DELETION_TP53	2.00342822762197e-05	-0.224299065420561	7.79110977408544e-05	4
DELETION_1Q21.1-1Q21.3	3.03737426401504e-08	-0.252336448598131	3.54360330801755e-07	4
AMPLIFICATION-8Q23.2-8Q24.21	2.19543497362603e-06	-0.299065420560748	1.28067040128185e-05	4
AMPLIFICATION_15Q21.2	1.97919744993829e-07	-0.308411214953271	1.58048758627016e-06	4
ATM	0.0228959688465093	-0.318795430944964	0.032054356385113	4
AMPLIFICATION_14Q32.33	2.25783940895737e-07	-0.336448598130841	1.58048758627016e-06	4
DELETION_19P13.3	2.21005801970771e-11	-0.345794392523364	3.86760153448849e-10	4
DELETION_11Q22.3	0.00865175083087921	-0.384215991692627	0.014419584718132	4
AMPLIFICATION-3Q23-3Q29	0.0263151195454255	-0.413291796469367	0.0354241993880728	4
AMPLIFICATION-3Q22.1-3Q22.3	0.00385760016326096	-0.449636552440291	0.00810583215066646	4
