SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.20697492677797
UNMC-81	1	-0.206673929692273
GROUP7-15	1	0.0952374655078939
GROUP4-2	1	0.317438108602274
MCL-38	1	-0.297893545018116
MCL-98	1	0.117915363043602
GROUP6-4	1	0.0316220854780772
UNMC-28	1	-0.10344340799259
GROUP7-11	1	-0.0802797662737709
GROUP7-9	1	0.0147744825080544
IA2745	1	0.181251951293983
MCL-128	1	0.228033220298123
GROUP7-14	1	0.228574118193703
GROUP7-2	1	-0.284683830277315
MCL-35	1	0.264336158145478
UNMC-8	1	0.143877936775558
GROUP6-1	1	0.324951585596603
UNMC-23	1	0.311228970963896
MCL-71	1	0.330212399789285
UNMC-44	1	-0.242235211023249
GROUP7-5	1	0.42536720704463
GROUP5-3	1	-0.0196902715397633
GROUP5-7	1	0.0367707817530064
UNMC-88	1	-0.066613215097231
GROUP7-19	1	0.105971763838735
MCL-24	1	-0.15705193456794
UNMC-37	1	-0.0164945984918266
IA-02	1	0.128699081097113
MCL-45	1	0.311375701847848
MCL-109	1	0.00920950352901265
SC01-10	1	0.0993581277493428
UNMC-59	2	0.0905262254633329
UNMC-18	2	0.418943478027926
MCL-138	2	0.229214252739755
S03-3	2	0.152862385451588
MCL-33	2	-0.136898904909428
GROUP7-13	2	0.48721793421666
UNMC-69	2	0.197603066420612
GROUP5-4	2	-0.172272492935816
UNMC-64	2	0.236756651669141
GROUP4-6	2	0.080445104260054
UNMC-31	2	0.096970668318705
UNMC-97	2	0.00329618899636183
MCL-61	2	0.0357102090922243
GROUP4-5	2	0.046599330719629
HUMC-12	2	0.247446981292514
UNMC-39	2	-0.233901384004644
MCL-25	2	0.182377616921728
GROUP7-3	2	-0.0152422409788401
GROUP5-2	2	0.0523399941769237
GROUP4-10	2	-0.158385397754312
HUMC-8	3	0.0193413032713436
UNMC-16	3	0.089922782561851
WCM062	3	0.156812235830985
GROUP4-9	3	0.202301909574589
UNMC-68-A2	3	0.225848057908443
SPECS-3163	3	0.270619544731192
UNMC-5	3	0.0722373014455591
S94-7	3	0.219413952701725
GROUP7-1	3	0.107601727734846
M47-027	3	0.0970680510467935
SPECS-3155	3	0.115570486443123
HUMC3	3	0.17701807604166
SPECS-1917	3	0.0176726747434737
GROUP5-6	3	0.136307857352034
GROUP7-17	3	0.440009427969876
M22-51	3	-0.385772426073289
HUMC-6	3	0.0450911260735646
MCL-37	3	0.286444438515631
IA2268	3	-0.158512946887711
GROUP4-1	3	-0.0696434959681452
GROUP4-4	3	0.349177266973881
UNMC-20	3	0.132370626189047
SPECS-3158	3	0.277329322738087
GROUP6-3	3	0.0235518769070338
SPECS-3157	3	-0.107783664909924
MCL-39	3	0.22030200793631
UNMC-90	3	0.06560953008372
GROUP7-6	3	-0.137282339042666
UNMC-61	3	-0.0868972662421994
HUMC5	3	0.25803239751505
MCL-75	3	-0.00876132688145578
GROUP5-5	3	-0.0389542766170986
HUMC1	3	0.539975243013743
S06-166	3	0.282158202643776
M47-025	3	0.04284133471598
IA834	3	0.237495453817649
GROUP5-8	3	0.180644998338013
MCL-126	3	0.453902688988123
HUMC-7	4	0.0335105811578103
UNMC-87	4	0.0760839250056912
GROUP7-20	4	0.0899960387949837
GROUP5-10	4	0.0824777506421953
HUMC4	4	0.0368092142451892
IA2084	4	0.0926913418776211
IA4203	4	0.330975018320828
GROUP4-8	4	0.319850809776967
GROUP4-11	4	0.373060106393514
UNMC-7	5	0.499859052574198
HUMC-15	5	-0.0251401322509378
MCL-42	5	0.0146686228565139
IA68	5	0.0794629791882323
SC86-6	5	-0.0241801043152865
IA4885	5	0.33594862960792
UNMC-55	5	0.152607549838618
IA1147	5	0.383210848329424
UNMC-24	5	0.0211349844812181
M47-023	5	0.196611249869074
S08-1	5	-0.268179395204466
UNMC-84	5	0.149942657380695
SC02-11	5	0.103048400230819
M47-022	5	-0.0337384319556639
BC04	5	-0.0436398700414767
UNMC-51	5	0.148282874276893
HUMC-10	5	0.0963351142660424
S92-5	6	0.138344299018742
M47-024	6	0.0526297353184924
IA04	6	0.268331995765479
IA1857	6	0.140373826273061
GROUP6-2	6	0.0201716255112894
UNMC-62	6	-0.00931599757415807
IA2852	6	-0.0552985304408311
MCL-14	6	0.103048400230819
UNMC-6	6	0.206634676546624
UNMC-86	6	0.119836820697314
M47-3	6	0.451087638891275
GROUP4-3	6	0.000218617033575562
S87-4	6	-0.184739093815674
UNMC-85	6	0.26459409087297
SC08-2	6	0.124492219859886
IA2334	6	-0.00535975980850079
MCL-122	6	0.184161129403079
UNMC-33	7	0.0886464095817298
WCM032	7	0.191312229479591
GROUP5-9	7	-0.0376014498701077
GROUP4-7	7	-0.163853510221377
M47-029	7	0.250760917074187
MCL-40	7	-0.0840373378633364
IA4227	7	0.0628625723664303
UNMC-48	7	-0.00667938398348868
UNMC-47	7	0.582048856244406
UNMC-79-C1	7	0.456751301735112
GROUP5-1	7	0.333116222243075
IA4289	7	0.152789416861986
HUMC-9	7	0.0654219708608177
GROUP7-22	7	0.0312662695572303
WCM045	7	0.256472653208065
S89-9	7	0.562678642482032
SPECS-3164	7	0.452085159854413
UNMC-71-A5	7	0.215977022420339
WCM041	7	0.119563780066837
MCL-146	7	0.139000549116759
