SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.331596102045183
UNMC-81	1	-0.222381453228224
GROUP7-15	1	-0.027276320639743
MCL-38	1	0.409141204881613
MCL-98	1	-0.367826408336112
UNMC-28	1	0.04987185255128
GROUP7-11	1	0.0837697693674718
UNMC-6	1	-0.0990780733696396
IA2745	1	0.0435718677934786
MCL-128	1	0.174220256958134
GROUP7-14	1	0.0290381972521415
GROUP7-2	1	0.04261359215551
MCL-35	1	0.123723569676149
UNMC-8	1	-0.237701352234737
GROUP6-1	1	0.137522501843391
UNMC-23	1	-0.0569229543546056
MCL-71	1	0.0316837152608511
SC02-11	1	0.17982914468067
UNMC-44	1	0.0358958747894415
M47-3	1	-0.267327731478696
GROUP7-5	1	0.515587560364107
GROUP5-3	1	0.0891148245003285
UNMC-88	1	0.210120237274898
HUMC-10	1	0.0282741408845573
GROUP7-19	1	0.0665329764532646
MCL-24	1	-0.260979826499138
UNMC-37	1	0.027868067189333
IA-02	1	0.11319441070595
MCL-45	1	-0.352722245517907
MCL-109	1	0.0912870066558512
SC01-10	1	0.16217628811526
UNMC-59	2	-0.00214375834283232
UNMC-18	2	0.517968382529126
HUMC-7	2	0.0227486178376105
UNMC-7	2	0.102586680046892
UNMC-33	2	-0.0751209340072892
M47-029	2	0.513515440275922
GROUP4-4	2	0.10423519586929
MCL-40	2	-0.214186034606122
IA4227	2	0.06869062662243
UNMC-48	2	0.201538716143519
IA68	2	0.156884177286732
SC86-6	2	0.0375144793171064
IA4885	2	0.221373901994708
UNMC-55	2	0.075794798748123
UNMC-47	2	0.0876666740473565
UNMC-87	2	-0.197905094813671
GROUP7-9	2	-0.00675100114442001
GROUP7-20	2	0.0220722774631137
GROUP5-10	2	-0.0670080266158616
HUMC4	2	-0.109426091022492
UNMC-79-C1	2	0.146242263448208
IA2084	2	0.0418459049916206
IA4203	2	-0.031733124306618
UNMC-24	2	-0.252556466762414
M47-023	2	0.0657886536657939
UNMC-51	2	0.320521198256261
GROUP4-8	2	0.0917027586434639
HUMC1	2	0.0365770326104231
GROUP5-7	2	0.271832679355525
GROUP4-11	2	0.137759364226817
SPECS-3164	2	-0.0708781485803519
UNMC-71-A5	2	0.0253273199350365
WCM041	2	4.7982911420122e-05
MCL-146	2	0.00610992309805854
HUMC-8	3	0.537927755751376
HUMC-15	3	0.380406154853195
MCL-37	3	-0.1890324701366
MCL-42	3	-0.224225819258417
GROUP4-6	3	-0.257786718212494
S08-1	3	0.205105324422823
UNMC-84	3	0.11953262481067
M47-022	3	-0.0775965605751684
BC04	3	0.169088854812252
UNMC-16	4	-0.00493892621747534
WCM062	4	-0.199584870501083
HUMC3	4	0.355773930525445
MCL-138	4	-0.0740522031630963
HUMC-6	4	-0.0626683206513937
S03-3	4	-0.304999504032421
MCL-33	4	0.21555574183178
IA2268	4	-0.0477659501215491
GROUP7-13	4	0.132221131075091
UNMC-20	4	0.586668049657286
UNMC-69	4	0.383602218849358
SPECS-3158	4	0.0331352434767442
GROUP6-4	4	0.297273764227877
GROUP6-3	4	0.100365710622463
SPECS-3157	4	0.605293460630666
UNMC-90	4	0.0315911256404122
GROUP5-4	4	-0.0514528966938346
UNMC-64	4	-0.02036381605666
IA1147	4	0.17917243214037
UNMC-61	4	0.0469971628881758
WCM045	4	0.0607385346789956
UNMC-31	4	0.350143182537481
UNMC-97	4	0.364698300236073
MCL-61	4	0.362554782115474
GROUP4-5	4	0.558261061567924
HUMC-12	4	0.0129329964620616
UNMC-39	4	0.223156282252628
MCL-25	4	0.286174026780572
GROUP7-3	4	0.176188707553634
GROUP5-2	4	0.398872813203772
GROUP4-10	4	0.124295121462977
S92-5	5	0.379562029294036
GROUP4-9	5	0.0439793965695367
UNMC-68-A2	5	0.0856468103603137
M47-024	5	0.380594359568879
SPECS-3163	5	-0.0214047724148599
UNMC-5	5	0.0371888317908786
S94-7	5	0.0124796380075692
GROUP7-1	5	-0.180317307040499
M47-027	5	0.168062512253524
SPECS-3155	5	0.0090582778368407
WCM032	5	0.0411500888914378
IA04	5	0.0118807672678632
IA1857	5	-0.0181625434490403
GROUP6-2	5	0.133189363776959
GROUP5-9	5	0.0104805582040595
GROUP4-2	5	0.187324756190176
UNMC-62	5	-0.138962427569434
SPECS-1917	5	0.061268723715699
IA2852	5	0.0753421749763169
GROUP5-6	5	0.186378663123867
GROUP4-7	5	-0.431593510232271
GROUP7-17	5	0.16042288188893
M22-51	5	-0.307434454468551
MCL-14	5	0.0816074917786666
GROUP4-1	5	0.0171186176592066
MCL-39	5	0.00538667333818828
GROUP7-6	5	0.33404449205597
HUMC5	5	-0.0147969885780128
MCL-75	5	0.175763016915741
UNMC-86	5	0.124476268508083
GROUP5-1	5	0.260548217343386
GROUP5-5	5	0.246519115950176
IA4289	5	-0.102917176168389
HUMC-9	5	0.0892409229375199
GROUP7-22	5	-0.0045860608176424
GROUP4-3	5	0.638645593761247
S87-4	5	0.504833213824246
UNMC-85	5	0.371130579153182
SC08-2	5	0.115227824487591
S06-166	5	0.121280592826485
IA2334	5	0.148293616577221
MCL-122	5	0.382576692907065
S89-9	5	0.638645593761247
M47-025	5	0.368317883336298
IA834	5	0.118377892617833
GROUP5-8	5	0.0784536206535161
MCL-126	5	0.09271200479035
