Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	1.62059561321584e-07	1.60639360639361	5.67208464625544e-06	1
DELETION_15Q26.2	0.016017155045771	0.457542457542457	0.050963675145635	1
DELETION_8P23.3	0.0222750206803418	0.416583416583417	0.0612793380147683	1
RAD50	0.0448759268694598	-0.043956043956044	0.10471049602874	1
PCLO	0.0245117352059073	-0.0549450549450549	0.0612793380147683	1
S1PR1	0.0245117352059073	-0.0549450549450549	0.0612793380147683	1
SPEN	0.0134805483949578	-0.0659340659340659	0.0471819193823523	1
DELETION_12P13.2	0.00743728092880808	-0.0769230769230769	0.028922759167587	1
BIRC3	0.00743728092880808	-0.0769230769230769	0.028922759167587	1
KMT2C	0.00226523724737774	-0.0989010989010989	0.0113261862368887	1
HLA-C	0.00226523724737774	-0.0989010989010989	0.0113261862368887	1
ARID1A	0.00124694783793621	-0.10989010989011	0.00872863486555347	1
SP140	0.000684299704559387	-0.120879120879121	0.00598762241489464	1
TP53	0.000374087381510018	-0.131868131868132	0.00436435278428354	1
DELETION_6Q21	4.6825940468488e-06	-0.208791208791209	8.1945395819854e-05	1
DELETION_11Q22.3	5.71474981850589e-07	0.519540229885058	2.00016243647706e-05	2
ATM	7.35350786673116e-05	0.498850574712644	0.000367675393336558	2
BIRC3	0.0102832231331302	0.388505747126437	0.0257080578328255	2
RAD50	0.0448456843209189	-0.0459770114942529	0.0980999344520101	2
SPEN	0.0134414670689159	-0.0689655172413793	0.0313634231608038	2
KMT2C	0.00224548863729126	-0.103448275862069	0.00604554633116878	2
ARID1A	0.00123276545134069	-0.114942528735632	0.00359556589974368	2
SP140	0.00067443782781069	-0.126436781609195	0.00214593854303401	2
UBR5	0.00067443782781069	-0.126436781609195	0.00214593854303401	2
TP53	0.000367410893220906	-0.137931034482759	0.00142882014030352	2
DELETION_9P21.1	0.000199169113776952	-0.149425287356322	0.000871364872774165	2
DELETION_9P21.3	5.75395064299346e-05	-0.172413793103448	0.000335647120841285	2
DELETION_1P13.1	1.17163638317106e-06	-0.241379310344828	2.05036367054936e-05	2
DELETION_TP53	1.34833572264347e-05	-0.252873563218391	9.43835005850429e-05	2
AMPLIFICATION-8Q23.2-8Q24.21	8.50158722532766e-06	-0.344827586206897	7.4388888221617e-05	2
AMPLIFICATION-3Q22.1-3Q22.3	5.02882873388485e-06	-0.542528735632184	5.86696685619899e-05	2
DELETION_9P21.1	1.64225640868473e-05	0.8	0.000574789743039656	3
DELETION_9P21.3	0.000254635062405432	0.683333333333333	0.00297074239473004	3
PCLO	0.0245020955512088	-0.0555555555555556	0.0714644453576923	3
SPEN	0.0134711129658071	-0.0666666666666667	0.0428626321639317	3
ANK2	0.00742920681420601	-0.0777777777777778	0.026002223849721	3
BIRC3	0.00742920681420601	-0.0777777777777778	0.026002223849721	3
KMT2C	0.00226046238930639	-0.1	0.00988952295321546	3
HLA-C	0.00226046238930639	-0.1	0.00988952295321546	3
ARID1A	0.00124351631358049	-0.111111111111111	0.00725384516255286	3
SP140	0.000681911505081557	-0.122222222222222	0.0047733805355709	3
UBR5	0.000681911505081557	-0.122222222222222	0.0047733805355709	3
DELETION_15Q26.2	0.000109542205561977	-0.155555555555556	0.0019169885973346	3
DELETION_1P13.1	0.000392768907131345	0.589285714285714	0.00229115195826618	4
DELETION_1Q21.1-1Q21.3	0.00379462731876912	0.472402597402597	0.0132811956156919	4
KMT2C	0.0133262786937251	0.394480519480519	0.0358784426369522	4
RAD50	0.0448535160465257	-0.0454545454545455	0.112133790116314	4
ANK2	0.00741249832827051	-0.0795454545454545	0.021619786790789	4
BIRC3	0.00741249832827051	-0.0795454545454545	0.021619786790789	4
HLA-C	0.00225059170939424	-0.102272727272727	0.00875230109208871	4
UBR5	0.000676982200240853	-0.125	0.00338491100120426	4
DELETION_9P21.1	0.000200306329087711	-0.147727272727273	0.00140214430361398	4
CCND1	0.000200306329087711	-0.147727272727273	0.00140214430361398	4
DELETION_15Q26.2	0.000108110784128559	-0.159090909090909	0.00126129248149985	4
DELETION_TP53	1.36392997835899e-05	-0.25	0.000238687746212823	4
AMPLIFICATION-8Q23.2-8Q24.21	8.61038922990472e-06	-0.340909090909091	0.000238687746212823	4
AMPLIFICATION-3Q22.1-3Q22.3	0.00139430984641326	-0.448051948051948	0.00610010557805801	4
UBR5	0.000287965251249369	0.669835782195333	0.00167979729895465	5
HLA-C	0.033286917672469	0.339671564390666	0.0728151324085259	5
S1PR1	0.0244922310105497	-0.0561797752808989	0.057148539024616	5
SPEN	0.0134614594265573	-0.0674157303370786	0.0336536485663933	5
DELETION_12P13.2	0.00742094808053871	-0.0786516853932584	0.0216444319015712	5
BIRC3	0.00742094808053871	-0.0786516853932584	0.0216444319015712	5
KMT2C	0.00225558172508453	-0.101123595505618	0.00877170670866206	5
ARID1A	0.00124001038103881	-0.112359550561798	0.00542504541704479	5
TP53	0.000370817399918013	-0.134831460674157	0.00185408699959007	5
DELETION_9P21.1	0.000201421176591235	-0.146067415730337	0.00140994823613865	5
CCND1	0.000201421176591235	-0.146067415730337	0.00140994823613865	5
DELETION_9P21.3	5.84670236987334e-05	-0.168539325842697	0.000682115276485223	5
DELETION_17P11.2	0.0440225629098315	-0.192739844425238	0.0906346883437707	5
DELETION_TP53	1.37928953255558e-05	-0.247191011235955	0.000241375668197226	5
ATM	0.0110893278375392	-0.329299913569576	0.0298558826395286	5
AMPLIFICATION-8Q23.2-8Q24.21	8.71766271795833e-06	-0.337078651685393	0.000241375668197226	5
AMPLIFICATION-3Q22.1-3Q22.3	0.00319140647560282	-0.430423509075194	0.0111699226646099	5
DELETION_TP53	0.00422698292268521	0.777222777222777	0.0246574003823304	6
TP53	0.0125095443329134	0.479520479520479	0.0486482279613299	6
SPEN	0.0489475892267443	0.341658341658342	0.142763801911338	6
S1PR1	0.0245117352059073	-0.0549450549450549	0.0857910732206756	6
DELETION_12P13.2	0.00743728092880808	-0.0769230769230769	0.0325381040635353	6
ANK2	0.00743728092880808	-0.0769230769230769	0.0325381040635353	6
KMT2C	0.00226523724737774	-0.0989010989010989	0.0158566607316442	6
UBR5	0.000684299704559387	-0.120879120879121	0.00598762241489464	6
DELETION_9P21.1	0.000203586295998791	-0.142857142857143	0.00237517345331923	6
CCND1	0.000203586295998791	-0.142857142857143	0.00237517345331923	6
DELETION_9P21.3	5.93620570224367e-05	-0.164835164835165	0.00207767199578528	6
ATM	0.0460632355370277	-0.290709290709291	0.142763801911338	6
AMPLIFICATION_15Q21.2	0.000212534914336933	1.23670212765957	0.00371936100089633	7
AMPLIFICATION_17Q24.3	0.00761788343134308	1.19414893617021	0.0296251022330009	7
RAD50	0.0448968380204641	-0.0425531914893617	0.120876102362788	7
PCLO	0.0245393791782414	-0.0531914893617021	0.0715731892698707	7
S1PR1	0.0245393791782414	-0.0531914893617021	0.0715731892698707	7
SPEN	0.0135076174821642	-0.0638297872340425	0.0472766611875747	7
DELETION_12P13.2	0.00746045540801096	-0.074468085106383	0.0296251022330009	7
ANK2	0.00746045540801096	-0.074468085106383	0.0296251022330009	7
BIRC3	0.00746045540801096	-0.074468085106383	0.0296251022330009	7
HLA-C	0.00227896021777755	-0.0957446808510638	0.0159527215244428	7
UBR5	0.000691176743094633	-0.117021276595745	0.00604779650207804	7
TP53	0.000378753563407494	-0.127659574468085	0.00441879157308743	7
KMT2D	2.54603924683425e-06	-0.212765957446809	8.91113736391988e-05	7
AMPLIFICATION-3Q22.1-3Q22.3	1.22157372980601e-14	1.57222222222222	4.27550805432104e-13	8
S1PR1	0.0245020955512088	-0.0555555555555556	0.0857573344292308	8
SPEN	0.0134711129658071	-0.0666666666666667	0.0523876615336943	8
ANK2	0.00742920681420601	-0.0777777777777778	0.0325027798121513	8
BIRC3	0.00742920681420601	-0.0777777777777778	0.0325027798121513	8
UBR5	0.000681911505081557	-0.122222222222222	0.00397781711297575	8
DELETION_9P21.1	0.000202514294054298	-0.144444444444444	0.00141760005838009	8
DELETION_6Q25.3	2.40068954960353e-06	-0.222222222222222	2.10060335590309e-05	8
AMPLIFICATION-8Q23.2-8Q24.21	0.0363104116939078	-0.238888888888889	0.115533128116979	8
DELETION_1Q21.1-1Q21.3	1.60946249080151e-07	-0.266666666666667	1.87770623926843e-06	8
DELETION_17P11.2	8.00545579220515e-08	-0.277777777777778	1.4009547636359e-06	8
DELETION_6Q21	4.98034144765349e-43	0.864583333333333	1.74311950667872e-41	9
DELETION_6Q25.3	0.00879610437897506	0.677083333333333	0.0171035362924515	9
RAD50	0.0449100182877028	-0.0416666666666667	0.0748500304795047	9
PCLO	0.0245568147184813	-0.0520833333333333	0.0429744257573423	9
SPEN	0.0135246986567618	-0.0625	0.0249139185782454	9
DELETION_12P13.2	0.00747508726218034	-0.0729166666666667	0.0153898855397831	9
ANK2	0.00747508726218034	-0.0729166666666667	0.0153898855397831	9
BIRC3	0.00747508726218034	-0.0729166666666667	0.0153898855397831	9
HLA-C	0.00228763838235516	-0.09375	0.0057190959558879	9
ARID1A	0.00126306770899808	-0.104166666666667	0.00340056690884098	9
SP140	0.000695535836334982	-0.114583333333333	0.00202864618931036	9
UBR5	0.000695535836334982	-0.114583333333333	0.00202864618931036	9
TP53	0.000381715664936671	-0.125	0.00133600482727835	9
DELETION_9P21.1	0.000208649576332932	-0.135416666666667	0.000811415019072513	9
CCND1	0.000208649576332932	-0.135416666666667	0.000811415019072513	9
DELETION_9P21.3	6.14676879361411e-05	-0.15625	0.000307338439680706	9
KMT2D	2.61631384513304e-06	-0.208333333333333	2.28927461449141e-05	9
AMPLIFICATION_15Q21.2	4.38338398720938e-06	-0.25	3.06836879104657e-05	9
DELETION_17P11.2	9.31271215242776e-08	-0.260416666666667	1.08648308444991e-06	9
AMPLIFICATION_17Q24.3	1.05789495540778e-05	-0.291666666666667	6.17105390654538e-05	9
AMPLIFICATION-3Q22.1-3Q22.3	4.42319912179449e-10	-0.5625	7.74059846314036e-09	9
