Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	8.28503140406943e-07	1.1984126984127	2.8997609914243e-05	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00417057812573387	0.71031746031746	0.0364925586001714	1
NOTCH2	0.0448210096244096	-0.0476190476190476	0.130727944737861	1
BIRC3	0.0448210096244096	-0.0476190476190476	0.130727944737861	1
TET2	0.0134096393229407	-0.0714285714285714	0.0586671720378656	1
SAMHD1	0.00737665029998526	-0.0833333333333333	0.0368832514999263	1
DELETION_12P13.2	0.00737665029998526	-0.0833333333333333	0.0368832514999263	1
AMPLIFICATION_13Q31.3	0.00687612313626817	-0.130952380952381	0.0368832514999263	1
AMPLIFICATION_18Q21.33	0.00102765023094674	-0.142857142857143	0.0138078112196278	1
DELETION_6Q25.3	0.0446756070667667	-0.146825396825397	0.130727944737861	1
DELETION_6Q21	0.0223811933071957	-0.170634920634921	0.0870379739724277	1
ATM	0.0011835266759681	-0.329365079365079	0.0138078112196278	1
UBR5	0.0057138511525437	0.384920634920635	0.0222205322598922	2
HLA-C	0.0245556765373351	0.285714285714286	0.0613891913433377	2
SAMHD1	0.0330460783831422	0.253968253968254	0.0771075162273318	2
NOTCH2	0.0448210096244096	-0.0476190476190476	0.0871519631585742	2
BIRC3	0.0448210096244096	-0.0476190476190476	0.0871519631585742	2
DELETION_12P13.2	0.00737665029998526	-0.0833333333333333	0.0234711600454076	2
CCND1	0.00222946144422572	-0.107142857142857	0.00975389381848752	2
AMPLIFICATION_13Q31.3	0.00687612313626817	-0.130952380952381	0.0234711600454076	2
DELETION_6Q25.3	0.0446756070667667	-0.146825396825397	0.0871519631585742	2
TP53	0.000195616512206536	-0.154761904761905	0.00114109632120479	2
DELETION_9P21.3	0.0223811933071957	-0.170634920634921	0.0602570589039884	2
DELETION_6Q21	0.0223811933071957	-0.170634920634921	0.0602570589039884	2
DELETION_TP53	1.30010050486878e-05	-0.261904761904762	0.000113758794176018	2
DELETION_11Q22.3	0.00198403938732345	-0.357142857142857	0.00975389381848752	2
AMPLIFICATION-8Q23.2-8Q24.21	2.81375567767577e-06	-0.369047619047619	4.9240724359326e-05	2
ATM	4.41239965580203e-06	-0.396825396825397	5.1477995984357e-05	2
DELETION_13Q14.2	0.000130935026668667	-0.400793650793651	0.000916545186680669	2
AMPLIFICATION-3Q22.1-3Q22.3	3.57870402791437e-08	-0.488095238095238	1.25254640977003e-06	2
DELETION_11Q22.3	2.53054385475383e-11	0.608311688311688	8.85690349163841e-10	3
AMPLIFICATION_14Q32.33	0.00714348797475032	0.406233766233766	0.0277802310129179	3
ATM	0.00389567348085964	0.341298701298701	0.0170435714787609	3
DELETION_13Q14.2	0.0243917139410967	0.263376623376623	0.0656699990721834	3
BIRC3	0.0428960030920679	0.16	0.0979026886472261	3
NOTCH2	0.0447555148101605	-0.051948051948052	0.0979026886472261	3
NOTCH1	0.0243529870303198	-0.0649350649350649	0.0656699990721834	3
TP53	0.0482889086150906	-0.115844155844156	0.099418341266363	3
DELETION_6Q21	0.0408335975575492	-0.153766233766234	0.0979026886472261	3
UBR5	0.000186407530519189	-0.168831168831169	0.00130485271363432	3
DELETION_8P23.3	0.0240189814602273	-0.216623376623377	0.0656699990721834	3
DELETION_9P21.1	1.42355873389786e-05	-0.220779220779221	0.000166081852288084	3
DELETION_TP53	0.00176024453463463	-0.232727272727273	0.00880122267317315	3
DELETION_9P21.3	1.88267197797086e-06	-0.25974025974026	3.294675961449e-05	3
AMPLIFICATION_7P22.3	0.00104587137831616	-0.271688311688312	0.00610091637351093	3
AMPLIFICATION_17Q24.3	0.020303788025726	-0.294545454545455	0.0656699990721834	3
AMPLIFICATION-3Q22.1-3Q22.3	6.54319512651487e-05	-0.426493506493506	0.000572529573570051	3
DELETION_9P21.3	9.05369267995199e-05	0.482077922077922	0.0031687924379832	4
AMPLIFICATION_13Q31.3	0.0117049090923818	0.387012987012987	0.0512089772791704	4
DELETION_6Q21	0.00153021773099571	0.376103896103896	0.0222709253110827	4
DELETION_9P21.1	0.00190893645523566	0.362077922077922	0.0222709253110827	4
DELETION_6Q25.3	0.00271165179058842	0.349090909090909	0.0233444366640787	4
ATM	0.00389567348085964	0.341298701298701	0.0233444366640787	4
AMPLIFICATION_18Q21.33	0.0102215889937903	0.321038961038961	0.0511079449689515	4
BIRC3	0.0447555148101605	-0.051948051948052	0.174049224261735	4
SPEN	0.00400190342812777	-0.103896103896104	0.0233444366640787	4
DELETION_13Q12.11	0.00662752180370775	0.562406015037594	0.0237613396921024	5
NOTCH2	0.0449035008515277	-0.0421052631578947	0.112258752128819	5
BIRC3	0.0449035008515277	-0.0421052631578947	0.112258752128819	5
NOTCH1	0.0245481919940873	-0.0526315789473684	0.071598893316088	5
RAD50	0.00746784961751791	-0.0736842105263158	0.0237613396921024	5
PCLO	0.00746784961751791	-0.0736842105263158	0.0237613396921024	5
SAMHD1	0.00746784961751791	-0.0736842105263158	0.0237613396921024	5
DELETION_12P13.2	0.00746784961751791	-0.0736842105263158	0.0237613396921024	5
SPEN	0.00413053625635386	-0.0842105263157895	0.0237613396921024	5
KMT2C	0.00228334439764044	-0.0947368421052632	0.0199792634793539	5
HLA-C	0.00125997508893227	-0.105263157894737	0.0146997093708765	5
