SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.411576337227601
UNMC-18	1	-0.184649465132115
M47-024	1	-0.157556753122968
GROUP7-15	1	-0.184180177612096
MCL-38	1	0.335805083587358
MCL-98	1	-0.0435271034208933
S03-3	1	0.120767762117624
GROUP7-13	1	0.0315137153862858
GROUP6-4	1	0.218573596393531
UNMC-28	1	-0.0366358130104348
GROUP7-11	1	0.220313957767355
UNMC-6	1	0.241287027281436
UNMC-64	1	-0.211915322550304
IA2745	1	0.14419760796842
MCL-128	1	0.312047410153535
GROUP7-14	1	0.183819792091832
GROUP7-2	1	0.3639771479517
MCL-35	1	0.270883284746101
UNMC-8	1	0.337047263863341
GROUP6-1	1	-0.202595834327252
UNMC-23	1	0.421328723769064
MCL-71	1	-0.0290438237403177
UNMC-44	1	0.200078093651223
UNMC-31	1	0.0686653731410027
MCL-61	1	0.180717926444307
GROUP5-3	1	-0.290570155227337
GROUP5-7	1	0.1113266045346
GROUP4-5	1	0.137912331766309
UNMC-88	1	-0.174835818030842
UNMC-39	1	-0.0409964990331788
GROUP7-19	1	0.0302039919897766
MCL-24	1	0.123944735781079
UNMC-37	1	0.35113388186372
IA-02	1	0.181370097894849
MCL-45	1	0.129496643623963
MCL-109	1	0.17302645433799
SC01-10	1	0.432740355080071
UNMC-59	2	0.155412251367459
UNMC-16	2	-0.12446472681262
WCM062	2	0.278990176958874
GROUP4-9	2	0.169087236173271
SPECS-3163	2	-0.0315482453370092
UNMC-5	2	-0.0185513860981275
S94-7	2	-0.0361212230974067
GROUP7-1	2	-0.0197303458189761
M47-027	2	0.311015972504009
SPECS-3155	2	-0.0317931994872193
HUMC3	2	0.41060401969342
GROUP6-2	2	0.0739284242305715
GROUP4-2	2	0.182984860044572
IA2852	2	-0.0511107756990146
GROUP5-6	2	0.0197486704784966
GROUP4-7	2	0.0530822977505197
GROUP7-17	2	0.0786891879128299
M22-51	2	0.350538835606157
HUMC-6	2	0.402222445633641
IA2268	2	0.360268466958064
GROUP4-1	2	0.144089591545887
GROUP4-4	2	0.278957866202229
UNMC-20	2	0.171174000842587
SPECS-3158	2	0.223428670464527
GROUP6-3	2	0.101170044879221
MCL-39	2	0.259020851895535
UNMC-90	2	-0.0927388533566056
GROUP7-6	2	0.0726798246143636
HUMC5	2	0.379272207286879
MCL-75	2	0.301796846365742
HUMC1	2	0.0608652686308271
IA834	2	0.268327203176995
GROUP5-8	2	-0.0916256495063466
GROUP5-2	2	0.0546061372695054
MCL-126	2	0.151325474418694
HUMC-8	3	-0.00218780384923051
UNMC-81	3	0.202369724595571
UNMC-7	3	-0.0238814621554556
HUMC-15	3	0.294299089581925
MCL-37	3	0.212340564511561
UNMC-69	3	0.00760933786964064
MCL-42	3	-0.0267566826520845
IA68	3	-0.167193899171058
SC86-6	3	0.0652214097860733
IA4885	3	0.0426785639678804
UNMC-55	3	0.0153953494990594
UNMC-79-C1	3	0.493846361559399
IA1147	3	0.301414971851593
UNMC-61	3	-0.14366561173569
M47-023	3	0.349967218522698
S08-1	3	0.196554201871086
UNMC-84	3	0.484752801224743
SC02-11	3	0.0311909270758889
M47-022	3	-0.0310590650097554
BC04	3	0.0520873263314967
UNMC-51	3	-0.026510725987272
S06-166	3	-0.0139376978234551
MCL-25	3	-0.0381763448838833
HUMC-10	3	0.263406276638482
HUMC-7	4	0.366472273657694
UNMC-68-A2	4	0.329853242391302
UNMC-47	4	0.475577880015829
GROUP7-20	4	0.069613874800275
GROUP5-10	4	0.108030254680128
HUMC4	4	0.154398694096728
GROUP4-6	4	0.042412926693876
UNMC-24	4	0.335153854287843
UNMC-86	4	0.1259664920665
GROUP5-5	4	0.359199101221445
IA4289	4	0.08806626309491
M47-3	4	0.143252814511932
GROUP4-3	4	-0.28212872728773
GROUP7-5	4	0.156585716789369
S87-4	4	0.178784041848915
MCL-122	4	-0.0782744353069721
M47-025	4	0.23914327044202
S92-5	5	-0.116941542196987
UNMC-33	5	0.0891290310173704
IA04	5	-0.0383238800589076
IA1857	5	0.0284630390069709
GROUP5-9	5	-0.0293632468183415
UNMC-62	5	0.195001858874543
SPECS-1917	5	0.139511819964429
M47-029	5	0.096272978083209
MCL-14	5	-0.028991505222593
MCL-40	5	0.114090353100287
UNMC-48	5	0.182296503530591
GROUP5-1	5	0.341720760382217
HUMC-9	5	0.194240562957365
GROUP7-22	5	0.334275012114453
WCM045	5	-0.0821817813753297
UNMC-85	5	-0.000185622169635504
SC08-2	5	-0.224272981959597
S89-9	5	0.476710383247639
UNMC-71-A5	5	0.219167783352808
WCM032	6	0.134494025385574
MCL-138	6	-0.0694611398712157
MCL-33	6	-0.178778208252693
IA4227	6	0.200246120952897
SPECS-3157	6	0.00810349527340051
GROUP5-4	6	-0.0471577400931871
UNMC-87	6	0.543535961882499
GROUP7-9	6	0.436290922045774
IA2084	6	0.297092570971595
IA4203	6	-0.0523327307584102
GROUP4-8	6	0.181249492714773
UNMC-97	6	0.0994570833692881
HUMC-12	6	0.330957668084576
GROUP4-11	6	0.52744729798236
GROUP7-3	6	0.349814094161712
GROUP4-10	6	0.132205012478841
