Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	1.517298994478e-07	1.43508771929825	2.6552732403365e-06	1
NOTCH2	0.0449035008515277	-0.0421052631578947	0.120894040754113	1
DAZAP1	0.0135162503880225	-0.0631578947368421	0.043006251234617	1
AMPLIFICATION_13Q31.3	0.033161124572906	-0.0631578947368421	0.0967199466709758	1
SAMHD1	0.0135162503880225	-0.0631578947368421	0.043006251234617	1
KIAA1671	0.0135162503880225	-0.0631578947368421	0.043006251234617	1
BIRC3	0.0135162503880225	-0.0631578947368421	0.043006251234617	1
RAD50	0.00746784961751791	-0.0736842105263158	0.0373392480875896	1
KMT2C	0.00413053625635386	-0.0842105263157895	0.0240947948287308	1
HLA-C	0.00413053625635386	-0.0842105263157895	0.0240947948287308	1
CARD11	0.00228334439764044	-0.0947368421052632	0.0199792634793539	1
UBR5	6.106091285497e-05	-0.157894736842105	0.000712377316641317	1
AMPLIFICATION_15Q21.2	1.91906724337662e-08	-0.368421052631579	6.71673535181817e-07	1
AMPLIFICATION_15Q21.2	0.00318644273647864	0.413333333333333	0.020256884181693	2
DELETION_11Q22.3	3.60655242265225e-05	0.40952380952381	0.00126229334792829	2
ATM	0.000999309827845516	0.337142857142857	0.0116586146581977	2
DELETION_13Q14.2	0.0237536508815574	0.23047619047619	0.0923753089838343	2
CCND1	0.0426771307110038	0.161904761904762	0.114899967298856	2
BIRC3	0.0418902419386242	0.12952380952381	0.114899967298856	2
RAD50	0.00728172443702347	-0.0933333333333333	0.0318575444119777	2
ARID1A	0.0339278791101194	-0.104761904761905	0.107952342623107	2
SP140	0.0339278791101194	-0.104761904761905	0.107952342623107	2
CARD11	0.00217382175107897	-0.12	0.019020940321941	2
UBR5	0.00387569220622406	-0.158095238095238	0.020256884181693	2
AMPLIFICATION-8Q23.2-8Q24.21	0.00405137683633859	-0.285714285714286	0.020256884181693	2
AMPLIFICATION-3Q22.1-3Q22.3	0.000959852709558168	-0.375238095238095	0.0116586146581977	2
AMPLIFICATION-8Q23.2-8Q24.21	0.000149499583275543	1.17171717171717	0.0010464970829288	3
DELETION_11Q22.3	0.0100275084484789	0.393939393939394	0.0316143170173794	3
TET2	0.0449287442720772	-0.0404040404040404	0.0827634762906685	3
NOTCH2	0.0449287442720772	-0.0404040404040404	0.0827634762906685	3
NSD2	0.0245816018934416	-0.0505050505050505	0.0537722541419035	3
DAZAP1	0.0135489930074483	-0.0606060606060606	0.0316143170173794	3
SPEN	0.0135489930074483	-0.0606060606060606	0.0316143170173794	3
AMPLIFICATION_13Q31.3	0.0331919432576728	-0.0606060606060606	0.0683363537657969	3
SAMHD1	0.0135489930074483	-0.0606060606060606	0.0316143170173794	3
BIRC3	0.0135489930074483	-0.0606060606060606	0.0316143170173794	3
RAD50	0.00749590896869122	-0.0707070707070707	0.0262356813904193	3
KMT2C	0.00415274937977521	-0.0808080808080808	0.016149580921348	3
HLA-C	0.00415274937977521	-0.0808080808080808	0.016149580921348	3
ARID1A	0.000701761770719711	-0.111111111111111	0.00350880885359856	3
CCND1	0.000211468975599931	-0.131313131313131	0.00123356902433293	3
SMARCA4	6.26476663488807e-05	-0.151515151515152	0.000548167080552706	3
DELETION_6Q25.3	1.4241717510656e-06	-0.212121212121212	1.66153370957653e-05	3
DELETION_1P13.1	1.95949820115746e-07	-0.242424242424242	3.42912185202555e-06	3
DELETION_17P11.2	2.96808327267764e-09	-0.303030303030303	1.03882914543717e-07	3
DELETION_TP53	4.13712920253565e-05	0.840602696272799	0.00112317348357953	4
DELETION_17P13.3	6.418134191883e-05	0.598731165741475	0.00112317348357953	4
TP53	0.00195581048359167	0.553528945281523	0.020053643051081	4
NOTCH2	0.0449163950327372	-0.0412371134020619	0.131006152178817	4
NSD2	0.0245652534334403	-0.0515463917525773	0.0781621700154919	4
DAZAP1	0.0135329681463847	-0.0618556701030928	0.0473653885123465	4
DELETION_12P13.2	0.0135329681463847	-0.0618556701030928	0.0473653885123465	4
SAMHD1	0.0135329681463847	-0.0618556701030928	0.0473653885123465	4
KMT2C	0.00414187262656124	-0.0824742268041237	0.0241609236549406	4
HLA-C	0.00414187262656124	-0.0824742268041237	0.0241609236549406	4
CARD11	0.00229184492012354	-0.0927835051546392	0.020053643051081	4
DELETION_11Q22.3	0.00711149541265103	-0.351308485329104	0.0355574770632552	4
KMT2C	0.00462526235599322	0.80448717948718	0.0161884182459763	5
DELETION_17P11.2	1.42517669264829e-34	0.769230769230769	4.98811842426902e-33	5
TET2	0.0449574484208451	-0.0384615384615385	0.0874172608183099	5
NSD2	0.0246196323809671	-0.0480769230769231	0.0506874784314029	5
