SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.371054067442398
UNMC-59	1	0.193296796488798
GROUP7-15	1	0.241195466042243
MCL-38	1	-0.157771346447759
MCL-98	1	-0.235068288163911
GROUP7-13	1	0.169207246583365
UNMC-28	1	0.0767114707589949
UNMC-64	1	-0.0108934616900101
IA2745	1	0.0334067016643329
IA2084	1	0.0788085056264604
MCL-128	1	0.255794561794179
MCL-35	1	0.299701684577151
GROUP6-1	1	0.0389338540077168
UNMC-23	1	-0.0635896987125894
MCL-71	1	-0.0401414953776224
UNMC-44	1	0.13083358347509
GROUP4-5	1	-0.0251208243466676
UNMC-88	1	0.279553026425209
MCL-24	1	0.236193263085997
UNMC-37	1	-0.0462672464832613
IA-02	1	0.328019292110722
MCL-109	1	0.135412047421889
SC01-10	1	-0.108127588659542
HUMC-8	2	0.0464925537342171
WCM062	2	0.0642442770168214
GROUP4-9	2	-0.305300666209517
UNMC-68-A2	2	0.0303943407365327
SPECS-3163	2	0.110735589284399
UNMC-5	2	-0.328652079070068
S94-7	2	-0.159396910992864
GROUP7-1	2	0.0728440476920319
M47-027	2	0.0743822476896184
SPECS-1917	2	0.393334201258145
IA2852	2	0.0689353800858893
GROUP5-6	2	0.171522224951681
GROUP7-17	2	-0.0199994027195016
HUMC-6	2	0.508974010648397
S03-3	2	0.231575023447089
MCL-14	2	-0.0985475116579366
IA2268	2	-0.103863815076286
GROUP4-4	2	0.0565960593986838
MCL-40	2	0.141489604806214
MCL-39	2	0.0245272663926386
UNMC-90	2	0.0183869395994299
GROUP7-6	2	0.181072286272106
UNMC-6	2	0.0331114181387455
IA4885	2	0.0204012273449199
GROUP7-9	2	0.318479286069966
GROUP7-14	2	0.118024220628158
GROUP7-2	2	0.156309595993948
HUMC5	2	-0.0867766662993243
M47-023	2	0.118445524522067
UNMC-86	2	0.0331380655349059
GROUP5-5	2	0.108067942751375
S08-1	2	-0.172819310393613
UNMC-84	2	0.164341973217121
UNMC-31	2	0.40829489430227
UNMC-85	2	0.00897004142988803
GROUP5-3	2	0.0900402202098878
M47-025	2	0.049789474395529
IA834	2	0.230060046495627
UNMC-39	2	0.140121436171736
GROUP5-8	2	0.149462737790695
GROUP5-2	2	0.0734144008245589
MCL-45	2	0.0584955756053295
MCL-126	2	-0.217681737993947
UNMC-81	3	-0.163016778931562
WCM032	3	-0.187876906618371
GROUP6-2	3	0.11310312123815
GROUP5-4	3	-0.00421184069338636
IA68	3	-0.0612181758601999
GROUP7-11	3	0.040489626947546
GROUP4-6	3	0.0615607203302165
UNMC-8	3	0.203421933763283
SC02-11	3	0.0710446901895595
M47-022	3	0.290897138066623
HUMC-9	3	0.253776866521633
UNMC-97	3	0.0406119678360867
GROUP4-11	3	0.163775986977663
MCL-25	3	0.275208666896904
GROUP7-3	3	0.210215078491821
UNMC-18	4	0.0393784187501778
UNMC-16	4	0.0377273753591657
HUMC3	4	0.543750702934122
HUMC-15	4	-0.147712758914943
GROUP4-2	4	0.0522891914404205
MCL-138	4	-0.266848291776331
GROUP4-7	4	0.320519428441693
M22-51	4	0.279758913711618
MCL-33	4	0.0938045910042707
GROUP4-1	4	-0.0106783610131643
UNMC-20	4	0.170180791273908
UNMC-69	4	-0.00979005204945306
SPECS-3158	4	0.0212473195478909
GROUP6-4	4	0.233941159479474
GROUP6-3	4	-0.169563025865171
SPECS-3157	4	0.493673730346887
IA1147	4	0.425021561018621
UNMC-61	4	0.390700518899808
MCL-75	4	0.0663945369590007
UNMC-24	4	0.25034190658362
UNMC-51	4	0.0807188146594389
HUMC-12	4	0.180221267601965
GROUP7-19	4	-0.141368022561299
GROUP4-10	4	0.0162604427148469
HUMC-7	5	-0.0300175209446203
S92-5	5	0.0361177116101102
UNMC-87	5	-0.202124983195567
GROUP7-20	5	0.0881604245839795
GROUP5-10	5	-0.0496299605206542
HUMC4	5	0.0468467804428052
M47-3	5	0.00355419045954085
GROUP7-5	5	0.0973457181794108
GROUP4-8	5	0.189281487211132
HUMC1	5	-0.0421047301974374
MCL-61	5	-0.0172117731949682
MCL-122	5	0.0248857540297284
GROUP5-7	5	0.101061710942998
UNMC-7	6	0.207777118490399
UNMC-33	6	0.0289900386580132
M47-024	6	0.0938195064114989
SPECS-3155	6	0.136781509396327
IA04	6	-0.0360655326632433
IA1857	6	0.119386838176372
GROUP5-9	6	-0.330946556376827
UNMC-62	6	0.0454166552331465
M47-029	6	0.261841742977733
MCL-37	6	0.217357410190836
IA4227	6	-0.0612376504315152
MCL-42	6	-0.0440984510682903
UNMC-48	6	0.313727162803509
SC86-6	6	0.111322472152573
UNMC-55	6	0.176455290482202
UNMC-47	6	-0.00126885571748288
UNMC-79-C1	6	-0.0940237177182758
IA4203	6	-0.17434233346598
GROUP5-1	6	0.130312536029841
BC04	6	0.139188039539562
GROUP7-22	6	0.00800747153019992
GROUP4-3	6	0.60319013531536
WCM045	6	0.468195289515558
S87-4	6	0.308918465427903
SC08-2	6	0.0295442879796182
S06-166	6	0.136755119507014
IA2334	6	0.268543935920276
S89-9	6	0.127428815361992
HUMC-10	6	0.570480796888099
SPECS-3164	6	0.60319013531536
UNMC-71-A5	6	0.201300824958833
WCM041	6	0.0598682713457951
