Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	8.94087219463746e-12	1.5008025682183	3.12930526812311e-10	1
AMPLIFICATION-3Q23-3Q29	7.60590149696463e-11	1.17817014446228	1.33103276196881e-09	1
NOTCH1	0.0244922310105497	-0.0561797752808989	0.0857228085369239	1
SAMHD1	0.0244922310105497	-0.0561797752808989	0.0857228085369239	1
BIRC3	0.0134614594265573	-0.0674157303370786	0.0673072971327865	1
KIAA1671	0.00409345889920482	-0.0898876404494382	0.0238785102453615	1
DAZAP1	0.00409345889920482	-0.0898876404494382	0.0238785102453615	1
UBR5	0.000201421176591235	-0.146067415730337	0.00234991372689774	1
DELETION_6Q25.3	0.0189880429112061	-0.154628143392188	0.0830726877365267	1
AMPLIFICATION_15Q21.2	0.000565037965813277	-0.278223649010166	0.00494408220086617	1
ATM	1.23001433879811e-10	0.614192903548226	4.30505018579338e-09	2
DELETION_11Q22.3	0.00249811671412786	0.348325837081459	0.00971489833271946	2
BIRC3	0.0295705093609331	0.205897051474263	0.0574982126462588	2
ANK2	0.039993686778511	0.1944027986007	0.0736725809077834	2
NOTCH1	0.0244717950588958	-0.0574712643678161	0.0503831074741972	2
SAMHD1	0.0244717950588958	-0.0574712643678161	0.0503831074741972	2
TET2	0.0134414670689159	-0.0689655172413793	0.0313634231608038	2
RAD50	0.00740385085892246	-0.0804597701149425	0.0199334446201759	2
S1PR1	0.00407995923172239	-0.0919540229885057	0.0142798573110284	2
ARID1A	0.00123276545134069	-0.114942528735632	0.00539334884961552	2
TP53	0.000107374507834199	-0.160919540229885	0.000751621554839393	2
DELETION_9P21.1	8.50158722532766e-06	-0.206896551724138	7.4388888221617e-05	2
DELETION_17P11.2	0.00593054920723348	-0.223388305847076	0.0188699292957429	2
AMPLIFICATION_15Q21.2	0.0082603209451393	-0.23488255872064	0.0206508023628483	2
DELETION_8P23.3	0.000801694986701436	-0.280859570214893	0.00400847493350718	2
AMPLIFICATION_17Q24.3	0.00667790011408711	-0.315342328835582	0.0194772086660874	2
AMPLIFICATION-8Q23.2-8Q24.21	0.000237966309737937	-0.324337831084458	0.00138813680680463	2
AMPLIFICATION-3Q23-3Q29	6.57952569807062e-06	-0.561719140429785	7.4388888221617e-05	2
AMPLIFICATION-3Q22.1-3Q22.3	3.51162087520471e-08	-0.577211394302849	6.14533653160824e-07	2
AMPLIFICATION-8Q23.2-8Q24.21	8.53159359421897e-07	1.48484848484848	1.49302887898832e-05	3
DELETION_11Q22.3	0.000183010173451423	0.494949494949495	0.00123356902433293	3
SAMHD1	0.0245816018934416	-0.0505050505050505	0.0661812358669582	3
BIRC3	0.0135489930074483	-0.0606060606060606	0.0431104322964264	3
ANK2	0.00749590896869122	-0.0707070707070707	0.0262356813904193	3
S1PR1	0.00415274937977521	-0.0808080808080808	0.016149580921348	3
DAZAP1	0.00415274937977521	-0.0808080808080808	0.016149580921348	3
ARID1A	0.00127198223042312	-0.101010101010101	0.0063599111521156	3
CCND1	0.000211468975599931	-0.131313131313131	0.00123356902433293	3
SMARCA4	6.26476663488807e-05	-0.151515151515152	0.000548167080552706	3
DELETION_6Q25.3	5.15517382748154e-06	-0.191919191919192	6.01436946539513e-05	3
DELETION_6Q21	3.82447849367234e-07	-0.232323232323232	1.33856747278532e-05	3
AMPLIFICATION_17Q24.3	0.023055663547414	-0.272727272727273	0.0661812358669582	3
DELETION_TP53	0.00623056642828752	0.700680272108844	0.02912432569294	4
DELETION_17P13.3	0.000255937466417184	0.578231292517007	0.00179156226492029	4
DELETION_17P11.2	0.00925181059085024	0.452380952380952	0.0323813370679758	4
TP53	0.0185891098171408	0.418367346938776	0.0591471675999935	4
NOTCH1	0.0245735139643679	-0.0510204081632653	0.0661594606732982	4
SAMHD1	0.0245735139643679	-0.0510204081632653	0.0661594606732982	4
ANK2	0.00748911232104172	-0.0714285714285714	0.02912432569294	4
PCLO	0.00748911232104172	-0.0714285714285714	0.02912432569294	4
DAZAP1	0.0041473666927447	-0.0816326530612245	0.0241929723743441	4
CCND1	0.000210546254908573	-0.13265306122449	0.00179156226492029	4
UBR5	0.000210546254908573	-0.13265306122449	0.00179156226492029	4
SMARCA4	6.22609042120551e-05	-0.153061224489796	0.00108956582371096	4
DELETION_6Q25.3	5.09867611777159e-06	-0.193877551020408	0.000178453664122006	4
UBR5	0.0174226631056092	0.302486986697513	0.0554357462451202	5
SAMHD1	0.0207195430448125	0.263157894736842	0.0604320005473698	5
BIRC3	0.0134805483949578	-0.0659340659340659	0.0471819193823523	5
ANK2	0.00743728092880808	-0.0769230769230769	0.0300165954393423	5
KIAA1671	0.00410636317866239	-0.0879120879120879	0.0239537852088639	5
AMPLIFICATION_15Q21.2	0.0363093483745851	-0.202429149797571	0.0907733709364627	5
