SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.187084920921094
UNMC-81	1	-0.217581441789172
GROUP7-15	1	0.191106702053402
IA1857	1	0.337874184662584
GROUP4-2	1	-0.371060188490512
MCL-38	1	-0.0432429959221567
MCL-98	1	0.169765241336397
M47-029	1	0.0514376040877167
GROUP4-1	1	-0.114139114745376
GROUP6-4	1	-0.123372181974416
UNMC-28	1	0.155361072353342
GROUP7-11	1	0.0634301266440124
UNMC-6	1	0.222072324335188
IA2745	1	0.0367717530392977
MCL-128	1	0.294800093449254
GROUP7-14	1	0.143583073340656
GROUP7-2	1	-0.153117019566146
MCL-35	1	0.107313816255981
UNMC-8	1	0.301066353257802
GROUP6-1	1	0.157716240852586
UNMC-23	1	0.466512600168958
MCL-71	1	-0.0250721133796014
UNMC-44	1	0.0137649123022078
M47-3	1	-0.193372306481433
GROUP5-7	1	0.158605482164594
GROUP7-19	1	0.38538385050386
MCL-24	1	-0.0346121887580257
UNMC-37	1	-0.15119887320114
IA-02	1	0.326387227844895
MCL-45	1	0.143012685679595
MCL-109	1	0.312069455601169
UNMC-59	2	0.0799063824040469
UNMC-16	2	0.51468276065122
WCM062	2	0.318972145642286
GROUP4-9	2	0.00406794720393081
UNMC-5	2	0.0883781188568315
S94-7	2	0.507748684144125
GROUP7-1	2	-0.114129688642142
M47-027	2	0.365381884202072
HUMC3	2	0.112423702767777
UNMC-62	2	0.0585729297717597
IA2852	2	0.211618539973254
GROUP5-6	2	0.306822120401268
GROUP4-7	2	0.0301738732705608
M22-51	2	-0.150369849170304
MCL-14	2	0.169158447065184
MCL-37	2	0.163573442285702
IA2268	2	0.302199114257995
GROUP4-4	2	0.0904390978267941
MCL-40	2	0.165279127131357
UNMC-20	2	-0.121914019331045
GROUP6-3	2	0.0642241200503034
MCL-39	2	0.142783084403877
UNMC-48	2	0.261770575929461
GROUP7-6	2	0.237555412149942
HUMC5	2	0.174616157196805
HUMC1	2	0.249337794429014
HUMC-8	3	0.0255800193384726
HUMC-6	3	0.296203580752678
S03-3	3	-0.00114488412238927
GROUP7-13	3	0.265278331180431
UNMC-90	3	0.306822120401268
UNMC-64	3	0.302199114257995
GROUP4-6	3	-0.196479024414039
UNMC-31	3	-0.0445660766104862
UNMC-97	3	0.340821099357471
MCL-61	3	0.336478037117743
GROUP5-3	3	-0.157743523940472
GROUP4-5	3	0.305642703118552
HUMC-12	3	-0.231665410845778
UNMC-88	3	0.205416095715866
UNMC-39	3	0.22507885486964
GROUP7-3	3	-0.178887044257201
GROUP5-2	3	0.128424126025589
UNMC-18	4	-0.0768341108135831
UNMC-7	4	0.00122270823842145
GROUP5-9	4	0.225915207610856
GROUP7-17	4	-0.0324043698953258
MCL-42	4	0.064921003298846
SC86-6	4	-0.424362035910186
IA4885	4	0.0258264148805917
UNMC-55	4	0.132192773004098
S08-1	4	0.00419215878738834
UNMC-84	4	0.566988038637171
M47-022	4	0.275948216061295
BC04	4	0.131380771322283
GROUP7-22	4	0.151221814821211
UNMC-51	4	-0.0273951941829049
UNMC-85	4	0.522647107104507
GROUP5-8	4	0.141561257137888
HUMC-7	5	0.0138460709910649
S92-5	5	-0.23747617774745
UNMC-33	5	-0.0436199622510962
WCM032	5	0.22878448544581
IA04	5	-0.133008422138496
GROUP5-4	5	0.348220556877501
IA68	5	0.372418251138541
UNMC-47	5	0.370194927934794
UNMC-87	5	0.551808228370453
GROUP7-9	5	0.0752069809269596
GROUP7-20	5	-0.161991913363084
GROUP5-10	5	0.165074469663197
HUMC4	5	-0.00889065531442268
IA2084	5	0.349706044665074
IA4203	5	0.0411095742482313
UNMC-24	5	0.234400287081871
M47-023	5	-0.0923385805205487
UNMC-86	5	0.168525472197727
GROUP5-5	5	0.369871685191755
IA4289	5	0.235730624036019
HUMC-9	5	0.111410969757866
GROUP4-3	5	-0.115835360806725
GROUP7-5	5	0.160829009443228
GROUP4-8	5	-0.0722967418715671
MCL-122	5	0.0356760081641362
GROUP4-11	5	0.256359693598563
MCL-25	5	0.00978248457437987
UNMC-68-A2	6	0.291582757844232
M47-024	6	0.336894237750336
SPECS-3163	6	-0.0675206553489904
SPECS-3155	6	0.321643044592208
SPECS-1917	6	0.351412229779068
SPECS-3158	6	-0.00898989729443043
IA4227	6	-0.0714461506799318
UNMC-79-C1	6	0.604300933516734
UNMC-61	6	0.449560927643353
GROUP5-1	6	-0.101552200422289
S87-4	6	0.0252714802771923
SC08-2	6	0.124821586578794
S06-166	6	0.110278662601564
S89-9	6	-0.0493262529278395
M47-025	6	-0.0907079625574272
IA834	6	0.401852480270452
HUMC-10	6	-0.181398746157333
UNMC-71-A5	6	0.085929833442141
SC01-10	6	0.272508974769649
WCM041	6	0.0607119912199334
MCL-126	6	0.0728821662146036
HUMC-15	7	0.604300933516734
GROUP6-2	7	0.480273194299189
MCL-138	7	0.398517826995607
MCL-33	7	0.306894218088428
UNMC-69	7	0.345619829493195
SPECS-3157	7	0.330255201573916
IA1147	7	0.151141978548996
MCL-75	7	0.500153420831968
SC02-11	7	-0.205114127857502
WCM045	7	0.235036667501585
GROUP4-10	7	0.121941997903666
