SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.339456716070776
UNMC-59	1	0.183392752465458
UNMC-18	1	0.232465634929085
UNMC-16	1	0.0856126825078214
WCM062	1	0.269443635776151
UNMC-5	1	-0.0329269694293032
GROUP7-15	1	-0.0943612272598838
HUMC3	1	0.164078136639941
IA1857	1	-0.0515778748452469
GROUP4-2	1	0.143660601527525
MCL-38	1	-0.127671051495114
MCL-98	1	0.375239098360481
S03-3	1	0.199609260308068
GROUP4-1	1	0.0657248689611413
GROUP7-13	1	0.253039396777879
UNMC-20	1	-0.12227142625135
GROUP6-4	1	0.181916938003549
UNMC-28	1	0.294326563989769
UNMC-64	1	0.296829290588443
IA2745	1	0.191116686183638
IA2084	1	0.156580271689993
MCL-128	1	0.0424842817309158
GROUP7-2	1	-0.0960986706254998
MCL-35	1	-0.100263612800192
GROUP6-1	1	-0.144834744430484
UNMC-23	1	0.142641093736802
MCL-71	1	0.171755234221733
UNMC-44	1	0.176384726895804
M47-3	1	0.225267721456972
UNMC-31	1	0.0686185566731475
MCL-61	1	0.154459325219608
GROUP5-7	1	0.253458017516465
GROUP4-5	1	0.0709388597719182
HUMC-12	1	0.15157869690895
UNMC-88	1	-0.0289552691565787
UNMC-39	1	0.292266899348574
MCL-24	1	0.266230720225892
UNMC-37	1	0.351269786120208
IA-02	1	0.0813965309060767
GROUP5-2	1	0.138423832129182
MCL-109	1	0.0806388061339415
HUMC-8	2	0.0167853815038105
UNMC-33	2	0.0641334170938546
GROUP4-9	2	0.165066960171075
GROUP7-1	2	0.0292537677982603
M47-027	2	0.322128513891337
IA2852	2	0.0394316492885569
GROUP5-6	2	0.409681507103048
GROUP4-7	2	0.308656202773299
GROUP7-17	2	0.207782082901351
M47-029	2	0.0371424303771507
M22-51	2	-0.0925853573382636
HUMC-6	2	0.168202537431799
MCL-14	2	-0.166170249159236
IA2268	2	0.308869711123476
GROUP4-4	2	0.205872503848725
MCL-40	2	0.197426373028134
GROUP6-3	2	-0.0667890850648885
MCL-39	2	0.159374297184667
UNMC-90	2	0.307882074884393
UNMC-48	2	0.168405332579953
GROUP7-6	2	0.090901482223685
IA4885	2	0.310957923044412
HUMC4	2	0.029174060805222
GROUP7-14	2	-0.00913963616751291
HUMC5	2	-0.0187811059170113
M47-023	2	-0.185733901056837
UNMC-86	2	0.0225220849520729
GROUP5-5	2	0.0516555299325813
S08-1	2	-0.0940815879966329
UNMC-84	2	0.0974017913061056
UNMC-85	2	0.137083593005175
IA2334	2	-0.0654221531800022
M47-025	2	-0.00760226233869797
IA834	2	0.235173528035005
SPECS-3164	2	0.240382678705383
MCL-45	2	0.176300490774746
UNMC-81	3	0.0782969149393876
UNMC-7	3	-0.0725751806679165
MCL-37	3	0.162228353367468
MCL-42	3	0.120090246223836
SC86-6	3	0.0330260860342629
M47-022	3	0.172841170851223
GROUP5-3	3	0.353778652340171
HUMC-7	4	-0.14645952819923
IA04	4	-0.0628068728473558
HUMC-15	4	0.182275255161015
UNMC-62	4	0.322677212866731
MCL-138	4	0.12693384976676
MCL-33	4	0.0989032344788619
UNMC-69	4	0.0726118365490681
IA4227	4	0.205524954866739
SPECS-3157	4	0.110835465999105
GROUP5-4	4	0.18075944134565
IA68	4	0.249768458858577
UNMC-6	4	-0.161479150882126
UNMC-55	4	0.262127454886969
UNMC-47	4	0.223857166842569
UNMC-87	4	0.280768450099371
GROUP7-9	4	-0.0111664624807051
GROUP7-20	4	-0.129893772825548
IA1147	4	0.0730753787080156
GROUP4-6	4	0.0972146176583213
MCL-75	4	0.0876811093894218
UNMC-24	4	0.120717013568724
UNMC-8	4	-0.37672880781445
IA4289	4	0.0501456882391483
BC04	4	-0.0625364295498625
UNMC-51	4	0.0809271278295141
GROUP4-3	4	-0.0165369035568376
WCM045	4	0.0353923524061922
GROUP7-5	4	-0.12921998964898
GROUP4-8	4	0.0680312210099909
UNMC-97	4	-0.0363871179791296
HUMC1	4	0.0533360081004249
GROUP4-11	4	-0.0507979062273197
MCL-25	4	0.089592894626977
GROUP7-19	4	-0.0177002489431985
GROUP7-3	4	0.363435002314815
GROUP4-10	4	0.177162194014799
S92-5	5	0.213257100008333
UNMC-68-A2	5	0.102182076291584
M47-024	5	0.0688925349474185
SPECS-3163	5	0.00541779864567388
S94-7	5	0.0440412102928705
SPECS-3155	5	0.234154248883514
WCM032	5	0.425901290010888
GROUP6-2	5	0.207037524667502
GROUP5-9	5	0.127599631012746
SPECS-1917	5	0.10442340481576
SPECS-3158	5	0.258658021874452
GROUP7-11	5	0.328401086115905
GROUP5-10	5	-0.0273678905999908
UNMC-79-C1	5	-0.0501997834490001
IA4203	5	-0.000592825084492535
UNMC-61	5	0.17856838601923
GROUP5-1	5	-0.192689441216322
SC02-11	5	-0.0342983185285807
HUMC-9	5	0.0688925349474185
GROUP7-22	5	0.131652341999593
S87-4	5	0.353778652340171
SC08-2	5	0.256177268532055
S06-166	5	0.14843950811764
MCL-122	5	-0.0261341047311244
S89-9	5	0.0202754020858302
HUMC-10	5	0.0247186134815764
GROUP5-8	5	0.16072891444543
UNMC-71-A5	5	0.31196315849899
SC01-10	5	-0.0304619144091807
WCM041	5	0.195753314424077
MCL-126	5	0.0149772640565158
