Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q23-3Q29	1.53514297340615e-06	1.17228464419476	3.06049408884201e-05	1
AMPLIFICATION-3Q22.1-3Q22.3	9.01018027354044e-05	1.15205992509363	0.00105118769857972	1
NOTCH2	0.0244922310105497	-0.0561797752808989	0.07143567378077	1
TET2	0.0244922310105497	-0.0561797752808989	0.07143567378077	1
SAMHD1	0.00742094808053871	-0.0786516853932584	0.0288592425354283	1
RAD50	0.00409345889920482	-0.0898876404494382	0.0179088826840211	1
BORCS8-MEF2B	0.00409345889920482	-0.0898876404494382	0.0179088826840211	1
ARID1A	0.00225558172508453	-0.101123595505618	0.0131575600629931	1
KMT2C	0.00124001038103881	-0.112359550561798	0.00868007266727167	1
DELETION_6Q25.3	0.0444884083059357	-0.169288389513109	0.119776483900596	1
AMPLIFICATION_7P22.3	0.000153313993641345	-0.247191011235955	0.00134149744436177	1
ATM	0.00990773374575774	-0.293632958801498	0.0346770681101521	1
AMPLIFICATION_17Q24.3	1.74885376505258e-06	-0.337078651685393	3.06049408884201e-05	1
AMPLIFICATION_7P22.3	0.00995611675341012	0.617571059431525	0.0435580107961693	2
SAMHD1	0.0121500254673138	0.321705426356589	0.0470088914778336	2
WIDE_PEAK_1P21.2-22.1	0.0233461034425166	0.291989664082687	0.061153016423327	2
NOTCH2	0.0244612065693308	-0.0581395348837209	0.061153016423327	2
KIAA1671	0.0244612065693308	-0.0581395348837209	0.061153016423327	2
ANK2	0.0134311118508096	-0.0697674418604651	0.0470088914778336	2
S1PR1	0.0073949986574282	-0.0813953488372093	0.036974993287141	2
BORCS8-MEF2B	0.00407297312327732	-0.0930232558139535	0.0285108118629412	2
CCND1	0.000365653786578891	-0.13953488372093	0.00639894126513059	2
TP53	0.000198008868595718	-0.151162790697674	0.00639894126513059	2
DELETION_6Q21	0.00589564515147474	-0.211886304909561	0.0343912633836026	2
ATM	0.0177562626928312	-0.263565891472868	0.0564971994771902	2
DELETION_13Q14.2	0.0026399529971657	-0.344961240310078	0.0230995887251999	2
DELETION_11Q22.3	0.00146876362458619	-0.368217054263566	0.0171355756201722	2
DELETION_11Q22.3	6.69980548182877e-08	0.528195488721804	2.34493191864007e-06	3
ATM	4.97675056761559e-06	0.5	8.39660313287207e-05	3
DELETION_13Q14.2	0.000150604409088048	0.407894736842105	0.00087852571968028	3
DELETION_19P13.3	0.0115424871530066	0.285714285714286	0.0336655875296026	3
NOTCH2	0.0243393097521576	-0.0657894736842105	0.060848274380394	3
S1PR1	0.00729340429459569	-0.0921052631578947	0.0232062863918954	3
RAD50	0.00399296431237355	-0.105263157894737	0.0155281945481194	3
TP53	0.0294046880274042	-0.12218045112782	0.0643227550599467	3
KMT2C	0.00118638971105802	-0.131578947368421	0.00519045498587884	3
DELETION_6Q21	0.0353250504994567	-0.169172932330827	0.0727280451459403	3
AMPLIFICATION_7P22.3	0.0290881125053625	-0.191729323308271	0.0643227550599467	3
DELETION_9P21.1	2.70633528020912e-05	-0.210526315789474	0.000236804337018298	3
DELETION_TP53	0.000114294120640363	-0.223684210526316	0.000800058844482541	3
DELETION_9P21.3	7.19708839960463e-06	-0.236842105263158	8.39660313287207e-05	3
AMPLIFICATION_17Q24.3	0.00447831172517222	-0.296992481203007	0.0156740910381028	3
AMPLIFICATION-3Q22.1-3Q22.3	0.0240463213270168	-0.315789473684211	0.060848274380394	3
AMPLIFICATION-3Q23-3Q29	0.000617887978408781	-0.468045112781955	0.00308943989204391	3
TP53	0.00369541004847136	0.571847507331378	0.0360387173223342	4
DELETION_TP53	0.0270593358967528	0.528836754643206	0.0947076756386348	4
RAD50	0.0232396353665775	0.422287390029325	0.0947076756386348	4
NOTCH2	0.0245303699180331	-0.0537634408602151	0.0947076756386348	4
KIAA1671	0.0245303699180331	-0.0537634408602151	0.0947076756386348	4
ANK2	0.0134987938225596	-0.0645161290322581	0.078742963964931	4
SAMHD1	0.00745289950203391	-0.0752688172043011	0.0521702965142374	4
BORCS8-MEF2B	0.00411871055112391	-0.0860215053763441	0.0360387173223342	4
KMT2C	0.00125359689526951	-0.10752688172043	0.0219379456672164	4
DELETION_11Q22.3	0.00078033469251315	-0.425219941348974	0.0219379456672164	4
DELETION_17P11.2	2.88867682043719e-10	0.787265917602996	5.05518443576508e-09	5
AMPLIFICATION_17Q24.3	0.0189958411872729	0.597752808988764	0.0664854441554552	5
