Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.44985606416499e-14	1.36147186147186	7.78724811228873e-13	1
AMPLIFICATION-3Q23-3Q29	3.28250184618396e-15	1.21861471861472	1.14887564616439e-13	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00537610886717914	0.464285714285714	0.031360635058545	1
BIRC3	0.0244392426967647	-0.0595238095238095	0.093265970445032	1
NSD2	0.0244392426967647	-0.0595238095238095	0.093265970445032	1
DAZAP1	0.0244392426967647	-0.0595238095238095	0.093265970445032	1
SAMHD1	0.00405850018151255	-0.0952380952380952	0.0284095012705879	1
DELETION_17P11.2	0.0405265463872709	-0.16991341991342	0.128948102141316	1
WIDE_PEAK_1P21.2-22.1	0.026647420127152	-0.226190476190476	0.093265970445032	1
AMPLIFICATION_17Q24.3	0.000323761828466267	-0.366883116883117	0.00283291599907984	1
AMPLIFICATION_15Q21.2	1.08928679802137e-06	-0.374458874458874	1.2708345976916e-05	1
DELETION_11Q22.3	2.16800590523618e-08	0.54304347826087	3.79401033416331e-07	2
ATM	0.000265378387400317	0.401304347826087	0.00132689193700159	2
AMPLIFICATION_14Q32.33	0.0112161445886425	0.35	0.0327137550502073	2
DELETION_13Q14.2	0.0303018589186026	0.248695652173913	0.0707043374767394	2
PCLO	0.0245211575744128	-0.0543478260869565	0.061302893936032	2
NOTCH1	0.0134897730195326	-0.0652173913043478	0.0363186196679724	2
S1PR1	0.0074451765414153	-0.0760869565217391	0.0255046148890788	2
ARID1A	0.000686639004143181	-0.119565217391304	0.00267026279389015	2
AMPLIFICATION_7P22.3	0.0080157361079962	-0.224347826086957	0.0255046148890788	2
DELETION_TP53	6.08218546825461e-06	-0.239130434782609	4.14843472747394e-05	2
DELETION_9P21.1	3.34577586438152e-07	-0.25	2.92755388133383e-06	2
DELETION_9P21.3	1.68832928282392e-07	-0.260869565217391	1.96971749662791e-06	2
AMPLIFICATION_17Q24.3	0.000654603252818181	-0.387391304347826	0.00267026279389015	2
AMPLIFICATION-3Q23-3Q29	7.11160238995533e-06	-0.586086956521739	4.14843472747394e-05	2
AMPLIFICATION-3Q22.1-3Q22.3	5.87054505162273e-09	-0.659130434782609	2.05469076806796e-07	2
AMPLIFICATION_7P22.3	0.031326282279671	0.309452363090773	0.0564676784784869	3
DELETION_9P21.3	0.00460593757680191	0.291447861965491	0.0268679691980111	3
DELETION_9P21.1	0.0101010727996997	0.259189797449362	0.0353611638862179	3
WIDE_PEAK_1P21.2-22.1	0.0174133651910905	0.247186796699175	0.0435334129777263	3
UBR5	0.0110887021746165	0.23218304576144	0.0353611638862179	3
DELETION_1P13.1	0.0210641116081638	0.226931732933233	0.0491495937523822	3
KMT2D	0.0354801467456192	0.212678169542386	0.0564676784784869	3
SAMHD1	0.0277270652303619	0.170292573143286	0.0539137379479259	3
NOTCH1	0.0354939693293346	0.149662415603901	0.0564676784784869	3
BIRC3	0.0244612065693308	-0.0581395348837209	0.0535088893704111	3
KMT2C	0.00407297312327732	-0.0930232558139535	0.0268679691980111	3
ARID1A	0.00067183801444732	-0.127906976744186	0.0235143305056562	3
