SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.470111626902404
UNMC-59	1	0.24698288382101
UNMC-18	1	-0.014427357747847
GROUP7-15	1	-0.321229105667792
MCL-38	1	0.430329223436102
MCL-98	1	0.00261934688305882
UNMC-28	1	0.186729764053132
UNMC-64	1	0.0454177041007499
IA2745	1	-0.084299789195241
IA2084	1	0.216359730120456
MCL-128	1	0.101082108981224
GROUP7-2	1	0.0705239903300405
MCL-35	1	0.128657423446253
GROUP6-1	1	-0.0779011893684673
UNMC-23	1	0.382924528227808
MCL-71	1	0.0992031492647554
UNMC-44	1	0.311516763816221
GROUP5-7	1	0.00499495521746943
UNMC-88	1	0.0552360396251205
MCL-24	1	0.196758629455013
UNMC-37	1	0.467300179382354
MCL-109	1	0.133301313660507
SC01-10	1	0.179999721474199
HUMC-8	2	0.296578501672393
GROUP4-9	2	0.162232597579452
GROUP7-1	2	-0.312446940010122
M47-027	2	-0.247451911050714
SPECS-1917	2	0.129912534411016
GROUP7-17	2	-0.284686239156537
IA2268	2	0.110992669147514
GROUP4-4	2	-0.149685900270734
UNMC-6	2	0.0805734459619697
IA4885	2	0.501720085875869
GROUP7-9	2	0.286184340716946
GROUP7-14	2	0.0788756229556864
HUMC5	2	0.0585707028563297
UNMC-24	2	0.570565075402214
M47-023	2	-0.0457383085384372
UNMC-86	2	-0.0966394813628342
GROUP5-5	2	0.246479221366242
S08-1	2	0.230035265692632
UNMC-84	2	0.231860482746703
M47-3	2	0.102243702055426
UNMC-51	2	0.0382216102759327
UNMC-31	2	-0.131596531886271
GROUP7-5	2	-0.00256967715354984
UNMC-97	2	-0.131330199127357
HUMC1	2	0.0361716647954841
MCL-61	2	0.0477722064384467
UNMC-85	2	-0.0576775101965513
MCL-122	2	-0.214520597063569
M47-025	2	0.0345993305451607
IA834	2	-0.221945834278205
MCL-45	2	0.170651728095477
UNMC-81	3	-0.475588662131808
S92-5	3	0.231546974665919
WCM032	3	0.346781065771316
GROUP6-2	3	0.0144602544227785
UNMC-20	3	0.221822544253736
UNMC-69	3	0.0863169110931262
GROUP6-4	3	0.0904864883747894
SPECS-3157	3	0.290314767238169
GROUP5-4	3	0.0845467402289089
IA68	3	0.0571984781303747
IA1147	3	0.0752098117138396
SC02-11	3	-0.205238664542711
M47-022	3	-0.280948814230296
HUMC-9	3	-0.19730690899598
GROUP4-8	3	0.08827132920724
GROUP5-3	3	-0.227446443349479
GROUP4-11	3	0.125484422675687
MCL-25	3	-0.0739565260450931
GROUP7-19	3	0.0778586984162795
IA-02	3	0.148995300715758
GROUP7-3	3	0.02661948278851
GROUP4-10	3	0.221300289057755
HUMC-7	4	0.30949032445987
UNMC-7	4	0.00982178949736258
MCL-42	4	-0.0263678689617135
SC86-6	4	0.411263641553599
UNMC-55	4	-0.00856112413086716
UNMC-87	4	0.081818863779385
GROUP7-20	4	-0.0520756848908134
GROUP5-10	4	0.607989661985779
HUMC4	4	-0.280295599787041
UNMC-79-C1	4	0.172626059855281
UNMC-8	4	0.361669440706728
BC04	4	0.203611051940588
UNMC-16	5	0.412975055422848
WCM062	5	0.145063637780016
UNMC-5	5	0.123056171812715
HUMC3	5	0.139518630743456
IA1857	5	0.00416227159636248
GROUP4-2	5	0.451143964403406
UNMC-62	5	0.150579134671737
GROUP5-6	5	-0.405443858927065
MCL-138	5	0.436758526452075
M22-51	5	0.471195158896032
HUMC-6	5	0.591029701979874
S03-3	5	-0.0890557657381837
MCL-14	5	0.155717969936405
GROUP4-1	5	-0.226419102001068
GROUP7-13	5	0.356199139024365
SPECS-3158	5	-0.142543740846157
GROUP6-3	5	0.137381661645356
MCL-39	5	0.0422507561304248
UNMC-90	5	0.34645317058767
UNMC-61	5	-0.304493406638521
GROUP4-5	5	0.0178573429665865
HUMC-12	5	0.138146265507864
UNMC-39	5	0.082119183819645
GROUP5-8	5	-0.15958958907142
GROUP5-2	5	-0.05060583992949
UNMC-33	6	0.00327320651544662
IA04	6	-0.186407490993961
HUMC-15	6	0.101312741491385
GROUP5-9	6	-0.0335745467581587
IA2852	6	0.384429769451797
GROUP4-7	6	0.0842837333784583
M47-029	6	0.0363406755551059
MCL-37	6	0.0867935235317348
MCL-33	6	0.204005128827735
MCL-40	6	-0.0472229331008127
IA4227	6	-0.256623117928718
UNMC-48	6	0.487006306914816
GROUP7-6	6	0.451143964403406
UNMC-47	6	-0.361892939255164
IA4203	6	0.0734092999309772
GROUP7-22	6	0.0398018978300823
GROUP4-3	6	-0.132054996412611
WCM045	6	0.365603878611683
SC08-2	6	-0.0394338907200367
IA2334	6	0.0266180371076997
SPECS-3164	6	7.69700311810923e-05
UNMC-71-A5	6	0.146675013802608
MCL-146	6	-0.317838245011347
MCL-126	6	-0.0349608987617586
UNMC-68-A2	7	0.19932874342541
M47-024	7	-0.0502910153944968
SPECS-3163	7	0.668767726048629
S94-7	7	0.559057333538046
SPECS-3155	7	-0.350011720889173
GROUP7-11	7	-0.0839397874169217
GROUP4-6	7	0.216396886885853
MCL-75	7	0.13597511735747
GROUP5-1	7	-0.119686357983116
S87-4	7	0.640145048401832
S06-166	7	0.668767726048629
S89-9	7	0.0389659004638761
HUMC-10	7	0.0667770142458726
WCM041	7	0.154194245341073
