SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.0709798024982616
UNMC-59	1	0.037365744119966
UNMC-81	1	-0.147780905182435
UNMC-18	1	0.269570983097907
GROUP7-15	1	0.12733882565689
IA1857	1	0.0846803331657657
MCL-38	1	0.161660263598347
MCL-98	1	-0.0741195550418205
UNMC-28	1	0.228409887091979
GROUP7-11	1	0.115211797287647
MCL-128	1	0.227610979333844
MCL-35	1	0.00853064698033012
UNMC-8	1	-0.0454936599493118
GROUP6-1	1	-0.168404970501495
UNMC-23	1	-0.0737421706839879
MCL-71	1	0.354350643758654
IA4289	1	-0.209039330383999
GROUP5-7	1	-0.0687359774623379
HUMC-10	1	0.157452763057959
MCL-24	1	-0.136553124346653
UNMC-37	1	0.377395485691716
IA-02	1	-0.0514973967467336
MCL-109	1	0.124293381767671
HUMC-8	2	-0.0437737124288118
UNMC-7	2	0.118821981747626
GROUP4-9	2	0.208186593879813
GROUP7-1	2	0.198672364912188
GROUP7-17	2	0.261368682401958
M47-029	2	-0.241956237751056
MCL-40	2	-0.0796226018281282
MCL-42	2	0.149585802694672
UNMC-48	2	-0.101887410310124
IA68	2	0.385046180814373
UNMC-6	2	0.409282997509178
SC86-6	2	-0.0639073642421534
IA4885	2	-0.0657839448564852
UNMC-55	2	0.325447733319821
GROUP7-14	2	-0.00196020857017138
HUMC5	2	-0.0548359299811677
UNMC-24	2	0.145379815275123
M47-023	2	0.106852418432944
GROUP5-5	2	0.220178700515296
S08-1	2	0.212489605040203
UNMC-84	2	0.172656036383336
M47-022	2	-0.227141251586639
BC04	2	-0.0406808121842456
UNMC-51	2	-0.0159667856801768
IA834	2	0.137558709689708
MCL-45	2	0.131422733109534
HUMC-7	3	-0.0400719427138407
UNMC-33	3	0.166696648931306
IA04	3	0.238512758228697
MCL-33	3	0.0707712762089356
IA4227	3	-0.00504535338920523
UNMC-47	3	-0.242943866483416
UNMC-87	3	-0.0751871174094595
GROUP7-9	3	0.179300819380082
GROUP7-20	3	0.191675719705931
GROUP5-10	3	0.409282997509178
HUMC4	3	-0.0481937883998284
IA2084	3	-0.126333513695406
IA4203	3	-0.202822255581178
GROUP4-8	3	0.273035554062934
HUMC1	3	-0.0686732115764889
WCM041	3	-0.0945755293856945
UNMC-16	4	0.337638509281319
WCM062	4	-0.144304071816447
UNMC-5	4	-0.0921051728346188
M47-027	4	0.24683958920131
HUMC3	4	0.00250547116589439
GROUP4-2	4	0.245333647269807
GROUP5-6	4	0.327927177213856
M22-51	4	0.0946084262821748
HUMC-6	4	0.242618241863309
S03-3	4	0.0530599818534816
MCL-14	4	-0.177351774835435
MCL-37	4	-0.290352892703461
GROUP4-4	4	-0.0766266575508867
GROUP7-13	4	-0.089028705553802
UNMC-20	4	-0.129597819775752
MCL-39	4	0.235327757394052
UNMC-90	4	0.248150636127401
GROUP7-6	4	0.00832080466398676
UNMC-64	4	0.470665978425674
GROUP5-3	4	-0.0153645331723334
GROUP5-2	4	-0.207396125593292
S92-5	5	0.165583439684966
GROUP5-9	5	0.0884434914704054
IA2745	5	0.239321499401966
GROUP5-1	5	0.11079601553895
HUMC-9	5	0.0448146793846833
GROUP7-22	5	0.182336517995596
UNMC-85	5	-0.0895004648830959
SC08-2	5	0.265639487595691
S89-9	5	-0.00968430805123322
GROUP5-8	5	0.0543712665643365
UNMC-68-A2	6	0.294533557325683
M47-024	6	0.317307107341483
SPECS-3163	6	0.423878084427479
S94-7	6	0.0295467073824341
SPECS-3155	6	0.0644664447685733
UNMC-62	6	0.128474119950167
SPECS-1917	6	0.0825484091299716
IA2852	6	-0.214214220764171
UNMC-86	6	0.10119816063349
M47-3	6	0.165696643697564
GROUP4-3	6	0.459211132369637
WCM045	6	0.39334259410677
GROUP7-5	6	-0.277628416279165
S87-4	6	0.00792022881322166
S06-166	6	0.0299760342822253
IA2334	6	-0.0614510043341231
MCL-122	6	0.416423740815282
M47-025	6	0.0980316832954481
SC01-10	6	0.0332303678826615
MCL-126	6	0.371613692723327
WCM032	7	0.015143458500491
GROUP5-4	7	0.310609878389482
UNMC-79-C1	7	0.238611937909227
GROUP4-6	7	0.103838547816556
UNMC-44	7	0.271891635485041
GROUP4-11	7	0.0174075872289344
SPECS-3164	7	0.0789042361256236
UNMC-71-A5	7	0.128133946208257
HUMC-15	8	0.275011217065057
GROUP6-2	8	0.180532407417289
MCL-138	8	0.31020121695876
GROUP4-7	8	0.209768841617119
IA2268	8	0.0098292627526092
GROUP4-1	8	-0.0532368855336851
UNMC-69	8	0.224224430526147
SPECS-3158	8	0.188861660036729
GROUP6-4	8	0.104403461217423
GROUP6-3	8	0.249976853402243
SPECS-3157	8	0.0641164661190555
IA1147	8	-0.147203755275211
UNMC-61	8	-0.122388186231426
MCL-75	8	0.0952738376726081
SC02-11	8	0.126467747417248
MCL-25	8	-0.0688451289828288
GROUP7-19	8	0.49320708506673
GROUP4-10	8	0.49320708506673
GROUP7-2	9	0.135074571461259
UNMC-31	9	0.258657079494452
UNMC-97	9	-0.131247906994757
MCL-61	9	0.38352828899559
GROUP4-5	9	0.10353456156803
HUMC-12	9	0.356506834095577
UNMC-88	9	-0.164609983715199
UNMC-39	9	0.0317761135736602
GROUP7-3	9	-0.0063150658723961
