Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	6.32041144954941e-10	1.21298174442191	1.10607200367115e-08	1
AMPLIFICATION-3Q23-3Q29	2.87903760208548e-12	1.14158215010142	1.00766316072992e-10	1
AMPLIFICATION-8Q23.2-8Q24.21	0.0041742052575238	0.490466531440162	0.0292194368026666	1
NOTCH2	0.0448294384119088	-0.0470588235294118	0.104602022961121	1
SAMHD1	0.0134205056784044	-0.0705882352941176	0.0469717698744154	1
DAZAP1	0.0134205056784044	-0.0705882352941176	0.0469717698744154	1
BIRC3	0.0134205056784044	-0.0705882352941176	0.0469717698744154	1
AMPLIFICATION_18Q21.33	0.00333134689622678	-0.117647058823529	0.0291492853419843	1
SP140	0.0256899748270537	-0.118458417849899	0.0642249370676343	1
DELETION_6Q25.3	0.0256899748270537	-0.118458417849899	0.0642249370676343	1
DELETION_1P13.1	0.0217362834604905	-0.154563894523327	0.0642249370676343	1
DELETION_6Q21	5.65778239847908e-05	-0.176470588235294	0.000660074613155893	1
AMPLIFICATION_15Q21.2	0.024148931386715	-0.190669371196755	0.0642249370676343	1
DELETION_17P11.2	0.00591677520844139	-0.238539553752535	0.0339302856104635	1
ATM	0.0067860571220927	-0.26369168356998	0.0339302856104635	1
AMPLIFICATION_7P22.3	0.00215052148493816	0.658585858585859	0.0150536503945671	2
DELETION_6Q25.3	0.000898224122989105	0.549494949494949	0.00785946107615467	2
DELETION_6Q21	0.0124267655639266	0.385858585858586	0.0592768444075863	2
DELETION_8P23.3	0.0299031467157404	0.327272727272727	0.116290015005657	2
DELETION_9P21.1	0.0413243784308377	0.298989898989899	0.144635324507932	2
BIRC3	0.0135489930074483	-0.0606060606060606	0.0592768444075863	2
PCLO	0.0135489930074483	-0.0606060606060606	0.0592768444075863	2
ARID1A	0.000701761770719711	-0.111111111111111	0.00785946107615467	2
SP140	0.000115372687118211	-0.141414141414141	0.00201902202456869	2
AMPLIFICATION_14Q32.33	6.23861972795475e-07	-0.323232323232323	2.18351690478416e-05	2
AMPLIFICATION_14Q32.33	8.73125981346871e-05	0.640973630831643	0.000579189446337996	3
DELETION_11Q22.3	2.62311455619299e-07	0.509939148073022	4.59045047333773e-06	3
ATM	0.00200835649194863	0.337525354969574	0.00878655965227526	3
AMPLIFICATION_15Q21.2	0.0242380702464982	0.318052738336714	0.0706943715522864	3
DELETION_19P13.3	0.0371476259498488	0.22474645030426	0.100012839095747	3
BIRC3	0.011555445533464	0.206896551724138	0.0409191164842488	3
NOTCH2	0.0448294384119088	-0.0470588235294118	0.112073596029772	3
PCLO	0.0134205056784044	-0.0705882352941176	0.0427016089767413	3
AMPLIFICATION_13Q31.3	0.0116911761383568	-0.105882352941176	0.0409191164842488	3
KMT2C	0.000669180946737436	-0.129411764705882	0.00334590473368718	3
DELETION_9P21.1	3.00349199991186e-05	-0.188235294117647	0.000322485108636464	3
DELETION_8P23.3	3.79684668844293e-08	-0.377281947261663	1.32889634095503e-06	3
AMPLIFICATION-3Q22.1-3Q22.3	3.68554409870245e-05	-0.498174442190669	0.000322485108636464	3
AMPLIFICATION-3Q23-3Q29	9.92896193722279e-05	-0.523326572008113	0.000579189446337996	3
DELETION_TP53	0.00502488073392903	0.529644268774703	0.0251244036696452	4
DELETION_13Q12.11	0.000402206981081171	0.442687747035573	0.00703862216892049	4
TP53	0.0239563485185537	0.25296442687747	0.0598908712963842	4
SPEN	0.0305815698242226	0.229249011857707	0.0713569962565194	4
SAMHD1	0.0134897730195326	-0.0652173913043478	0.0363186196679724	4
DAZAP1	0.0134897730195326	-0.0652173913043478	0.0363186196679724	4
BIRC3	0.0134897730195326	-0.0652173913043478	0.0363186196679724	4
KIAA1671	0.0074451765414153	-0.0760869565217391	0.0325726473686919	4
DELETION_12P13.2	0.00226990969346599	-0.0978260869565217	0.0158893678542619	4
KMT2C	0.000686639004143181	-0.119565217391304	0.00801078838167044	4
AMPLIFICATION_7P22.3	0.00283490804347723	-0.226284584980237	0.0165369635869505	4
AMPLIFICATION-8Q23.2-8Q24.21	0.0104097177400664	-0.24604743083004	0.0363186196679724	4
AMPLIFICATION_15Q21.2	0.000991568685853572	-0.24802371541502	0.00867622600121875	4
AMPLIFICATION-3Q22.1-3Q22.3	0.0121279515839966	-0.33596837944664	0.0363186196679724	4
DELETION_11Q22.3	1.46875543963868e-06	-0.441699604743083	5.14064403873538e-05	4
KMT2C	0.00372957190181722	0.389473684210526	0.0163168770704503	5
SP140	0.00705594808884497	0.357894736842105	0.0237613396921024	5
DELETION_17P11.2	0.0185333452471497	0.315789473684211	0.0498974679730953	5
BIRC3	0.0135162503880225	-0.0631578947368421	0.0394223969650656	5
KIAA1671	0.00746784961751791	-0.0736842105263158	0.0237613396921024	5
TET2	0.00746784961751791	-0.0736842105263158	0.0237613396921024	5
SPEN	0.00125997508893227	-0.105263157894737	0.00629987544466135	5
TP53	0.000207674680225485	-0.136842105263158	0.00145372276157839	5
DELETION_6Q25.3	0.000112897317690861	-0.147368421052632	0.000987851529795034	5
DELETION_TP53	9.26078739378491e-07	-0.305263157894737	1.62063779391236e-05	5
AMPLIFICATION-8Q23.2-8Q24.21	1.80723417441951e-06	-0.347368421052632	2.10843987015609e-05	5
AMPLIFICATION-3Q22.1-3Q22.3	0.000288163444649413	-0.526315789473684	0.00168095342712158	5
AMPLIFICATION-3Q23-3Q29	1.36441372435265e-07	-0.631578947368421	4.77544803523427e-06	5
