Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.06491888192892e-05	1.08831168831169	0.000474240536225041	1
AMPLIFICATION-3Q23-3Q29	0.000171752163917701	0.932467532467532	0.00150283143427988	1
BIRC3	0.0243529870303198	-0.0649350649350649	0.0608824675757995	1
NSD2	0.0243529870303198	-0.0649350649350649	0.0608824675757995	1
DAZAP1	0.0243529870303198	-0.0649350649350649	0.0608824675757995	1
KMT2C	0.0133254106238876	-0.0779220779220779	0.0423990338032787	1
KIAA1671	0.0133254106238876	-0.0779220779220779	0.0423990338032787	1
RAD50	0.0133254106238876	-0.0779220779220779	0.0423990338032787	1
DELETION_12P13.2	0.00119112991863878	-0.12987012987013	0.00521119339404466	1
SP140	0.00119112991863878	-0.12987012987013	0.00521119339404466	1
CARD11	0.000645617478057838	-0.142857142857143	0.00376610195533739	1
DELETION_TP53	0.000383826076083073	-0.194805194805195	0.00268678253258151	1
DELETION_13Q12.11	0.0285682527438016	-0.276623376623377	0.0666592564022037	1
AMPLIFICATION_15Q21.2	4.84274126639025e-06	-0.285714285714286	0.000169495944323659	1
AMPLIFICATION_14Q32.33	1.52874621273435e-05	-0.324675324675325	0.000267530587228511	1
AMPLIFICATION_14Q32.33	0.000621793975940352	0.528070175438596	0.0108813945789562	2
ATM	0.000181297400265042	0.421052631578947	0.00634540900927647	2
AMPLIFICATION-8Q23.2-8Q24.21	0.0362790273811062	0.356140350877193	0.143499283154971	2
DELETION_11Q22.3	0.00256169444041127	0.329824561403509	0.0224148263535986	2
AMPLIFICATION_15Q21.2	0.0120320412637484	0.326315789473684	0.0756330545492177	2
BIRC3	0.0226083793967926	0.166666666666667	0.113041896983963	2
KMT2C	0.0129656664941516	-0.105263157894737	0.0756330545492177	2
SP140	0.0378175063990926	-0.124561403508772	0.143499283154971	2
DELETION_6Q21	0.0474988440404291	-0.143859649122807	0.143499283154971	2
ARID1A	0.00201117768223251	-0.157894736842105	0.0224148263535986	2
DELETION_TP53	0.0491997542245614	-0.16140350877193	0.143499283154971	2
DELETION_1Q21.1-1Q21.3	0.0428158428212202	-0.182456140350877	0.143499283154971	2
SP140	0.00176635972527142	0.359126984126984	0.0088317986263571	3
KMT2C	0.0109224962959504	0.25	0.0424763744842516	3
CARD11	0.0298480047942788	0.228174603174603	0.0696453445199839	3
ANK2	0.0445776829743936	-0.0634920634920635	0.0821167844265145	3
BIRC3	0.0241198546878847	-0.0793650793650794	0.0618934479835365	3
KIAA1671	0.0130985314900588	-0.0952380952380952	0.0458448602152058	3
DELETION_15Q26.2	0.0247573791934146	-0.148809523809524	0.0618934479835365	3
CCND1	0.000591283575237314	-0.174603174603175	0.0041389850266612	3
TP53	0.000311857516490679	-0.19047619047619	0.00302057634684044	3
DELETION_17P13.3	0.0418993375826118	-0.220238095238095	0.0814709341884118	3
DELETION_19P13.3	0.0418993375826118	-0.220238095238095	0.0814709341884118	3
DELETION_6Q21	8.43154917501392e-05	-0.222222222222222	0.00147552110562744	3
AMPLIFICATION_15Q21.2	0.0099440760962382	-0.234126984126984	0.0424763744842516	3
DELETION_TP53	0.000345208725353193	-0.238095238095238	0.00302057634684044	3
ATM	0.0209865379060393	-0.251984126984127	0.0612107355592813	3
DELETION_11Q22.3	0.0348020027467153	-0.253968253968254	0.0761293810084397	3
AMPLIFICATION_14Q32.33	0.0171019460020487	-0.281746031746032	0.0544152827337913	3
AMPLIFICATION-3Q23-3Q29	0.000896487809938503	-0.448412698412698	0.00522951222464127	3
AMPLIFICATION-8Q23.2-8Q24.21	5.79983353699506e-06	-0.46031746031746	0.000202994173794827	3
DELETION_TP53	0.000671809944275683	0.758333333333333	0.0102040199607438	4
DELETION_17P13.3	0.00280363398480188	0.441666666666667	0.0196254378936132	4
TP53	0.0323630629439916	0.316666666666667	0.113270720303971	4
DELETION_13Q12.11	0.0422282173775532	0.308333333333333	0.130376288164118	4
DELETION_6Q21	0.0494530349386065	0.288888888888889	0.133142786373171	4
ANK2	0.0447004416562691	-0.0555555555555556	0.130376288164118	4
BIRC3	0.0242806222196287	-0.0694444444444444	0.0944246419652227	4
DAZAP1	0.0242806222196287	-0.0694444444444444	0.0944246419652227	4
KMT2C	0.0132548659224015	-0.0833333333333333	0.0662743296120075	4
S1PR1	0.00395471710929015	-0.111111111111111	0.0230691831375259	4
DELETION_12P13.2	0.00116617370979929	-0.138888888888889	0.0102040199607438	4
SP140	0.00116617370979929	-0.138888888888889	0.0102040199607438	4
CARD11	0.000628439013518569	-0.152777777777778	0.0102040199607438	4
