Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	3.26966908150465e-09	1.17438271604938	5.72192089263314e-08	1
AMPLIFICATION-3Q23-3Q29	1.13996842194472e-10	1.04320987654321	3.98988947680652e-09	1
SAMHD1	0.0133753798285148	-0.0740740740740741	0.0585172867497522	1
KMT2C	0.0133753798285148	-0.0740740740740741	0.0585172867497522	1
UBR5	0.0302639717149218	-0.131172839506173	0.105923901002226	1
SP140	0.000657941009307264	-0.135802469135802	0.00575698383143856	1
DELETION_1P13.1	0.0473204378738747	-0.151234567901235	0.138017943798801	1
AMPLIFICATION_18Q21.33	0.00125284591045203	-0.160493827160494	0.00876992137316421	1
DELETION_1Q21.1-1Q21.3	0.0199556118591352	-0.208333333333333	0.0776051572299702	1
ATM	0.0451456111204728	-0.219135802469136	0.138017943798801	1
AMPLIFICATION_15Q21.2	0.00537659201039316	-0.25	0.0313634533939601	1
AMPLIFICATION_7P22.3	5.07191669890786e-05	-0.283950617283951	0.000591723614872584	1
AMPLIFICATION_7P22.3	0.00118886368829946	0.554900181488203	0.00925056621572714	2
DELETION_1Q21.1-1Q21.3	0.000229231070605386	0.415154264972777	0.00267436249039617	2
DELETION_1P13.1	0.00158581135126751	0.343012704174229	0.00925056621572714	2
KMT2C	0.011555445533464	0.206896551724138	0.0517691572210618	2
SAMHD1	0.0361434572479719	0.159255898366606	0.126502100367902	2
BORCS8-MEF2B	0.0133120689997016	-0.0789473684210526	0.0517691572210618	2
KIAA1671	0.0133120689997016	-0.0789473684210526	0.0517691572210618	2
CCND1	0.0001849743630376	-0.171052631578947	0.00267436249039617	2
TP53	9.8242168809188e-05	-0.184210526315789	0.00267436249039617	2
AMPLIFICATION_14Q32.33	0.0498535553090012	-0.217332123411978	0.158624948710458	2
DELETION_TP53	0.00136746784872131	-0.228675136116152	0.00925056621572714	2
AMPLIFICATION_14Q32.33	0.0057328039179618	0.45014245014245	0.0334413561881105	3
DELETION_11Q22.3	3.39498059807695e-05	0.444444444444444	0.00118824320932693	3
ATM	0.000615558136340586	0.383190883190883	0.00718151159064017	3
NOTCH1	0.0243662983753623	-0.0641025641025641	0.0947578270152978	3
KMT2C	0.0133383990371662	-0.0769230769230769	0.0583554957876021	3
S1PR1	0.00401061264102587	-0.102564102564103	0.0280742884871811	3
ARID1A	0.000350144086234602	-0.153846153846154	0.00612752150910553	3
DELETION_1Q21.1-1Q21.3	0.0395603266089846	-0.185185185185185	0.138461143131446	3
AMPLIFICATION-3Q22.1-3Q22.3	0.00941710919683824	-0.394586894586895	0.0470855459841912	3
AMPLIFICATION-3Q23-3Q29	0.00169942148263806	-0.487179487179487	0.014869937973083	3
UBR5	0.0224486767147074	0.403225806451613	0.0561216917867685	4
SP140	0.0383219467824352	0.352150537634409	0.0670634068692616	4
NOTCH1	0.0245303699180331	-0.0537634408602151	0.0572375298087439	4
BORCS8-MEF2B	0.0134987938225596	-0.0645161290322581	0.0363429064453528	4
SAMHD1	0.0134987938225596	-0.0645161290322581	0.0363429064453528	4
KMT2C	0.0134987938225596	-0.0645161290322581	0.0363429064453528	4
KIAA1671	0.0134987938225596	-0.0645161290322581	0.0363429064453528	4
PCLO	0.00745289950203391	-0.0752688172043011	0.0289834980634652	4
DELETION_12P13.2	0.00125359689526951	-0.10752688172043	0.00626798447634755	4
DELETION_15Q26.2	0.000111591898082307	-0.150537634408602	0.000650952738813457	4
DELETION_17P11.2	0.0351849354837736	-0.217741935483871	0.0648143548385303	4
DELETION_TP53	2.62263407533204e-05	-0.225806451612903	0.000229480481591554	4
DELETION_1P13.1	1.30151288238712e-06	-0.225806451612903	1.51843169611831e-05	4
DELETION_1Q21.1-1Q21.3	0.0281728058083274	-0.228494623655914	0.0616280127057162	4
AMPLIFICATION_14Q32.33	0.0305580977309507	-0.239247311827957	0.0629137306225455	4
AMPLIFICATION_7P22.3	5.61071905612315e-05	-0.247311827956989	0.00039275033392862	4
ATM	0.0349941763861815	-0.28494623655914	0.0648143548385303	4
DELETION_17P13.3	0.00690340574679837	-0.293010752688172	0.0289834980634652	4
AMPLIFICATION-3Q22.1-3Q22.3	4.74888946886456e-11	-0.623655913978495	1.6621113141026e-09	4
AMPLIFICATION-3Q23-3Q29	6.65704845581393e-07	-0.690860215053763	1.16498347976744e-05	4
DELETION_TP53	8.73793896686818e-05	0.91304347826087	0.00152913931920193	5
DELETION_17P13.3	2.30901888292013e-07	0.662207357859532	8.08156609022046e-06	5
TP53	0.00204508382030459	0.550167224080268	0.0178944834276652	5
NOTCH1	0.0245211575744128	-0.0543478260869565	0.0858240515104448	5
BORCS8-MEF2B	0.0134897730195326	-0.0652173913043478	0.0524602284092934	5
SAMHD1	0.0134897730195326	-0.0652173913043478	0.0524602284092934	5
KMT2C	0.0134897730195326	-0.0652173913043478	0.0524602284092934	5
RAD50	0.0134897730195326	-0.0652173913043478	0.0524602284092934	5
S1PR1	0.00411260420393774	-0.0869565217391304	0.0287882294275642	5
DELETION_12P13.2	0.00125030728638301	-0.108695652173913	0.0145869183411351	5
