Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	1.25482136596568e-07	1.17385620915033	2.19593739043994e-06	1
AMPLIFICATION-3Q23-3Q29	2.69695983119848e-09	1.14052287581699	9.43935940919468e-08	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00122148918778838	0.835294117647059	0.0106880303931483	1
DELETION_8P23.3	0.0387054100240119	0.284967320261438	0.104206873141571	1
NOTCH2	0.0448294384119088	-0.0470588235294118	0.112073596029772	1
DAZAP1	0.0244503589891558	-0.0588235294117647	0.0855762564620453	1
SAMHD1	0.0134205056784044	-0.0705882352941176	0.0587147123430192	1
SPEN	0.0134205056784044	-0.0705882352941176	0.0587147123430192	1
BORCS8-MEF2B	0.0073859343732267	-0.0823529411764706	0.0430846171771557	1
AMPLIFICATION_13Q31.3	0.0339946879657832	-0.0823529411764706	0.0991511732335343	1
AMPLIFICATION_18Q21.33	0.00594513269189055	-0.105882352941176	0.0416159288432338	1
SP140	0.000669180946737436	-0.129411764705882	0.00780711104527009	1
DELETION_6Q21	0.0167584475547369	-0.179738562091503	0.0651717404906435	1
ATM	0.031170859442488	-0.260130718954248	0.0991511732335343	1
DELETION_11Q22.3	1.56688555755261e-21	0.637362637362637	5.48409945143414e-20	2
DELETION_13Q14.2	3.88878930365689e-05	0.51007326007326	0.000340269064069978	2
ATM	0.0236434400359603	0.354395604395604	0.0536194207629222	2
NOTCH2	0.0448759268694598	-0.043956043956044	0.0872587466906163	2
DAZAP1	0.0245117352059073	-0.0549450549450549	0.0536194207629222	2
TET2	0.0245117352059073	-0.0549450549450549	0.0536194207629222	2
SAMHD1	0.0134805483949578	-0.0659340659340659	0.0393182661519602	2
SPEN	0.0134805483949578	-0.0659340659340659	0.0393182661519602	2
RAD50	0.00743728092880808	-0.0769230769230769	0.028922759167587	2
AMPLIFICATION_13Q31.3	0.034050684948543	-0.0769230769230769	0.0701043513646473	2
AMPLIFICATION_18Q21.33	0.0059926087845875	-0.0989010989010989	0.0262176634325703	2
SP140	0.000684299704559387	-0.120879120879121	0.00342149852279694	2
TP53	0.000374087381510018	-0.131868131868132	0.00218217639214177	2
DELETION_9P21.1	5.93620570224367e-05	-0.164835164835165	0.000415534399157057	2
DELETION_6Q25.3	8.92772080382221e-06	-0.197802197802198	0.000104156742711259	2
DELETION_6Q21	1.25902337097926e-06	-0.230769230769231	2.20329089921371e-05	2
AMPLIFICATION_14Q32.33	0.0150637576518254	-0.279304029304029	0.0405562706010684	2
AMPLIFICATION_17Q24.3	0.00939091631989643	-0.301282051282051	0.0328682071196375	2
AMPLIFICATION_14Q32.33	3.5638582549408e-05	1.01818181818182	0.000415783463076427	3
AMPLIFICATION_18Q21.33	0.0425387796214435	0.365909090909091	0.098117066351775	3
DELETION_19P13.3	0.0361883675954792	0.315909090909091	0.090470918988698	3
NOTCH2	0.0448535160465257	-0.0454545454545455	0.098117066351775	3
RAD50	0.00741249832827051	-0.0795454545454545	0.021619786790789	3
BORCS8-MEF2B	0.00741249832827051	-0.0795454545454545	0.021619786790789	3
KIAA1671	0.00741249832827051	-0.0795454545454545	0.021619786790789	3
AMPLIFICATION_13Q31.3	0.0340236833424428	-0.0795454545454545	0.090470918988698	3
PCLO	0.00741249832827051	-0.0795454545454545	0.021619786790789	3
SMARCA4	0.00225059170939424	-0.102272727272727	0.0098463387285998	3
TP53	0.000369131732895831	-0.136363636363636	0.00215326844189235	3
HLA-C	0.000369131732895831	-0.136363636363636	0.00215326844189235	3
DELETION_9P21.1	5.80074282722212e-05	-0.170454545454545	0.000507564997381936	3
DELETION_6Q25.3	8.61038922990469e-06	-0.204545454545455	0.000275019032204108	3
DELETION_TP53	1.57153732688062e-05	-0.261363636363636	0.000275019032204108	3
DELETION_8P23.3	0.00124447835638667	-0.296969696969697	0.00622239178193335	3
KMT2D	0.00238423790623908	0.556776556776557	0.0139080544530613	4
DELETION_8P23.3	0.0207230339758958	0.391941391941392	0.0604421824296961	4
NOTCH2	0.0448759268694598	-0.043956043956044	0.10471049602874	4
DAZAP1	0.0245117352059073	-0.0549450549450549	0.0649964076635278	4
SPEN	0.0134805483949578	-0.0659340659340659	0.0428926539839566	4
BORCS8-MEF2B	0.00743728092880808	-0.0769230769230769	0.0260304832508283	4
KIAA1671	0.00743728092880808	-0.0769230769230769	0.0260304832508283	4
S1PR1	0.00743728092880808	-0.0769230769230769	0.0260304832508283	4
PCLO	0.00743728092880808	-0.0769230769230769	0.0260304832508283	4
SMARCA4	0.00226523724737774	-0.0989010989010989	0.0139080544530613	4
CARD11	0.00124694783793621	-0.10989010989011	0.0109107935819418	4
ARID1A	0.000203586295998791	-0.142857142857143	0.00356276017997884	4
DELETION_6Q25.3	8.92772080382221e-06	-0.197802197802198	0.000312470228133777	4
AMPLIFICATION-8Q23.2-8Q24.21	0.0259985630654111	-0.257326007326007	0.0649964076635278	4
DELETION_11Q22.3	0.000557978175661828	-0.40018315018315	0.00650974538272133	4
DELETION_6Q25.3	4.91335955434167e-11	0.90301724137931	1.71967584401958e-09	5
DELETION_6Q21	2.1672497905043e-06	0.720545977011494	3.79268713338253e-05	5
ATM	0.0337807755454432	0.296695402298851	0.111909934231604	5
BORCS8-MEF2B	0.0294659076067961	0.289511494252874	0.111909934231604	5
DAZAP1	0.0244717950588958	-0.0574712643678161	0.107064103382669	5
TET2	0.0244717950588958	-0.0574712643678161	0.107064103382669	5
SAMHD1	0.0134414670689159	-0.0689655172413793	0.0784085579020094	5
SPEN	0.0134414670689159	-0.0689655172413793	0.0784085579020094	5
