SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.35507163863297
SPECS-3155	1	-0.0751263122311717
GROUP7-15	1	0.0686088056097311
IA1857	1	-0.198441215404969
MCL-38	1	-0.288729813934074
MCL-98	1	-0.0943324666375086
S03-3	1	0.284078807538807
GROUP7-13	1	0.0538811028272172
GROUP6-4	1	0.0864295912440031
UNMC-28	1	-0.01712747741933
UNMC-90	1	0.186924636064203
GROUP7-11	1	0.100469079252364
UNMC-6	1	-0.234196213827044
UNMC-64	1	-0.20179384966353
IA2745	1	0.309005315770659
MCL-128	1	0.160347982648857
GROUP7-14	1	0.251467878110274
GROUP7-2	1	0.113125103364494
MCL-35	1	0.125054762582819
GROUP6-1	1	0.302829076498288
UNMC-23	1	0.423102878013378
MCL-71	1	0.023831052523354
UNMC-44	1	0.144012413286702
M47-3	1	0.199484551613016
UNMC-31	1	-0.0759323865623622
MCL-61	1	0.248839988277715
GROUP5-3	1	0.111691303529133
GROUP5-7	1	-0.0314046179440591
GROUP4-5	1	-0.25046731111199
HUMC-12	1	-0.0615733360149267
UNMC-88	1	-0.180422329377642
UNMC-39	1	-0.0894429697502373
MCL-24	1	0.387729541479469
UNMC-37	1	0.340933957355549
IA-02	1	0.163483893132958
GROUP5-2	1	0.138390450485399
MCL-109	1	0.479349387259104
SC01-10	1	0.0886984571689652
UNMC-59	2	-0.121728088886776
UNMC-16	2	0.204258423826108
S92-5	2	-0.275649681899275
WCM062	2	-0.0199410479933964
SPECS-3163	2	0.324112179223977
UNMC-5	2	0.143228201556505
S94-7	2	-0.075318534661113
M47-027	2	0.00117264982714697
HUMC3	2	-0.054327433145035
IA04	2	-0.0873417488565517
GROUP4-2	2	0.107121293524582
GROUP5-6	2	0.19701128137351
GROUP4-7	2	-0.00855008558837124
M22-51	2	0.157611964314464
MCL-14	2	-0.017403456003149
MCL-37	2	-0.0665918851786271
GROUP4-1	2	0.33269887976407
UNMC-20	2	-0.280347713896427
MCL-39	2	0.298185877955882
UNMC-48	2	0.0951954187101195
GROUP7-6	2	0.422377976872171
MCL-126	2	-0.101372853421457
HUMC-8	3	-0.136097303354541
GROUP4-9	3	0.156250109962169
M47-024	3	0.329124039003023
GROUP7-1	3	0.032110845486639
GROUP7-17	3	0.109533453174277
IA2268	3	0.356701840688851
GROUP4-4	3	0.31256595730631
MCL-40	3	-0.0260029054632423
SPECS-3158	3	0.236105909496141
MCL-42	3	-0.0699767134058418
IA4885	3	-0.0150683918956958
UNMC-61	3	0.194815547691108
HUMC5	3	-0.0400735783938471
M47-023	3	0.0146933640631804
GROUP5-5	3	-0.093601507078344
S08-1	3	0.28298880489428
UNMC-84	3	0.300480936305178
M47-022	3	-0.220660306083163
BC04	3	0.176591215246692
GROUP7-22	3	-0.292641457382784
UNMC-51	3	-0.107569718523183
UNMC-85	3	0.117882864101356
SC08-2	3	0.0521281990113483
S06-166	3	0.467161243326392
S89-9	3	0.316147911290762
M47-025	3	0.0790929229550995
IA834	3	0.443328955290628
GROUP5-8	3	0.290101237569896
MCL-45	3	0.390258641664245
UNMC-81	4	0.153008804565742
WCM032	4	-0.0936925787633319
HUMC-15	4	0.206697452489216
GROUP6-2	4	-0.103224003643942
MCL-138	4	0.0315413774506718
HUMC-6	4	0.0487901686622251
MCL-33	4	-0.262633199074195
UNMC-69	4	0.190070743160791
GROUP6-3	4	0.165113463749558
SPECS-3157	4	0.40737090804272
GROUP5-4	4	0.246157827778651
IA68	4	0.353875479540143
IA1147	4	-0.0152075046147486
GROUP4-6	4	0.194320461411969
MCL-75	4	0.0301936479445485
UNMC-8	4	0.101004175438025
SC02-11	4	0.00196641277210049
HUMC-10	4	0.000711732305004378
GROUP7-19	4	0.338165416881286
GROUP7-3	4	-0.00713942392529305
GROUP4-10	4	0.2306680331336
UNMC-18	5	-0.0435303897270745
UNMC-7	5	0.294035287185265
UNMC-33	5	-0.151076612803708
GROUP5-9	5	0.0783392869234514
M47-029	5	-0.264304059162034
SC86-6	5	0.0788915183636636
UNMC-55	5	0.0234267576673823
UNMC-79-C1	5	0.141432059465888
HUMC-9	5	0.17853345081081
SPECS-3164	5	-0.0297669234052764
UNMC-71-A5	5	0.0919270814272699
WCM041	5	0.0563681673282923
MCL-146	5	0.0915780814746693
HUMC-7	6	0.20309034945208
UNMC-68-A2	6	0.408880516206668
UNMC-62	6	0.0847200522078277
SPECS-1917	6	0.419604987915756
IA2852	6	0.0647828856393949
IA4227	6	0.0720486544831236
UNMC-47	6	0.360546433959782
UNMC-87	6	0.436166805898994
GROUP7-9	6	-0.0996228550470357
GROUP7-20	6	0.182983487603888
GROUP5-10	6	-0.0985360067738844
HUMC4	6	-0.213316795818874
IA2084	6	-0.127979472190322
IA4203	6	0.0767900969720443
UNMC-24	6	0.0253815260068386
UNMC-86	6	0.11012711155352
GROUP5-1	6	0.520208976832921
GROUP4-3	6	0.378769872325535
WCM045	6	0.309592390276809
GROUP7-5	6	0.0434756202352464
GROUP4-8	6	-0.0629075114341983
UNMC-97	6	0.0957878423294501
HUMC1	6	-0.122503302966847
S87-4	6	0.520208976832921
IA2334	6	0.347728640123821
MCL-122	6	0.170899247746729
GROUP4-11	6	0.178532989112475
MCL-25	6	0.169583711311702
