Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	6.19743631721093e-07	1.30238095238095	5.42275677755956e-06	1
AMPLIFICATION-3Q23-3Q29	6.01518986477088e-08	1.17142857142857	1.0526582263349e-06	1
NOTCH1	0.0448210096244096	-0.0476190476190476	0.112052524061024	1
DAZAP1	0.0448210096244096	-0.0476190476190476	0.112052524061024	1
NOTCH2	0.0134096393229407	-0.0714285714285714	0.0469337376302924	1
CARD11	0.00405850018151255	-0.0952380952380952	0.0173341392154	1
UBR5	0.0012212755714426	-0.119047619047619	0.006106377857213	1
DELETION_17P11.2	0.0240526251976947	-0.195238095238095	0.0765310801744831	1
DELETION_6Q25.3	4.22808005060297e-06	-0.226190476190476	2.95965603542208e-05	1
DELETION_19P13.3	0.0342523575041433	-0.235714285714286	0.0999027093870846	1
DELETION_TP53	4.92098093959401e-05	-0.25	0.000287057221476317	1
AMPLIFICATION_15Q21.2	5.22427864474376e-07	-0.321428571428571	5.42275677755956e-06	1
ATM	0.00445735008395999	-0.330952380952381	0.0173341392154	1
DELETION_13Q12.11	3.15688218699954e-10	-0.380952380952381	1.10490876544984e-08	1
AMPLIFICATION_7P22.3	0.00358288025625634	0.869747899159664	0.041800269656324	2
DELETION_9P21.1	0.00603562058569545	0.453781512605042	0.0517015406125869	2
DELETION_8P23.3	0.0124101493071425	0.395798319327731	0.0620507465357125	2
PCLO	0.0244503589891558	-0.0588235294117647	0.0950847294022726	2
HLA-C	0.0073859343732267	-0.0823529411764706	0.0517015406125869	2
AMPLIFICATION_13Q31.3	0.0116911761383568	-0.105882352941176	0.0620507465357125	2
TP53	0.000363859273768979	-0.141176470588235	0.00636753729095713	2
CCND1	0.000363859273768979	-0.141176470588235	0.00636753729095713	2
DELETION_17P11.2	0.0383069283747337	-0.187394957983193	0.134074249311568	2
AMPLIFICATION_15Q21.2	0.0156063629030038	-0.234453781512605	0.0682778377006416	2
DELETION_11Q22.3	0.0466427046624943	-0.268067226890756	0.146544410089194	2
DELETION_11Q22.3	1.30617757626259e-10	0.611111111111111	4.57162151691907e-09	3
ATM	3.23179439499344e-07	0.580246913580247	3.77042679415901e-06	3
DELETION_13Q14.2	0.00240646979343091	0.382716049382716	0.0105283053462602	3
DELETION_19P13.3	0.014294253451799	0.339506172839506	0.0357356336294975	3
NOTCH1	0.0447944043243716	-0.0493827160493827	0.104520276756867	3
TET2	0.0133753798285148	-0.0740740740740741	0.0357356336294975	3
CARD11	0.00403544608523912	-0.0987654320987654	0.0156934014425966	3
AMPLIFICATION_13Q31.3	0.0116472623596855	-0.111111111111111	0.033971181882416	3
SMARCA4	0.000102643835606992	-0.172839506172839	0.000598755707707453	3
DELETION_9P21.1	7.81532839810407e-06	-0.222222222222222	6.83841234834106e-05	3
DELETION_TP53	4.78134450883877e-05	-0.259259259259259	0.000334694115618714	3
DELETION_8P23.3	0.000255073878048288	-0.302469135802469	0.00127536939024144	3
AMPLIFICATION-3Q22.1-3Q22.3	0.0100742199657889	-0.401234567901235	0.0320543362547829	3
AMPLIFICATION-3Q23-3Q29	0.00596490212751033	-0.401234567901235	0.0208771574462862	3
AMPLIFICATION_17Q24.3	1.23446387049218e-07	-0.45679012345679	2.16031177336131e-06	3
DELETION_1P13.1	0.000340132426369021	0.506578947368421	0.00595231746145787	4
DELETION_TP53	0.0453717624897398	0.388815789473684	0.122154745164684	4
WIDE_PEAK_1P21.2-22.1	0.0034162975369703	0.351973684210526	0.0199284022989934	4
NOTCH1	0.044785067237582	-0.05	0.122154745164684	4
DAZAP1	0.044785067237582	-0.05	0.122154745164684	4
HLA-C	0.00733714827278625	-0.0875	0.0321000236934398	4
CARD11	0.00402737587283553	-0.1	0.0201368793641776	4
S1PR1	0.00220625233134308	-0.1125	0.0154437663194016	4
UBR5	0.00120466904642103	-0.125	0.010540854156184	4
AMPLIFICATION-3Q22.1-3Q22.3	0.0394767826745192	-0.286842105263158	0.122154745164684	4
DELETION_11Q22.3	0.0140617583932889	-0.289473684210526	0.0546846159739013	4
AMPLIFICATION_14Q32.33	0.000981754818997523	-0.297368421052632	0.010540854156184	4
AMPLIFICATION-8Q23.2-8Q24.21	2.61370176639442e-06	-0.3875	9.14795618238047e-05	4
AMPLIFICATION_17Q24.3	0.00136983648086452	0.775	0.0159814256100861	5
AMPLIFICATION_15Q21.2	0.000315397832044479	0.704605263157895	0.00619994038028368	5
NOTCH2	0.0133633708522555	-0.075	0.0668168542612775	5
TET2	0.0133633708522555	-0.075	0.0668168542612775	5
SPEN	0.00733714827278625	-0.0875	0.0642000473868797	5
TP53	0.000354282307444782	-0.15	0.00619994038028368	5
DELETION_19P13.3	0.0401455753960153	-0.217105263157895	0.175636892357567	5
DELETION_8P23.3	0.00964097430284344	-0.244736842105263	0.0668168542612775	5
AMPLIFICATION-3Q23-3Q29	0.0462625294099165	-0.294078947368421	0.177798892294307	5
AMPLIFICATION_14Q32.33	0.00308630490579559	0.804597701149425	0.0328546362202444	7
AMPLIFICATION-8Q23.2-8Q24.21	0.0169712027934865	0.591954022988506	0.0659991219746697	7
DELETION_13Q12.11	0.00354269449201565	0.485632183908046	0.0328546362202444	7
