Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	5.75345882077367e-12	1.36982097186701	2.01371058727078e-10	1
AMPLIFICATION-3Q23-3Q29	3.2817805361675e-11	1.11815856777494	5.74311593829313e-10	1
NSD2	0.0448294384119088	-0.0470588235294118	0.130752528701401	1
NOTCH1	0.0448294384119088	-0.0470588235294118	0.130752528701401	1
TET2	0.0244503589891558	-0.0588235294117647	0.0950847294022726	1
BIRC3	0.0244503589891558	-0.0588235294117647	0.0950847294022726	1
SAMHD1	0.0244503589891558	-0.0588235294117647	0.0950847294022726	1
AMPLIFICATION_13Q31.3	0.0339946879657832	-0.0823529411764706	0.118981407880241	1
UBR5	0.000669180946737436	-0.129411764705882	0.00468426662716205	1
AMPLIFICATION_18Q21.33	0.00223492765101759	-0.141176470588235	0.0130370779642693	1
AMPLIFICATION_15Q21.2	0.000279132188000456	-0.29769820971867	0.00244240664500399	1
AMPLIFICATION_17Q24.3	6.03951942620155e-05	-0.356521739130435	0.000704610599723514	1
AMPLIFICATION-8Q23.2-8Q24.21	1.01087614122826e-05	1.28259109311741	0.000176903324714946	2
NSD2	0.0449035008515277	-0.0421052631578947	0.120894040754113	2
BIRC3	0.0245481919940873	-0.0526315789473684	0.0781078836175505	2
SAMHD1	0.0245481919940873	-0.0526315789473684	0.0781078836175505	2
BORCS8-MEF2B	0.00746784961751791	-0.0736842105263158	0.0373392480875896	2
AMPLIFICATION_13Q31.3	0.0340839253201621	-0.0736842105263158	0.0994114488504728	2
SPEN	0.00413053625635386	-0.0842105263157895	0.0240947948287308	2
ARID1A	0.00125997508893227	-0.105263157894737	0.0110247820281574	2
HLA-C	0.00125997508893227	-0.105263157894737	0.0110247820281574	2
AMPLIFICATION_18Q21.33	0.00228334439764044	-0.126315789473684	0.0159834107834831	2
AMPLIFICATION_17Q24.3	0.0092420635846109	-0.280971659919028	0.0404340281826727	2
DELETION_17P11.2	5.34172145331949e-09	-0.305263157894737	1.86960250866182e-07	2
AMPLIFICATION-3Q22.1-3Q22.3	0.0141702696466452	-0.390283400809717	0.055106604181398	2
DELETION_9P21.3	1.07220331594799e-06	0.793313069908815	3.75271160581797e-05	3
DELETION_9P21.1	2.1247137937342e-05	0.721884498480243	0.000371824913903485	3
TP53	0.0479321779880761	0.293313069908815	0.167762622958266	3
NOTCH2	0.0448968380204641	-0.0425531914893617	0.167762622958266	3
