Hybridization REF	p	difference	q	subclass
Composite Element REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	6.65272298023934e-14	1.39502262443439	2.32845304308377e-12	1
AMPLIFICATION-3Q23-3Q29	1.97961701275965e-12	1.10633484162896	3.46432977232939e-11	1
BIRC3	0.0244503589891558	-0.0588235294117647	0.141120531987759	1
DAZAP1	0.0073859343732267	-0.0823529411764706	0.0517015406125869	1
KIAA1671	0.0073859343732267	-0.0823529411764706	0.0517015406125869	1
DELETION_6Q21	0.0282241063975518	-0.158371040723982	0.141120531987759	1
UBR5	1.582965382854e-05	-0.2	0.0001846792946663	1
SMARCA4	0.0160736057596253	0.608516483516484	0.0312542334214936	2
BIRC3	0.0246196323809671	-0.0480769230769231	0.045351954385992	2
BORCS8-MEF2B	0.0135862923971538	-0.0576923076923077	0.0297200146187739	2
SPEN	0.0135862923971538	-0.0576923076923077	0.0297200146187739	2
DAZAP1	0.00752790185738387	-0.0673076923076923	0.0188197546434597	2
KIAA1671	0.00752790185738387	-0.0673076923076923	0.0188197546434597	2
CARD11	0.00417810482043277	-0.0769230769230769	0.0121861390595956	2
S1PR1	0.0012857299915641	-0.0961538461538462	0.00450005497047435	2
SP140	0.000711380079566057	-0.105769230769231	0.00276647808720133	2
TP53	0.000215843760377654	-0.125	0.000944316451652236	2
DELETION_15Q26.2	6.4489025126651e-05	-0.144230769230769	0.000322445125633255	2
UBR5	1.89100896386287e-05	-0.163461538461538	0.000110308856225334	2
DELETION_6Q25.3	1.01594413865159e-05	-0.173076923076923	8.88951121320141e-05	2
DELETION_TP53	1.27140376762801e-05	-0.201923076923077	8.89982637339607e-05	2
DELETION_6Q21	7.97456487251899e-07	-0.211538461538462	1.41392334422604e-05	2
AMPLIFICATION_14Q32.33	1.21193429505089e-06	-0.317307692307692	1.41392334422604e-05	2
AMPLIFICATION-8Q23.2-8Q24.21	1.17010571497606e-06	-0.326923076923077	1.41392334422604e-05	2
AMPLIFICATION-3Q22.1-3Q22.3	0.015772957351058	-0.472527472527473	0.0312542334214936	2
AMPLIFICATION-3Q23-3Q29	0.00320118280912116	-0.626373626373626	0.0101855816653855	2
AMPLIFICATION-8Q23.2-8Q24.21	2.145468193317e-05	1.13422291993721	0.000187728466915238	3
CARD11	0.00987875184965633	0.441130298273155	0.0416692764594747	3
DELETION_9P21.1	0.0142866090718199	0.416012558869702	0.0416692764594747	3
DELETION_11Q22.3	0.0365399537113027	0.324960753532182	0.0762030834782597	3
KMT2C	0.0245735139643679	-0.0510204081632653	0.0614337849109197	3
BIRC3	0.0245735139643679	-0.0510204081632653	0.0614337849109197	3
BORCS8-MEF2B	0.0135410644697889	-0.0612244897959184	0.0416692764594747	3
SPEN	0.0135410644697889	-0.0612244897959184	0.0416692764594747	3
PCLO	0.0135410644697889	-0.0612244897959184	0.0416692764594747	3
DAZAP1	0.00748911232104172	-0.0714285714285714	0.0374455616052086	3
SP140	0.000699726554340186	-0.112244897959184	0.00408173823365108	3
SMARCA4	3.35992397487342e-05	-0.163265306122449	0.000235194678241139	3
DELETION_1P13.1	5.09867611777159e-06	-0.193877551020408	5.94845547073352e-05	3
DELETION_17P11.2	0.037012926260869	-0.198587127158556	0.0762030834782597	3
KMT2D	2.68502431066385e-06	-0.204081632653061	4.69879254366174e-05	3
DELETION_6Q21	7.29110709620472e-07	-0.224489795918367	2.55188748367165e-05	3
ATM	0.0343458364452423	-0.264521193092622	0.0762030834782597	3
UBR5	0.00181270253241601	0.352488687782805	0.0105740981057601	4
DELETION_1P13.1	0.00348163720923135	0.3289592760181	0.0125171293451381	4
WIDE_PEAK_1P21.2-22.1	0.00357632267003945	0.327601809954751	0.0125171293451381	4
SP140	0.0219657488948055	0.222171945701357	0.0534851602887783	4
SPEN	0.0320081903332601	0.180542986425339	0.0560143330832052	4
DAZAP1	0.0455446319302347	0.168778280542986	0.0759077198837245	4
KMT2C	0.0244503589891558	-0.0588235294117647	0.0534851602887783	4
BIRC3	0.0244503589891558	-0.0588235294117647	0.0534851602887783	4
BORCS8-MEF2B	0.0134205056784044	-0.0705882352941176	0.0361321306726272	4
KIAA1671	0.0073859343732267	-0.0823529411764706	0.0215423085885779	4
DELETION_12P13.2	0.00223492765101759	-0.105882352941176	0.0111746382550879	4
CCND1	0.00122519226734211	-0.117647058823529	0.00857634587139477	4
DELETION_15Q26.2	0.0264184718886695	-0.126244343891403	0.054390971535496	4
DELETION_6Q21	0.0282241063975518	-0.158371040723982	0.0548802068841285	4
DELETION_17P11.2	0.0312284644310312	-0.178733031674208	0.0560143330832052	4
DELETION_TP53	0.00298290145854574	-0.19683257918552	0.0125171293451381	4
DELETION_9P21.1	4.29548264321157e-06	-0.223529411764706	5.01139641708016e-05	4
DELETION_11Q22.3	0.00542060139080639	-0.278280542986425	0.0172473680616567	4
AMPLIFICATION-8Q23.2-8Q24.21	8.54094854437563e-07	-0.4	1.49466599526574e-05	4
AMPLIFICATION-3Q23-3Q29	3.57188399293788e-05	-0.601357466063349	0.000312539849382064	4
AMPLIFICATION-3Q22.1-3Q22.3	3.11625581900217e-07	-0.614027149321267	1.09068953665076e-05	4
DELETION_6Q21	2.60831615464745e-11	0.863815789473684	9.12910654126608e-10	5
DELETION_6Q25.3	1.30861087546965e-06	0.759868421052632	1.52671268804792e-05	5
BIRC3	0.0245481919940873	-0.0526315789473684	0.0954651910881173	5
SPEN	0.0135162503880225	-0.0631578947368421	0.0591335954475984	5
PCLO	0.0135162503880225	-0.0631578947368421	0.0591335954475984	5
DAZAP1	0.00746784961751791	-0.0736842105263158	0.0435624561021878	5
CARD11	0.00413053625635386	-0.0842105263157895	0.028913753794477	5
DELETION_12P13.2	0.00228334439764044	-0.0947368421052632	0.0199792634793539	5
AMPLIFICATION_14Q32.33	1.064692979057e-06	-0.347368421052632	1.52671268804792e-05	5
