SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
MCL-28	1	0.452773416180192
UNMC-59	1	0.225690105003217
UNMC-81	1	0.228214157352188
UNMC-18	1	0.268257558012618
GROUP7-15	1	0.383349210627697
GROUP4-2	1	0.00644662737273082
MCL-38	1	0.215796936466802
MCL-138	1	-0.0248735231694708
MCL-98	1	0.00420307360927632
MCL-33	1	0.109592368799513
GROUP4-1	1	0.341935894631498
GROUP7-13	1	0.290448367513106
GROUP6-4	1	0.0389714870311724
UNMC-28	1	-0.0492012037021244
UNMC-6	1	0.0960630420483415
UNMC-64	1	0.177244844548683
IA2745	1	-0.0416047927450004
MCL-128	1	0.276305078134424
GROUP7-14	1	0.34318967744852
GROUP7-2	1	0.0491733514715924
MCL-35	1	0.351704431941042
UNMC-8	1	0.00513467638449089
GROUP6-1	1	0.245069249568628
UNMC-23	1	0.0374098211914403
MCL-71	1	0.0719093329259327
UNMC-44	1	-0.246921609072459
M47-3	1	0.207500163807901
UNMC-31	1	0.0811361433285502
MCL-61	1	0.299745801691082
GROUP5-3	1	-0.131192652866807
GROUP5-7	1	0.0940808252253716
GROUP4-5	1	0.0360970146513135
HUMC-12	1	0.460184087536722
UNMC-88	1	0.368210484228723
MCL-24	1	0.0137295194690877
UNMC-37	1	0.214420667667936
IA-02	1	0.467427424977916
MCL-45	1	0.239000563763338
MCL-109	1	-0.206561577869935
HUMC-8	2	0.181851206183868
UNMC-16	2	0.250858871122679
WCM062	2	0.157227712262046
GROUP4-9	2	0.201309246087208
UNMC-5	2	-0.0652461205798775
S94-7	2	0.187776901235695
GROUP7-1	2	0.391371446418668
M47-027	2	0.151111105761043
HUMC3	2	0.336581682238346
IA1857	2	-0.173810671496354
IA2852	2	0.200387432231741
GROUP5-6	2	-0.0773198179754197
GROUP4-7	2	-0.036763827710378
GROUP7-17	2	0.128473236859155
M22-51	2	-0.0701526413611944
HUMC-6	2	0.5035314909019
S03-3	2	0.408018194449841
MCL-14	2	0.342674185664114
MCL-37	2	-0.0803144522297539
IA2268	2	0.331152041307175
GROUP4-4	2	0.210120205849316
UNMC-20	2	0.319854482160053
GROUP6-3	2	0.0400716839339829
MCL-39	2	0.239578498027421
UNMC-90	2	-0.0879787917082517
GROUP7-6	2	0.0449253257796367
HUMC5	2	-0.340572602777727
GROUP5-5	2	0.271274407077048
GROUP7-5	2	0.000895969832753836
UNMC-85	2	0.294453986391014
M47-025	2	-0.219627505643689
IA834	2	0.213068849360643
UNMC-39	2	0.23720642543119
GROUP5-2	2	-0.0529935107641712
MCL-126	2	0.0632483886130242
HUMC-7	3	0.0772415042220127
UNMC-33	3	0.30846000188078
IA04	3	0.210945408343865
UNMC-62	3	-0.1729740188384
M47-029	3	0.0279957232544411
MCL-40	3	-0.211418841192352
UNMC-69	3	0.0882907427412151
IA4227	3	0.0334106421045817
SPECS-3157	3	0.0245675553633956
UNMC-48	3	0.538408620516164
GROUP5-4	3	0.233298076558218
IA68	3	-0.0718512539233718
GROUP7-11	3	0.409996411747198
UNMC-55	3	0.207503020921934
UNMC-47	3	0.392135133946139
UNMC-87	3	0.117577524147253
GROUP7-9	3	0.115620244163116
GROUP7-20	3	0.00385467401908677
HUMC4	3	0.231542139027422
IA2084	3	0.198081677126289
IA4203	3	0.376339051927987
IA1147	3	0.335534464709838
GROUP4-6	3	0.406975443701013
GROUP4-3	3	0.460093305425699
WCM045	3	0.0206077196739097
GROUP4-8	3	0.0324833275270367
UNMC-97	3	0.1114155806111
HUMC1	3	0.020069339838208
IA2334	3	0.300104015976264
GROUP4-11	3	0.150429191523468
MCL-25	3	0.391955202533235
GROUP7-19	3	0.0547115035155905
SPECS-3164	3	-0.0377035478134821
UNMC-71-A5	3	0.309313058640363
GROUP7-3	3	0.111881645622814
UNMC-7	4	0.156802482395716
HUMC-15	4	-0.0915916991198323
MCL-42	4	0.289595978462325
SC86-6	4	-0.0821915608824885
IA4885	4	0.0972707133777869
UNMC-79-C1	4	-0.151144229161555
UNMC-24	4	-0.0581664926569619
M47-023	4	0.0562427978270308
S08-1	4	0.294235789385445
UNMC-84	4	0.149970133559256
M47-022	4	0.0970192204388345
BC04	4	-0.00887025735317401
UNMC-51	4	0.0948718606087803
S92-5	5	0.0108198104552442
UNMC-68-A2	5	0.203934089111929
M47-024	5	0.575925266422799
SPECS-3163	5	0.366832157130114
SPECS-3155	5	0.409266034046029
WCM032	5	0.180655061420228
GROUP6-2	5	0.0999915086613963
GROUP5-9	5	0.339984122508169
SPECS-1917	5	0.470399060410664
SPECS-3158	5	0.0778741772702292
GROUP5-10	5	-0.0224286846981073
UNMC-61	5	0.122557448443088
UNMC-86	5	-0.0189975791643364
GROUP5-1	5	-0.364305784920987
IA4289	5	-0.136832602851975
SC02-11	5	0.0657588938450557
HUMC-9	5	-0.112249371081113
GROUP7-22	5	0.575925266422799
S87-4	5	0.407794197389198
SC08-2	5	0.321473886093825
S06-166	5	-0.174408437116482
MCL-122	5	0.200370555639057
S89-9	5	0.178054848393166
HUMC-10	5	0.520382596633354
GROUP5-8	5	-0.222573883675871
SC01-10	5	0.0657387086445249
WCM041	5	0.117477956771922
